Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Orthodontics,Occlusion & Classification of Malocclusion,13,The inclination of teeth towards Frankfort horizontal plane in Simon's classification is,Attraction,Retraction,Distraction,None,A,'A' [MAN-26] The inclination of teeth towards Frankfort horizontal plane in Simon's classification is Attraction.,
Orthodontics,Occlusion & Classification of Malocclusion,14,"Which of the following condition is always present in Class II, Division 2 malocclusion?",Closed bite,Open bite,Cross bite,Deep overbite,A,'A' [AIPG-89] Class II Division 2 malocclusion always has closed bite (deep overbite). The upper central incisors are retroclined and the lateral incisors may be proclined.,
Orthodontics,Occlusion & Classification of Malocclusion,15,Most damaging feature of Class III malocclusion is,Retroclinated upper anterior teeth,Crowding of lower anterior teeth,Deviated path of closure,Reduced over bite,A,"'A' [MAN-94, AP-04] Most damaging feature of Class III malocclusion is retroclinated upper anterior teeth.",
Orthodontics,Occlusion & Classification of Malocclusion,16,Scissor bite is seen in,Anterior cross-bite,Posterior cross-bite,Complete deep-bite,Total maxillary buccal cross-bite,D,'D' [MAN-38] Scissor bite is seen in Total maxillary buccal cross-bite.,
Orthodontics,Occlusion & Classification of Malocclusion,17,Which of the following malocclusions are more prevalent?,Fracture of Incisors,Class I Crowding,Class II Div 2,Class III,B,'B' [AIPG-99] Class I Crowding is more prevalent among malocclusions.,
Orthodontics,Occlusion & Classification of Malocclusion,18,Any significant deviation from what has been described as normal or 'ideal' occlusion can be termed as,Retroclusion,Malocclusion,Distocclusion,Bradyocclusion,B,'B' [MAN-all] Any significant deviation from what has been described as normal or 'ideal' occlusion can be termed as Malocclusion.,
Orthodontics,Occlusion & Classification of Malocclusion,19,The condition in which the occlusal plane of the jaw lies nearer the Frankfort plane than it does in normal occlusion is called,Abstraction,Contraction,Protraction,Attraction,A,'A' [KERALA-2020] Abstraction: The distance between the occlusal plane and the Frankfort horizontal is comparatively longer than normal. This is the condition in which the occlusal plane lies nearer the Frankfort plane than normal.,
Orthodontics,Occlusion & Classification of Malocclusion,20,Canine placed anterior to orbital plane,Protraction,Abstraction,Attraction,Retraction,A,'A' [KERALA-2016] Canine placed anterior to orbital plane = Protraction (Simon's classification).,
Orthodontics,Occlusion & Classification of Malocclusion,21,"Angle's class III malocclusion, key tooth is",DB cusp of Permanent Max. 1st molar,MB cusp of Permanent Max. 1st molar,"MB cusp of Permanent Hand, 1st molar",All of the above,B,"'B' [PGI-99] In Angle's classification, the key tooth is MB cusp of Permanent Max. 1st molar.",
Orthodontics,Occlusion & Classification of Malocclusion,22,Three dimensional classification of occlusion was given by:,Simon,Baume,Dewey,Andrews,A,'A' [ATPG-96] Three dimensional classification of occlusion was given by Simon.,
Orthodontics,Occlusion & Classification of Malocclusion,23,"In classifying a malocclusion (Class I, II & III), the premature loss of a primary molar adjacent observation is by",Molar relation,Incisor relation,Canine relation,Midline relation,C,"'C' [AIPG-99 PGI-01] In classifying a malocclusion (Class I, II & III), the premature loss of a primary molar adjacent observation is by Canine relation.",
Orthodontics,Occlusion & Classification of Malocclusion,24,Incomplete overbite is:,Open bite,Overbite with no overjet,Overbite with no overbite,Deep overbite,A,'A' [KAR-98] Incomplete overbite is: Open bite.,
Orthodontics,Occlusion & Classification of Malocclusion,25,In a patient of operated cleft lip and palate with anterior cross-bite cephalogram will show:,Maxillary retrusion,Mandibular protrusion,Mandibular retrusion,A and B,A,'A' [KAR-2K] In a patient of operated cleft lip and palate with anterior cross-bite cephalogram will show Maxillary retrusion.,
Orthodontics,Occlusion & Classification of Malocclusion,26,Dewey divided Angle's class I into 5 types and Angle's class III into three types,True,False,Partially true,Not applicable,A,'A' [Bhalajhi 3rd ed 76] Dewey divided Angle's class I into 5 types and Angle's class III into three types. Dewey's modifications of Dewey: Type 1: Class I malocclusion with crowded anterior incisors. Type 2: Class I with protrusive maxillary incisors. Type 3: Class I molar relation with posterior cross bite. Type 4: Class I molar relation has drifted mesially due to early extraction of second deciduous molar. Type 5: Class I molar relation with posterior cross bite. Class III modifications of Dewey: Type 1: Class III with anterior cross bite dental arch. Type 2: Class III with lingual incisors. Type 3: Class III with posterior cross bite.,
Orthodontics,Occlusion & Classification of Malocclusion,27,If the tooth has not erupted to the line of occlusion it is called:,Supraverison,Torsiversion,Infraversion,Rotated,C,"'C' [Bhalajhi 3rd ed 77] If the tooth has not erupted to the line of occlusion, it is called Infraversion.",
Orthodontics,Occlusion & Classification of Malocclusion,28,A malocclusion (angle) uses the 'canine relationship' for malocclusion classification,Bilabial consonants,Lisping,Expansion,Esthetics harmony,B,'B' [MAN-2K] Class III malocclusion causes speech difficulty – Lisping.,
Orthodontics,Occlusion & Classification of Malocclusion,29,Sound which is most affected in patient of Class III,Bilabial consonants,Lisping,Sibilant sounds,Labial dental fricatives,C,"'C' [KERALA-2016] Sibilant sounds are most affected in patient of Class III malocclusion. In Class III, the tongue contacts against the lower teeth — this distorts 's' and 'z' sounds (sibilants). Speech problems: /s/, /z/ (sibilants): Anterior open bite (labioalveolar). /N/, /d/ (linguo alveolar stops): Difficulty in production. /th, sh, ch/ (linguodental fricatives (voiced or voiceless)): Distortion.",
Orthodontics,Occlusion & Classification of Malocclusion,30,Dental arch is classified as ideal/crowded/spaced as,Profile alignment,Structural balance,Functional efficiency,All of the above,A,"'A' [Bhalajhi 3rd ed 79] Dental arch is classified as ideal/crowded/spaced as per the latest Proffit 6th ed Pg 195, the latest Ackerman Proffit classification.",
Orthodontics,Occlusion & Classification of Malocclusion,31,Closed bite or deep bite is associated with which feature of class-II,Class II div 1,Class II div 2,Class III,All,B,'B' [Bhalajhi 3rd ed 74] Closed bite or deep bite is associated with Class II div 2 — the most damaging feature despite being considered less severe.,
Orthodontics,Occlusion & Classification of Malocclusion,32,Three dimensional classification of malocclusion was introduced by,E.H. Angle,Lischer,Simon,Dewey,C,'C' [PGI DEC-2011] Three dimensional classification of malocclusion was introduced by Simon.,
Orthodontics,Occlusion & Classification of Malocclusion,33,The angle's system of classification of malocclusion was modified by,Simon,Dewey's,Ackermann profit,Lischer's classification,B,"'B' [AIIMS-01, 06] Angle's system of classification of malocclusion was modified by Dewey's. Lischer's classification: Angle's system of classification of malocclusion was modified by Lischer who used the suffix 'version' instead of malocclusion. Bennett's classification: uses the canine in a sagittal direction. Simon's classification: Three-dimensional.",
Orthodontics,Occlusion & Classification of Malocclusion,34,Which of the following classification uses the 'canine relationship' for classification of malocclusion,Angle's classification,Dewey's classification,Simon's classification,Lischer's classification,B,'B' [MAN-01] Dewey's classification uses the 'canine relationship' for classification of malocclusion.,
Orthodontics,Occlusion & Classification of Malocclusion,35,Angle formed between mandibular plane lower tip rests,1 mm anterior to plane,2 mm anterior to plane,1 mm posterior to plane,2 mm posterior to plane,A,'A' [Bhalajhi 3rd ed 77] The E-line (esthetic line) was described by Ricketts. The E-line is the line between nasal tip and the pogonion (soft tissue of chin). It is also called as Naso-inner lip ideally this 2 mm posterior to this line. The lower tip falls 4 mm posterior to this line.,
Orthodontics,Occlusion & Classification of Malocclusion,36,"Angle's classification for malocclusion, key tooth is",MB cusp of Max. 1st molar,DB cusp of Max. 1st molar,MB cusp of Permanent Max. 1st molar,All,A,"'A' [Bhalajhi 3rd ed 74] In Angle's classification, the key tooth is MB cusp of Max. 1st molar. Edward Angle, who is considered the father of modern orthodontics, was the first to classify malocclusion. He based his classification on the relative position of the second molar where the first molars were missing. In case where the first molars were missing, Canine relationship is used.",
Orthodontics,Occlusion & Classification of Malocclusion,37,Key ridge is the lowest point on the routing of,Zygomaticoalveolar crest,Maxilla,Angle,Mandible,A,"'A' [Bhalajhi 3rd ed 148] Key ridge is the lowest point on the routing of Zygomaticoalveolar crest. In deciduous dentition, zygoma corresponds to mesio buccal root of maxillary second molar, whereas in permanent dentition it corresponds to mesio buccal root of maxillary first molar where as in permanent occlusion most common among the population is crowded teeth. The type of malocclusion most common among the population is Class I crowding.",
Orthodontics,Occlusion & Classification of Malocclusion,38,"According to Andrews, the six keys to normal occlusion are:","Molar inter-arch relationship, Mesio-distal crown angulation, Labio-lingual crown angulation, Absence of rotation, Tight contacts, Curve of spee","Profile, Alignment, Transverse, Vertical, Sagittal, Overbite",Both,None,A,"'A' [Bhalajhi 3rd ed 59] According to Andrews, the six keys to normal occlusion are: Molar inter-arch relationship, Mesio-distal crown angulation, Labio-lingual crown angulation, Absence of rotation, Tight contacts, Curve of spee. 'Bolton ratio' is considered as 7th key to normal occlusion.",
Orthodontics,Occlusion & Classification of Malocclusion,39,The six keys to normal occlusion was established by,Dewey,Tweed,Angle,Andrews,D,'D' [Bhalajhi 3rd ed 59] The six keys to normal occlusion was established by Andrews.,
Orthodontics,Occlusion & Classification of Malocclusion,40,The role of antiflux in soldering is used as antiflux,Borax,Boric acid,Flux,None,A,"'A' [KAR-2K, COMEDK-15] The role of antiflux in soldering: Flux is applied to molten alloy that dissolve or prevents the formation of oxides and other undesirable substances that may reduce the quality or strength of solder or alloy. The flux commonly used in dentistry consists of: Borax glass – 55%, Boric acid – 35%, Silica – 10%. Fluoride fluxes contain Boric acid and potassium fluoride in a 1:1 ratio. The role of antiflux in soldering is used as antiflux: Borax. To remove the chromium oxide. To increase the flow of solder. To reduce the fusion solder. To limit the flow of solder.",
Orthodontics,Occlusion & Classification of Malocclusion,41,Which of following is used as antiflux,Borax,Boric acid,None of the above,,A,"'A' [AIPG-91] Borax is used as antiflux. Antifluxes are textures like graphite markings, pencil markings, and iron gray are textures that are lean used and the mask is used to confine the flow of molten solder.",
Orthodontics,Occlusion & Classification of Malocclusion,42,The tooth that is used to identify the type of occlusion universally is:,Second molar,Central incisor,Canine,First molar,C,'C' [Bhalajhi 3rd ed 74] The tooth used to identify type of occlusion is Canine. Closed bite or deep bite is a consistent finding of class-II division 2.,
Orthodontics,Occlusion & Classification of Malocclusion,43,E.H. Angle implemented his classification of malocclusions in,1876,1899,1900,1903,B,'B' [Bhalajhi 3rd ed 74] E.H. Angle implemented his classification of malocclusions in 1899.,
Orthodontics,Occlusion & Classification of Malocclusion,44,The line passing through the condyle of the anterior teeth and central fossa of the posterior teeth is called,Angles line of occlusion,Curve of spee,Curve of Wilson,Catenary curve,A,'A' [KAP-99] The line passing through the condyle of the anterior teeth and central fossa of the posterior teeth is called Angles line of occlusion.,
Orthodontics,Occlusion & Classification of Malocclusion,45,Prolonged thumb sucking directly results in all of the following except,Deep over bite,Proclivation of upper centrals,Anterior open bite,Posterior cross bite,A,'A' [KAR-2013] Prolonged thumb sucking directly results in all of the following except Deep over bite.,
Orthodontics,Occlusion & Classification of Malocclusion,46,Which of the following is only posterior dental cross-bite?,Maxillary anterior alveolus is overlapped by mandibular cross-bite,Mandibular posterior dental segment is displaced to overlap maxillary posterior teeth,Maxillary anterior alveolus is overlapped by mandibular posterior teeth,None of the above,B,'B' [COMEDK-05] Mandibular posterior dental segment is displaced to overlap maxillary posterior teeth — this is only posterior dental cross-bite.,
Orthodontics,Occlusion & Classification of Malocclusion,47,"All of the following are dental characteristics of skeletal Class III malocclusion, except:",Posterior crossbite,Linguoversion cross bite,Anterior crossbite,Posterior cross bite,B,"'B' [MCET-07] All of the following are dental characteristics of skeletal Class III malocclusion, except Linguoversion crossbite.",
Orthodontics,Occlusion & Classification of Malocclusion,48,A patient suffers from contraction of maxillary arch and overjet. These are features of:,Class I malocclusion,Class II div 1 malocclusion,Class II div 2 malocclusion,Class III malocclusion,B,'B' [AIPG-92; MAN-2K] A patient suffers from contraction of maxillary arch and overjet. These are features of Class II div 1 malocclusion.,
Orthodontics,Occlusion & Classification of Malocclusion,49,Malocclusion representing a transverse deficiency is often referred to as:,Open bite,Closed bite,Cross bite,Overjet,C,"'C' [AP-06, GCET-14] Malocclusion representing a transverse deficiency is often referred to as Cross bite.",
Orthodontics,Occlusion & Classification of Malocclusion,50,Thumb sucking is normal upto:,3½ years,3½–6 years,4–6 years,6–8 years,A,'A' [AIIMS NOV-2020] Thumb sucking is normal upto 3½ years.,
Orthodontics,Occlusion & Classification of Malocclusion,51,The tooth that is used to identify the type of occlusion universally is:,Second molar,Central incisor,Canine,First molar,C,"'C' [COMEDK-15] The tooth used to identify the type of occlusion universally is Canine. According to the latest Proffit 6th ed, the canine relationship is the most reliable indicator.",
Orthodontics,Occlusion & Classification of Malocclusion,52,First to classify malocclusion on structural basis,Salzmann,Kingsley,Angle,Katz,B,'B' [AIIMS NOV-20] First to classify malocclusion on structural basis was Kingsley.,
Orthodontics,Occlusion & Classification of Malocclusion,53,When does a child's chewing pattern transition to that of an adult?,With the eruption of molars,With the establishment of permanent first molars,After the eruption of permanent dentition,With the loss of deciduous second molars,B,'B' [Bhalajhi 3rd ed 171] When does a child's chewing pattern transition to that of an adult — With the establishment of permanent first molars.,
Orthodontics,Occlusion & Classification of Malocclusion,54,The shapes of skeletal cervical vertebrae were seen to each level of skeletal development. This data was used to determine the skeletal maturity of a person and thereby determine the growth of an adolescent.,Skeletal Class I,Skeletal Class II,Skeletal Class III,None,A,'A' [Gurukheerat Sing 2nd ed 170] Salzamen in 1950 was the first to classify purely dental malocclusions based on skeletal study. These jaws are in harmony with one another. The profile is orthognathic. Skeletal Class B: These are in harmony with one another. The profile is orthognathic. Skeletal Class II: Submental to maxilla. Skeletal Class III: Over growth of mandible with a prognathic mandible.,
Orthodontics,Occlusion & Classification of Malocclusion,55,The angle between the long axis of the roots in Class II div 2 cases. Collum angle has been confused with interincisal angle. In many big textbooks it is also given interchangeably. Interincisal angle is decreased in Class II div 1 and increased in Class II div 2.,Class I,Class II div 1,Class II div 2,Class III,C,'C' [Bhalajhi 3rd ed 75] The angle between the long axis of the roots in class II div 2 cases. Collum angle has been confused with interincisal angle. Due to this reason the crown appears to be lingual from the class II div 2 cases. Collum angle has been confused with interincisal angle. In many big textbooks it is also given interchangeably. Interincisal angle is decreased in Class II div 1 and increased in Class II div 2.,Requires image: Reduced collum angle image to see the Class II Division 2 incisors
Orthodontics,Occlusion & Classification of Malocclusion,56,Anterior open bite is not self-correcting orthodontic problem. It has to be intercepted and treated early. The anterior open bite ranges from simple habit control treatment to complex surgical procedures.,True,False,Partially true,Not applicable,A,'C' [Bhalajhi 3rd ed 538] Anterior open bite is not self-correcting orthodontic problem. It has to be intercepted and treated early. The anterior open bite ranges from simple habit control treatment to complex surgical procedures.,
Orthodontics,Occlusion & Classification of Malocclusion,57,Which of the following is the most common dental manifestation associated with a Class II skeletal relationship?,Deep bite,Crossbite,Increased overjet,Open bite,C,"'C' [Check Explanation Below] A Class II skeletal relationship is commonly characterized by either a forward position of the maxilla, a retruded mandible, or a combination of both. This skeletal discrepancy often manifests as an increased overjet, where the maxillary incisors are positioned significantly ahead of the mandibular incisors. So, Increased overjet (C) is the most common dental manifestation of a Class II skeletal relationship. About other options: Deep bite (option A) can occur in Class II cases but is not as universally characteristic as increased overjet. Crossbite (option B) typically occurs in transverse discrepancies. Open bite (option D) is more often linked to vertical growth patterns or habits like thumb sucking.",
Orthodontics,Occlusion & Classification of Malocclusion,58,"When does a child's chewing pattern of the adult is quite different from that of a typical child: An adult typically opens straight down, then moves the jaw laterally and brings the teeth into contact, whereas a child moves the jaw laterally on opening.",Permanent canines,Permanent molar,Both,None,A,'C' [Proffit 6th ed 65] The chewing pattern of the adult is quite different from the juvenile to the adult chewing pattern develops in conjunction with the eruption of the permanent canines at about age 12. It is interesting to note that adults who do not achieve the normal function of the canine teeth because of a severe anterior open bite retain the juvenile chewing pattern.,
Orthodontics,Occlusion & Classification of Malocclusion,59,Which of the following is the most common dental manifestation associated with a Class II skeletal relationship?,Deep bite,Crossbite,Increased overjet,Open bite,C,"'C' [Check Explanation Below] A Class II skeletal relationship is commonly characterized by either a forward position of the maxilla, a retruded mandible, or a combination of both. This skeletal discrepancy often manifests as an increased overjet, where the maxillary incisors are positioned significantly ahead of the mandibular incisors. So, Increased overjet (C) is the most common dental manifestation of a Class II skeletal relationship. Deep bite (option A) can occur in Class II cases but is not as universally characteristic as increased overjet. Crossbite (option B) typically occurs in transverse discrepancies. Open bite (option D) is more often linked to vertical growth patterns or habits like thumb sucking.",
