Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,27,Croll technique uses,11% HCl,12% EDTA,37% H3PO4,2% Mgso4,A,"[Grossman 12th ed 358]
Historical Background of microabrasion:
• McInnes: a mixture of five parts of 36% HCl; five parts of 30% hydrogen peroxide; and one part ether as a topical treatment.
• Murrin and Barkmeier: applied 36% HCl mixed with pumice to the enamel surface with a slowly rotating rubber cup for up to five minutes to remove stains in the enamel. Afterwards teeth were bleached with 30% hydrogen peroxide along with heat application and finally applied topical fluoride.
• Croll and Cavanaugh: 18% HCl, pumice and water are mixed to form a paste to remove the enamel discolorations.
• Croll further modified the technique, reducing the concentration of the HCl acid to approximately 11% and increasing the abrasiveness of the paste using silicon carbide particles (in a water-soluble gel paste) instead of pumice.

<table border=""1"" cellpadding=""6"" cellspacing=""0"" style=""border-collapse:collapse;width:100%;font-size:13px"">
<tr style=""background:#e75480;color:#fff;font-weight:bold""><td>Technique</td><td>Description</td></tr>
<tr><td>McInnes</td><td>a mixture of five parts of 36% HCl; five parts of 30% hydrogen peroxide; and one part ether as a topical treatment.</td></tr>
<tr><td>Murrin and Barkmeier</td><td>applied 36% HCl mixed with pumice to the enamel surface with a slowly rotating rubber cup for up to five minutes to remove stains in the enamel. Afterwards teeth were bleached with 30% hydrogen peroxide along with heat application and finally applied topical fluoride.</td></tr>
<tr><td>Croll and Cavanaugh</td><td>18% HCl, pumice and water are mixed to form a paste to remove the enamel discolorations.</td></tr>
<tr><td>Croll</td><td>further modified the technique, reducing the concentration of the HCl acid to approximately 11% and increasing the abrasiveness of the paste using silicon carbide particles (in a water-soluble gel paste) instead of pumice.</td></tr>
</table>",Requires image: Historical background of microabrasion table
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,28,Heithersay’s classification of large invasive resorptive process that extend till middle third of root.,Class 1,Class 2,Class 3,Class 4,D,"[Ingle 5th ed 141]
Heithersay's Classification (Invasive Cervical Resorption):
Class 1: Small, invasive resorptive lesion near the cervical area with shallow penetration into the dentin.
Class II: Well defined, invasive resorptive lesion that has penetrated close to the coronal pulp but with little or no extension into the radicular dentin.
Class III: Deeper invasion of root dentin by resorbing tissues that extend into the coronal third of the root.
Class IV: Large, invasive resorptive process that extend beyond the coronal third of the root.",Requires image: Heithersay's Classification (Invasive Cervical Resorption)
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,29,MTA strength after 21 days in MPa,40,67,80,100,B,"[Cohen 11th ed 421]
• MTA had the longest setting time of 2 hours and 45 minutes.
• The lowest compressive strength at 24 hours after mixing is 40 MPa. But the compressive strength continues to increase to 67 MPa at 21 days after mixing.
• Initially MTA has a pH of 10.2, which rises to 12.5, three hours after mixing.",
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,30,True statement regarding leaving the tooth open during RCT in apical abscess,Indicated in weeping canal,Should not be left open in any case,Patient is made to sit for some time to allow drainage and then closed,Should be left open if swelling is present,C,"[Check Explanation Below]
Earlier whenever swelling and persistent drainage was present, the root canals were left open in between the visits. But current research has shown that the access opening in the tooth must be sealed with an effective interappointment filling to prevent microbial contamination by microleakage from the oral cavity.

Based on the most current evidence-based literature published in peer-reviewed journals, canals should NOT be left “open to drain”- Stephen Cohen

One study showed that the root canals that had been unsealed at some point during the treatment, had a higher frequency of enteric bacteria than in canals with an adequate seal between the appointments.

Leaving a tooth open for drainage is contraindicated as it can cause contamination from the oral cavity and lead to flare ups. Drainage should be allowed under the rubber dam, if drainage is persistent, the patient should be made to sit for some time and the tooth closed immediately after the treatment to prevent secondary infections.",
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,31,Pulpitis pain is,Dull throbbing mediated by A beta,Fast and sharp piercing mediated by A delta,Dull throbbing myelinated mediated by C fibers,Dull throbbing unmyelinated mediated by C fibers,D,"[Check 2017-18 recent paper in endodontics]
Pain in pulpitis is dull throbbing type mediated by unmyelinated C fibers of the pulp. Dental hypersensitivity is characterized by sharp pain mediated by myelinated A delta fibers.",
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,32,True about phoenix abscess ?,Chronic exacerbation on chronic lesion,Acute exacerbation on chronic lesion,Acute painful lesion,Chronic symptomless lesion diagnosed accidently,B,"[Ingle 5th ed 182]
The extent of the chronic periapical lesion (asymptomatic apical lesion) depends on the potency of the irritants within the root canal system and the activity level of defensive factors in this region. If a balance between these forces is maintained, the lesion continues in an asymptomatic manner indefinitely.

On the other hand, if the causative factors overcome the defensive elements, a symptomatic periradicular lesion may be superimposed on the asymptomatic one. This is one example of the so-called Phoenix abscess.",
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,33,False positive result is shown by,Anxious patient,Open apex,Calcified canal,Recently traumatized tooth,A,"[Grossman 12th ed 68]
False positive results:
• A false positive response is where a non-vital tooth appears to respond positively to testing.
• Anxious or young patients who may report a premature response because they are anticipating an unpleasant sensation.
• Necrotic breakdown products in one part of a root canal system can conduct electric currents to viable nerve tissue in adjacent areas.
• Contact with metal restorations may also result in conduction of the current to the periodontium.
• Inadequately dried teeth.

False negative results:
• A false negative result means that a vital tooth has not responded positively to testing.
• Incomplete root development, which have a higher threshold to testing, and require a stronger stimulation than normal to elicit a response (cold testing is more reliable here).
• Traumatized teeth may not respond to thermal or EPT due to nerve rupture.
• Orthodontic tooth movement.
• Patients with psychotic disorders.
• Patients under sedative drugs.

<table border=""1"" cellpadding=""6"" cellspacing=""0"" style=""border-collapse:collapse;width:100%;font-size:13px"">
<tr style=""background:#e75480;color:#fff;font-weight:bold""><td>Result</td><td>Causes/examples</td></tr>
<tr><td>False positive results</td><td>A false positive response is where a non-vital tooth appears to respond positively to testing; anxious or young patients may report a premature response; necrotic breakdown products can conduct electric currents to viable nerve tissue in adjacent areas; contact with metal restorations may conduct current to the periodontium; inadequately dried teeth.</td></tr>
<tr><td>False negative results</td><td>A false negative result means that a vital tooth has not responded positively to testing; incomplete root development; traumatized teeth may not respond to thermal or EPT due to nerve rupture; orthodontic tooth movement; patients with psychotic disorders; patients under sedative drugs.</td></tr>
</table>",Requires image: False-positive versus false-negative pulp testing table
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,34,Pulpal blood flow is measured by?,Heat test,Cold test,EPT,LDF,D,"[Cohen 8th ed 16]
• Laser Doppler Flowmetry (LDF) is a method to assess blood flow in microvasculature systems. It is useful for determining pulp vitality.
• A positive response to EPT, thermal tests indicates that the nerve fibres are functioning (to some degree), but does not give any indication of pulpal blood flow.",
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,35,To prevent error while doing access opening of maxillary 1st premolar one should be aware of,Mesial concavity,Distal concavity,Position in arch,Inclination of tooth,A,"[Cohen 8th ed 192]
The cervical width of maxillary 1st premolar is narrower mesiodistally, the clinician must be cautious to avoid mesiodistal perforation. There is also a concavity on mesial side, which makes the area below pulp chamber laterally thin. So the clinician must take care not to over extend the preparation in that direction as it may lead to perforation.",
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,36,Occlusal reduction after RCT should be done in,Non vital tooth with TOP (tender on percussion) negative,Vital tooth with TOP positive,Vital tooth or non-vital with periapical pathology,Non vital tooth,B,"[Endodontics E-Book by Kishor Gulabivala 4th ed 270]
Some clinicians recommend occlusal reduction, but such an approach should only be adopted following a proper occlusal assessment. The tooth will not stay out of contact for long because of continued eruption. Occlusal reduction works when there had been previous presence of percussion sensitivity, in vital cases and in the absence of a periapical radiolucency. However, research do not recommend it as a routine procedure.

After instrumentation of vital teeth with a history of pain and percussion sensitivity, occlusal reduction has been shown to be important in preventing post treatment pain. - Cohen 8th ed 81

Rosenberg et al reported in his study, occlusal reduction should prevent postoperative pain in those patients whose teeth initially exhibit pulp vitality, percussion sensitivity, preoperative pain, and/or the absence of periradicular radiolucency.",
Endodontics,11. RECENT PAPERS 2018-19 ENDODONTICS,37,When radicular cyst is connected to apical foramen it is termed as,Pseudocyst,Okc,Pocket cyst,True cyst,C,"[Cohen 10th ed 326]
• There are two types of periapical cysts: the periapical true cyst and the periapical pocket cyst.
• True cysts have a contained cavity or lumen within a continuous epithelial lining and are therefore isolated from the tooth, whereas with pocket cysts, the lumen is open to the root canal of the affected tooth.
• True cysts, due to their self-sustaining nature, probably do not heal following nonsurgical endodontic therapy and usually require surgical enucleation.",
