"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Dental Materials","AIPG 2017 Dental Materials","54","Localised shrinkage porosity increases by","Increase in sprue length","Increase in sprue diameter","Increase in mold temperature","Increase in melt temperature","A","Effects of Technical Variables on Solidification Porosity:

| Type of Porosity | Increased Sprue Thickness | Increased Sprue Length | Increased Melt Temperature | Increased Mold Temperature |
|---|---|---|---|---|
| Localized shrinkage | Decreased | Increased | Decreased | Decreased |
| Subsurface porosity | Increased | Decreased | Increased | Increased |
| Microporosity | No effect | No effect | Decreased | Decreased |

[Anusavice 12th ed, p.226]",""
"Dental Materials","AIPG 2017 Dental Materials","55","Silica whose inversion temperature is below fusion temperature","Cristoballite","Tridymite","Silica","Fused Quartz","D","Fused quartz is amorphous and glass like in character, and it exhibits no inversion at any temperature below its fusion point. It has an extremely low linear coefficient of thermal expansion and is of little use in dental investments. [Anusavice 12th ed, p.202]",""
"Dental Materials","AIPG 2017 Dental Materials","56","Air abrasion uses","27 micron alumina","100 micron alumina","27 micron zirconia","100 micron zirconia","A","Air abrasion for restoration preparation removes tooth structure using a stream of aluminium oxide particles generated from compressed air or bottled carbon dioxide or nitrogen gas. The abrasive particles strike the tooth with high velocity and remove small amounts of tooth structure. Efficiency of removal is relative to the hardness of the tissue or material being removed and the operating parameters of the air abrasion device. Parameters of air abrasion: air pressures generally range from 40 to 160 psi, with recommended levels of 100 psi for cutting and 80 psi for surface etching; the most common particle sizes are either 27 or 50 µm in diameter — larger particles allow faster work but result in comparatively larger-sized cavity preparations than 27 µm particles; higher particle flow rate allows more particles to abrade the working surface faster; the speed of the abrasive particles depends upon the gas pressure, nozzle diameter, particle size, and distance from the surface; typical operating distances range from 0.5 to 2 mm — further distances produce a more diffuse stream with diminished cutting ability; a number of variations in tip angulations and nozzle diameters are available for hard-to-access areas and operator comfort. [Anusavice 12th ed, p.244]",""
"Dental Materials","AIPG 2017 Dental Materials","57","What is percentage of gold in conventional type IV cast gold alloys?","65%","60%","70%","75%","D","ADA specification no. 5 classified gold alloys as types 1 through 4, depending on the content of gold, palladium and platinum. The content of noble metals by weight ranges from 83% (type 1) to 75% (type 4). [Anusavice 12th ed, p.395]",""
"Dental Materials","AIPG 2017 Dental Materials","58","Chromium is added to stainless steel as it provides","Sensitisation","Corrosion resistance","Stabilisation","Hardening","B","Approximately 12% to 30% chromium by weight is added to carbon steel (commonly known as stainless steel). Chromium forms a very thin, transparent, adherent layer of Cr2O3 through a process called passivation, which provides a barrier to diffusion of oxygen and other corrosive species and it prevents further corrosion of the underlying alloy. [Anusavice 12th ed, p.408]",""
"Dental Materials","AIPG 2017 Dental Materials","59","Best way to join cast titanium component","Laser Welding","Oven Soldering","Torch Soldering","Infrared Soldering","A","Laser welding, plasma welding and infrared soldering methods are used for joining the cast titanium prosthetic points. Among these methods, laser welding gives better mechanical properties compared to others. Plasma welding and infrared soldering are used especially for the cases in which thicker parts need to be joined together as they increase the welded area thickness of up to 3 mm in the centre.",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","1","Highest slope in stress strain graph is seen in? (AIIMS NOV-17)","Ceramics","Composites","Gold crown","Elastomers","A","The slope of the stress strain graph is a measure of the relative rigidity or stiffness of a material. This is called elastic modulus or Youngs modulus or modulus of elasticity. Modulus of elasticity = stress/strain within proportional limit. Units = Giga Pascal or Giga Newton/m2. The highest slope means highest elastic modulus.

| Material | Elastic Modulus |
|---|---|
| Enamel | 84.1 |
| Dentin | 18.6 |
| Composite | 10.0 |
| Ceramic | 78.0 |

Enamel has higher elastic modulus (3-4 times) than dentin and is stiffer or more brittle, while dentin is more flexible and tougher; ceramics have higher modulus than polymers and composites. [Craig 13th ed, p.41]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","2","Which of the following is not a processing wax? (AIIMS NOV-17)","Utility","Boxing","Sticky","Inlay","D","Classification of waxes:

| Category | Waxes |
|---|---|
| Pattern waxes | Inlay wax, Casting wax, Base plate wax |
| Processing waxes | Boxing wax, Utility wax, Sticky wax |
| Impression waxes | Corrective wax, Bite registration wax |

[Phillips' 12th ed, p.195]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","3","Galvanic current post placement of metal crown due to? (AIIMS NOV-17)","Dentinal fluid contains high concentration of chloride than saliva","Dentinal fluid contains high concentration of H ions","Dentinal fluid contains high concentration of potassium than saliva","Dentinal fluid contains less concentration of chloride than saliva","A","A single metallic restoration may show two possible current pathways between an external surface exposed to saliva and an interior surface exposed to dentinal fluid. Because the dentinal fluid contains a higher Chloride concentration than saliva, it is assumed that the electrode potential of the interior surface exposed to dentinal fluid is more active. It is therefore given a negative sign (-). The potential difference between the two surfaces is represented by E. [Phillips' 12th ed, p.44]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","4","Inability of a material to withstand plastic deformation before fracture is known as (AIIMS NOV-17)","Hardness","Toughness","Brittleness","Elastic modulus","C","Inability of a material to withstand plastic deformation before fracture is known as Brittleness. Ability of a material to absorb elastic energy and to deform plastically before fracturing is known as toughness. [Phillips' 12th ed, p.44]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","5","For cobalt-chromium hardness which test is used? (AIIMS MAY-18)","Cold bend test","Vicat needle test","Hot & bend test","Rockwell test","D","The Brinell and Rockwell hardness tests have been used for determining the hardness of metals and metallic materials used in dentistry. Neither the Brinell test nor the Rockwell test is suitable for brittle materials. Vikat and Gillmore needle tests are for evaluating the setting time of gypsum products and cements. Cold bend test is one of the three methods used to determine ductility — the material is clamped in a vise and bent around a mandrel of a specified radius; the number of bends to fracture is counted, and the greater the number, the greater the ductility. The first bend is made at 90° from the vertical to the horizontal, but all subsequent bends are made through angles of 180°. Barcol test is used for measuring hardness of rubbers and plastics. [Phillips 12th ed, p.64]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","6","Surface energy of which material is more than dentin? (AIIMS MAY-18)","Enamel","Gold alloy","CP titanium","Ni- chromium","A","Surface energy: The excess energy of molecules at the surfaces of materials above that of molecules found in the interior of a material.

| Material | Surface Energy (mJ/m2) |
|---|---|
| Enamel | 92 |
| Dentin | 87 |
| Teflon | 20 |
| Gold alloy | 51–54 |
| Ni-Cr | 48 |
| Commercial pure titanium | 50 |
| Acrylic denture resins | 46–54 |
| Water (liquid) | 72 @25°C |
| Mercury (liquid) | 486 @25°C |
| Saliva (liquid) | 53 @37°C |
| Dentin bonding agent (liquid) | 34–55 |

More is the surface energy, more is the wettability. Wettability can be enhanced by increasing the surface energy of the substrates (e.g., dentin, enamel, and synthetic materials). Since a clean, microroughened tooth surface has higher surface energy than unprepared tooth surfaces, organic adhesives are inherently able to wet and spread over such a surface. [Phillips' 12th ed, p.25]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","7","Overheating of Co-Cr Solder alloy results in? (AIIMS MAY-18)","Yield strength increases & % age elongation reduces","Yield strength reduces & % age elongation increases","Both increase","Both decrease","B","Overheating during the soldering operation will cause (1) pits in the solder, (2) penetration or burning through thin sections, and (3) a loss of strength because of diffusion of the solder into the other metals or loss of fibrous microstructure. Underheating will cause pitting from the retention of unmelted flux and failure of the solder to flow and adhere to all surfaces; solder that is not well heated tends to ""ball"" and fails to spread properly. Both overheating and underheating will result in a weaker solder joint. For this reason, the proper and careful heating and fluxing of the solder are essential. [Craig 12th ed, p.544]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","8","Which of the following is not a method to speed up the rate of reaction of gypsum product? (AIIMS MAY-18)","solubility of hemihydrate","number of nuclei of crystallization","increase rate of crystal growth","decrease rate of crystal growth","D","Control of the setting time of gypsum products: there are at least three mechanisms that can achieve such control. Solubility of the hemihydrate — if increased, supersaturation of the dihydrate is achieved faster, accelerating the rate of dihydrate crystal deposition. Number of nuclei of crystallization — the greater the number, the faster the dihydrate crystals will form and the sooner the mass will harden. Rate of crystal growth — increasing or decreasing this rate will accelerate or retard the setting time respectively. Note: Decreased rate of crystal growth (option D) retards the rate of reaction, so it is not a method to speed up the reaction. [Phillips' 12th ed, p.185]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","9","Which of the following has the highest Knoop's hardness number: (PGI DEC.2017)","Type II GIC","Composites","Cermet","Dycal","B","| Material | Knoop Hardness Value |
|---|---|
| Type II GIC | 87-177 |
| Cermet | 30-45 |
| High viscosity GIC | 108 |
| Composite | 350-430 |
| Enamel | 350-430 |
| Dentin | 68 |

[Phillips' 12th ed, p.301,344]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","10","Which of the following is true about Dross? (PGI DEC.2017)","formed over ceramic teeth due to pressure","it is shiny surface over the alloy","formed by oxidizing portion of the flame","due to curing of denture at high temperature","C","With a little practice, the clinician can readily detect whether the proper zone of the flame is in contact with the metal by observing the condition of the alloy surface. When the reducing zone is in contact, the surface of the gold alloy is bright and mirrorlike. When the oxidizing portion of the flame is in contact with the alloy, a dull film of ""dross"" develops over the surface — this cloudy surface indicates surface oxidation by improper positioning of the torch flame. [Phillip's 12th ed, p.222]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","11","Which of the following is true about phosphate bonded investment? (PGI DEC.2017)","The setting expansion is more as compared to gypsum bonded investment.","Type 2 is used for inlay only","gypsum is binder component","phosphate is refractory component in phosphate bonded investment material","A","Phosphate bonded investment: Theoretically, the reaction should entail a shrinkage, as in gypsum products, but in practice there is a slight expansion, and this can be increased considerably by using a colloidal silica solution instead of water. This solution allows phosphate investments to expand considerably rather than shrink according to predictions. Magnesium oxide and mono ammonium phosphate is the binder. Silica is the refractory. [Phillips 11th ed, p.309]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","12","Which of the following is incorrect: (PGI DEC.2017)","The stability of addition silicone remains same after 7 days as in 24 hours.","the residual segment of polysulphide can be detected with radiograph","tear strength values of hydrocolloids are about one-tenth of the values for the polysulfides","the set polyether impression exhibit least cell cytotoxicity score","D","Option A — The stability of the addition silicone and polyether materials suggests that these impressions do not have to be poured with a gypsum product immediately. Research has shown that a cast produced from an addition silicone impression between 24 hours and 1 week was as accurate as a cast made in the first hour. Option B — acceptable degree of radiodensity would enable the detection of small fragments left inside gingival sulcus or root canals after impression procedures. The addition of chemical elements with high atomic numbers, such as lead, zinc, strontium, zirconium, barium and lanthanum, result in more radiopaque materials. Of all the classes of impression materials, polysulfides were the most radiopaque ones, apparently due to the presence of lead dioxide in the composition, which also acts as a catalyst of the setting reaction. Option C — Poly sulphides have highest tear strength followed by polyether, condensation silicone and addition silicone; hydrocolloids have less tear strength than elastomers. Option D — contact dermatitis and hypersensitivity potential exists with polyether impression material; cell cytotoxicity is lowest with polysulfide and highest with polyether impression material — making this statement incorrect. [Phillip's 1st SA, p.171,173]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","13","All are true regarding the eutectic composition of silver copper alloy except: (PGI DEC.2017)","Consists of 72% silver and 28% copper.","The temperature at which the eutectic composition melts is lower than the fusion temperature of silver or copper.","The temperature at which the eutectic composition melts is higher than the fusion temperature of silver or copper.","Invariant transformation is seen in eutectic reaction.","C","72% Ag and 28% Cu by weight, which corresponds to point E, is known as the eutectic composition, sometimes called simply the eutectic. The temperature at which the eutectic composition melts (779°C) is lower than the fusion temperature of 100% silver or 100% copper (eutectic means ""lowest melting"") and is the lowest temperature at which any alloy of silver and copper is entirely liquid. [Phillips 12th ed, p.84]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","14","Not a test to measure ductility? (PGI JUNE-2017)","Cold bend test","Barcol test","Reduction in area in fractured region ends","Percentage elongation after fracture","B","There are three common methods for measurement of ductility: the percent elongation after fracture; the reduction in area of tensile test specimens; and the maximum number of bends performed in a cold bend test. Barcol test is used for measuring hardness of rubbers and plastics, not ductility. [Phillips 12th ed, p.63]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","15","Which of the following is unit of viscosity? (PGI JUNE-2017)","Pascal","Centipoise","Newton","No unit","B","Viscosity is measured in units millipascal-second (mPa-s) in SI unit, or centipoise (cP) in CGS system. [Phillips 12th ed, p.45]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","16","Pseudoplastic materials are? (PGI JUNE-2017)","More rigid as the rate of deformation (shear strain rate) increases","Viscosity decreases with increasing strain rate until it reaches a nearly constant value","No change in viscosity with strain","Less viscous and more fluid under repeated applications of pressure","B","Dilatant — Resistance to flow increases as the rate of deformation (shear strain rate) increases. The faster that fluids are stirred or forced through a syringe, the more viscous and more resistant to flow they become. Pseudoplastic — Viscous character that is opposite from dilatant behavior, in which the rate of flow decreases with increasing strain rate until it reaches a nearly constant value. Thus, the more rapidly that pseudoplastic fluids are stirred or forced through a syringe, the more easily they flow. [Phillips 12th ed, p.44]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","17","Which of the following is true about Leucite based ceramic (AIIMS MAY-17)","More strength than alumina-based ceramic","Still etchable","Water based cements are used","Less strength than alumina-based ceramic","B","Alumina-reinforced ceramics: The alumina-reinforced feldspathic core was introduced by Hughes and McLean. The material consists of a feldspathic glass containing 40-50% alumina. The alumina particles are far stronger than the glass, are more effective in preventing crack propagation than quartz and act as crack stoppers. Whereas the flexural strength of feldspathic porcelain is at best some 60 MPa, this is raised to 120-150 MPa for the aluminous core porcelains. Alumina, 98% pure material, if used in high strength ceramics, will be having the strength in the range of 420-520 MPa. The main application of the alumina-reinforced porcelain jacket crown is for the restoration of anterior teeth. Although the improvement in strength is considerable, it is still insufficient to allow its use posteriorly and the construction of even a three-unit bridge is out of the question. Leucite-containing ceramics: Leucite-containing ceramics used in metal-ceramic restorations have a flexural strength of the order of 30-40 MPa (still etchable, unlike fully sintered/hot-pressed alumina-reinforced systems). [Richard Van Noort, Introduction to Dental Materials 2nd edition, p.240,244]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","18","Brinell hardness number of a dental gold alloy is directly proportional to (AIPG-2018)","Elongation","Modulus of resilience","Tensile strength","Modulus of elasticity","C","Brinell hardness test: The Brinell hardness test has been used extensively for determining the hardness of metals and metallic materials used in dentistry. The Brinell hardness number is related to the proportional limit and the ultimate tensile strength of dental gold alloys. In this test, a hardened steel ball is pressed under a specified load into the polished surface of a material. The load is divided by the area of the projected surface of the indentation, and the quotient is referred to as the Brinell hardness number. Thus, for a given load, the smaller the indentation, the larger is the number and the harder the material. [Phillips 12th ed, p.64]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","19","What change occur in composite resin with change in size and number of filler particles (AIPG-2018)","Polymerization shrinkage","Increase translucency","Expansion","Increase flow","A","Functions of Fillers: Reinforcement — increases compressive strength, tensile strength, modulus of elasticity (i.e., stiffness or rigidity), and toughness; as the volume fraction of filler approaches approximately 70%, abrasion and fracture resistance are raised to levels approaching those of tooth tissue. Reduction of polymerization shrinkage/contraction — increased filler loading reduces curing shrinkage in proportion to filler volume fraction. Reduction in thermal expansion and contraction — increased filler loading decreases the overall coefficient of thermal expansion of the composite because glass and ceramic fillers thermally expand and contract less than do polymers. Control of workability/viscosity — the more filler, the thicker the paste; filler loading, filler size, and the range of particle sizes and shapes all markedly affect the consistency of a composite paste. Decreased water sorption. Imparting radiopacity — most often imparted by adding certain glass filler particles containing heavy metal atoms, such as Ba, Sr, or Zn, and other heavy-metal/heavy-atom compounds such as YbF3, which strongly absorb X-rays. [Phillips 12th ed, p.65]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","20","Shape of material used to measure Knoop hardness test is (AIPG-2018)","Square shape","Rhomboid shape","Rectangle","Oval shape","B","| Hardness test | Material used to measure |
|---|---|
| Knoop hardness test | Diamond of rhombic shape (the long axis of indentation is measured) |
| Vickers (Diamond pyramid test) | Diamond of square base shape (the diagonal length of the indentation is measured) |
| Rockwell | Diamond of conical shape (the penetration depth is measured) |
| Brinells | Steel ball (the diameter of indentation is measured) |

[Phillips 12th ed, p.65]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","21","Passivating layer on alloy is dissolved completely by (AIPG-2018)","Basic acid","Borax","Potassium fluoride","Graphite","C","Aluminum, chromium, and titanium have high affinity for oxygen and they form protective oxide film, which prevents further oxidation and corrosion. This is called passivation. For soldering these alloys, the passivating film should be dissolved. Potassium fluoride used as a flux dissolves passivating film so that the solder can wet the parts. Flux is a compound applied to metal surfaces that dissolves or prevents the formation of oxides and other undesirable substances that may reduce the quality or strength of a soldered or brazed area. There are three types of fluxes according to their primary purpose: Type I: Surface protection — covers the metal surface and prevents access to oxygen so that no oxides can form. Type II: Reducing agent — reduces any oxides present and exposes clean metal. Type III: Solvent — dissolves any oxides present and carries them away. Fluxes for use with noble metal alloys are generally based on boric acid, boric anhydride, and borax. Chromium oxides that form on base metal alloys are more stable, and fluoride containing fluxes are used as solvents to dissolve chromium, nickel, and cobalt oxides. [Phillips 12th ed, p.389]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","22","When prosthesis is cemented using polycarboxylate cement chances of failure are maximum at (AIPG-2018)","Cement tooth interface","Cement prosthesis interface","Within cement","Within the prosthesis","B","Two modes of failure are associated with cements: fracture of the cement, and failure of the cement prosthesis interface — this is the most common failure. Zinc polycarboxylate bonds chemically with the tooth, and if failure occurs, it occurs at the cement prosthesis interface. [Phillips 12th ed, p.312]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","23","Type of gold achieved by chemical precipitation of molten gold (AIPG-2018)","Granular","Mat gold","Sponge gold","Fibrous","C","Direct filling gold is supplied in three basic forms: foil (also known as fibrous gold), electrolytic precipitate (also called crystalline gold), and chemically precipitated (granular gold or powdered gold, also referred to as sponge gold). Refer synopsis for details. [Phillips 12th ed, p.413]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","24","According to classification of porcelain, the firing temperature of high fusing ceramic is: (AIPG-2018)",">1300°","1100-1300 °C","850-1100 °C","650-850 °C","A","Classification of ceramics according to firing temperature:

| Class | Firing temperature | Application |
|---|---|---|
| High fusing | >1300°C | Denture teeth, and fully sintered alumina and zirconia core ceramics |
| Medium fusing | 1100-1300°C | Denture teeth, presintered Zirconia |
| Low fusing | 850-1100°C | Crown and bridge veneer ceramic |
| Ultra low fusing | <850°C | Crown and bridge veneer ceramic |

[Phillips 12th ed, p.426]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","25","When stone cast is kept at temp >95°c (AIIMS MAY-18)","Dihydrate will change to monohydrate & cast will shrink","Monohydrate will change to dihydrate & expansion results","Cast will disintegrate into pieces","","A","Care of the Cast: In preparation, it is sometimes necessary to soak the gypsum cast in water for other procedures. When a dry cast is immersed in water, negligible expansion may occur if the water is saturated with calcium sulfate. If the water is not saturated, dissolution of gypsum will occur — for example, a stone cast immersed in a container under running water will lose approximately 0.1% of its linear dimension for every 20 min of immersion. The safest method for soaking the cast is to place it in a water bath with gypsum debris remaining on the bottom of the container to provide a saturated solution of calcium sulfate. If the storage temperature is raised to between 90°C and 110°C (194°F to 230°F), shrinkage occurs, along with loss of strength as the water of crystallization is removed and the dihydrate reverts to the hemihydrate form. As a rule of thumb, it is not safe to store or heat a stone cast in air at a temperature higher than 55°C (130°F). [Phillips 12th ed, p.278]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","26","A low viscosity di-methacrylate, which is added as diluent to composite to reduce viscosity is? (NBE 2010)","UDMA","TEGDMA","Sialorane","4 META","B","Composition of Dental Composites — Resin Matrix (Organic phase): Monomers/Oligomers: Bis-GMA, UEDMA. Diluent: TEGDMA. [Phillips 12th ed, p.451]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","27","Transformation toughening in zirconia ceramic is because of transfer of (AIPG-2018)","Tetragonal to monoclinic phase","Monoclinic to tetragonal phase","Less stable to more stable tetragonal","Less stable monoclinic to more stable monoclinic","A","Pure Zirconia has a monoclinic crystal structure at room temperature and transforms to tetragonal and cubic zirconia at elevated temperatures. The large volume expansion that occurs during the transformation of non-doped zirconia from cubic to tetragonal and tetragonal to monoclinic phases leads to structural expansion and high tensile stresses that cause zirconia to crack during cooling from the processing temperatures. To solve this problem, stabilizing oxides such as magnesium oxide (MgO), yttrium oxide (Y2O3), calcium oxide (CaO), and cerium oxide (CeO2) are added to zirconia. The most common stabilizer for dental applications is yttria (Y2O3). Transformation toughening: The structural stabilization of zirconia by yttria results in a significant proportion of metastable tetragonal phase. This metastable tetragonal phase strengthens and toughens the structure by a localized transformation to the monoclinic phase when tensile stresses develop at crack tips. The resulting volume expansion adjacent to the crack tips produces a high local compressive stress around the crack tips, which increases the localized fracture toughness and inhibits the potential for crack propagation. This phenomenon is called transformation toughening; it increases the flexural and tensile fracture resistance of stabilized zirconia prostheses and presumably the survival probabilities of zirconia-based restorations. [Phillips 12th ed, p.173]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","28","What happens if tap water having more of calcium and magnesium salts is used to mix Alginate (AIPG-2018)","Strength compromise","Reaction rate increase","Distortion of alginate","Resultant cast will be soft","B","Tap water naturally contains certain levels of metallic ions, primarily calcium and magnesium. It has been shown that compared with distilled water for mixing of alginate impression material, the use of tap water with a high hardness may accelerate the setting of the alginate. If one observes that the setting time has decreased in a new office or clinic location, the effect of the hardness of the tap water on setting time should be considered as a possible cause. [Phillips 12th ed, p.210]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","29","A very high contraction occurs in the following investment by loss of alcohol & water (AIPG-2018)","Phosphate bonded","Gypsum bonded","Ethyl silicate bonded","Mg bonded","C","During the drying process of ethyl silicate investment material, the gel loses alcohol and water to form a concentrated, hard gel. As might be expected, a volumetric contraction accompanies the drying, which reduces the size of the mold. This contraction is known as 'green shrinkage', which is additive to the setting shrinkage. [Phillips 12th ed, p.226]",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","30","Porosity due to gas inclusion during rapid solidification of molten alloy is (AIPG-2018)","Suck Back","Micro porosity","Pin hole","Back pressure","C","Porosities in noble metal alloy castings are classified as: (a) Solidification defects — localized shrinkage porosity, microporosity, suck-back porosity; (b) Trapped gases — pinhole porosity, gas inclusions, subsurface porosity, back pressure porosity. Both pinhole and gas inclusion porosities are related to the entrapment of gas during solidification; both are characterized by a spherical contour but differ in size — gas inclusion porosities are usually much larger than pinhole porosity. Many metals dissolve or occlude gases while they are molten; for example, both copper and silver dissolve oxygen in large amounts in the liquid state, and molten platinum and palladium have a strong affinity for hydrogen as well as oxygen. On solidification, the absorbed gases are expelled and pinhole porosity results. Larger voids may also result from the same cause, but it is more logical to assume that such voids are caused by gas that is mechanically trapped by the molten metal in the mold or by gas incorporated during the casting procedure.",""
"Dental Materials","Recent Papers 2017-18 Dental Materials","31","Which of the following statement is correct based on the following image? [Proportional limit (PL), Ultimate tensile strength (UTS)] (AIIMS MAY-18)","A is more brittle than B and has more strength","A is more plastic than B and have more strength","B is more rigid than A","B less rigid than A and have more plastic deformation potential","D","Shown in this figure are three stress-strain curves of materials with variable strength, elastic modulus or rigidity (slope), and percent elongation (ductility/plastic deformation). Material A is stronger, more rigid (highest slope), and more ductile than materials B and C. Material B has less ductility than material A and thus is more brittle. Material C has no ductility and is perfectly brittle; it is also the weakest of the three materials. [Phillips 12th ed, p.64]","Stress-strain curve figure comparing Materials A, B, and C (Proportional Limit and Ultimate Tensile Strength marked for each) — see page 13/19 of source PDF"
