Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,27,Corrosion of NiTi instruments occur if immersed in warm NaOCl for more than,30 min,60 min,120 min,180 min,B,"Corrosion of NiTi instruments occur in the clinical setting when the instruments are immersed in warmed NaOCl for longer than 60 minutes. Surface irregularities may also provide access to corrosive substances, most notably sodium hypochlorite (NaOCl).<br><br>• Some studies have suggested that chloride corrosion may lead to micropitting and possibly subsequent fracture in NiTi instruments.<br>• Not only immersion in various disinfecting solutions for extended periods (e.g., overnight) produced corrosion of NiTi instruments and subsequent decreased torsional resistance, but for ProTaper, RaCe, and ProFile instruments, also short-term immersion.<br>• Regular cleaning and sterilization procedures do not seem to affect NiTi rotary instruments.<br>• In one study, only limited material loss occurred when NiTi Light-Speed instruments were immersed in 1% and 5% NaOCl for 30 to 60 minutes.<br>• Although sterilization procedures per se do not have an impact on NiTi integrity, there is an ongoing discussion over the impact of other aspects of clinical usage on the mechanical properties of NiTi rotaries.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,28,Which of the following procedure is shown in pic,apexogenesis,apexification,pulpectomy,Pulpotomy,B,The radiograph shows radiopaque material at the apex of the incompletely formed root. This suggests Apexification.<br><br>Apexification is defined as the method of inducing apical closure by formation of osteocementum or a similar hard tissue or the continued apical development of the roots of an incompletely formed tooth in which pulp is no longer vital.,Requires image: Radiograph shown with Q30 (PDF p. 3)
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,29,Which of the following procedure is shown in radiograph below,direct pulp capping,apexogenesis,apexification,pulpectomy,B,This radiograph shows immature root apex with a radiopaque filling material filling the pulp chamber upto the cervical line. This depicts apexogenesis by complete pulpotomy technique. Apexogenesis refers to a vital pulp therapy procedure performed to encourage physiological development and formation of the root end.,Requires image: Radiograph shown with Q31 (PDF p. 3)
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,30,Identify the correct statement related to the given pic?,used to detect caries with the help of infrared rays,used to test vitality with help of AC impedance,used to detect caries with the help of Alternating current impedance spectroscopy,used to test vitality with help of direct current,C,"The above instrument is CarieScan PRO. It uses ACIST (AC Impedance Spectroscopy) technology to determine both healthy and carious teeth with 92.5% accuracy. Additionally, the classification reading of the 0-100 scale has also been further simplified into high, medium, and low probability categories, with specific advice for each identified category to help the dentist with caries treatment and intervention support. Lower readings indicate little or no caries. Higher readings indicate caries is likely.",Requires image: CarieScan PRO device shown with Q32 (PDF p. 3)
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,31,"On a tooth after bleaching, the minimum time gap required to place composite resin restoration without affecting its’ strength is",Immediately after bleaching,After 1 week,After 2 weeks,After 4 weeks,B,"Many studies suggest that a time interval of at least 7 days should be allowed between enamel bleaching and placement of adhesive bonding agents for accomplishment of composite resin restorations. It is very critical that immediate bonding of resin after bleaching will alter and compromise bond strength of composite to bleached tooth structure. This reduction in bond strength after bleaching is time dependent. The delaying of bonding procedure after bleaching should be performed after at least seven days following in office bleaching.<br><br>For best results composite resin placement should be delayed for 2 weeks after bleaching, to allow for dissipation of residual peroxides that would interfere with the bonding agent.<br><br>Rule of thumb wait for 3 weeks after completion of home-bleaching before placing composite- Restorative dentistry by Italian Academy of restorative and home-bleaching before placing composite- Restorative dentistry.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,32,Concussion in maxillary anteriors due to trauma shows,Sensitivity to percussion,Negative result from pulp testing,Spontaneous pain,Bleeding from gum,A,"5 Types of Luxation Injuries Are:<br>a) Concussion:<br>No displacement and no mobility. Pain to percussion is the only feature.<br><br>b) Subluxation:<br>Increased mobility and sensitivity to percussion. No displacement.<br><br>c) Lateral luxation:<br>Displacement labially, lingually, distally or incisially.<br><br>d) Extrusive luxation:<br>Displacement in coronal direction<br><br>e) Intrusive luxation:<br>Displacement in an apical direction into the alveolus.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,33,Type III isthmus as described according to Kim’s classification is?,Incomplete isthmus,Complete isthmus with two canals with definite connection between them,Very short complete isthmus between two canals,Complete or incomplete isthmus between three or more canal,C,"An isthmus is a narrow, ribbon-shaped communication between two root canals that contains pulp.<br><br>Hsu n Kin 1997 classified isthumus as:<br><br><table border=""1"" cellpadding=""6"" cellspacing=""0"" style=""border-collapse:collapse;width:100%;font-size:13px""><tr style=""background:#e75480;color:#fff;font-weight:bold""><td>Type</td><td>Description</td></tr><tr><td>Type I</td><td>is an incomplete isthmus; faint communication between two canals.</td></tr><tr><td>Type II</td><td>is two canals with a definite connection between them (complete isthmus).</td></tr><tr><td>Type III</td><td>is a very short, complete isthmus between two canals.</td></tr><tr><td>Type IV</td><td>is a complete or incomplete isthmus between three or more canals.</td></tr><tr><td>Type V</td><td>is marked by two or three canal openings without visible connections.</td></tr></table>",Requires image: Hsu n Kin isthmus classification diagram (PDF p. 13)
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,34,Mid-treatment emergencies in endodontics are seen maximum in,RCT of Vital tooth,RCT of Non-vital tooth,Traumatic injury tooth,RCT without antibiotic prophylaxis,B,"The Endo emergencies can be classified as:<br>1. Pretreatment emergencies<br>2. Interappointment emergencies<br>3. Post-endodontic emergencies<br><br><b>Pretreatment:</b><br>• Pulpal pain<br>• Reversible pulpitis<br>• Irreversible pulpitis<br>• Acute periapical abscess<br>• Cracked tooth syndrome<br><br><b>During treatment (Interappointment):</b><br>• Recent restorative treatment<br>• Periodontal treatment<br>• Exposure of the pulp<br>• Fracture of the root or crown<br>• Pain as a result of instrumentation<br>• acute apical periodontitis<br>• Phoenix abscess<br><br><b>Post-endodontic treatment:</b><br>• High restoration<br>• Overfilling<br>• Root end filling<br>• Root fracture<br><br><b>Flare Up</b><br>• Described as the occurrence of pain, swelling or the combination of these during the course of root canal therapy, which results in unscheduled visits by patients.<br><br>• Contributing factors for flareup:<br>- Age: patients in the 40-59 yrs range have the most flareups<br>- Gender: females more than males<br>- Systemic conditions: allergies to various substance<br>- Tooth type: mandibular more than maxillary teeth<br>- Presence of preoperative pain/swelling: patients who take analgesics and anti-inflammatories to prevent preoperative pain more incidence of flareups.<br>- Number of visits: multivisit RCT more flareups than single visit<br>- Pulpal/periapical status: Teeth with necrotic pulps more prone to mid endodontic flare-ups than vital teeth. Teeth with periapical lesion more than without periapical lesion.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,35,Tooth is sensitive to hot and relieved by cold is most likely suffering from,Reversible injury,Partial pulp necrosis,Internal resorption,Traumatic tooth,B,"Pulp necrosis:<br><br>A necrotic pulp should be suspected when the tooth does not respond to pulp sensibility tests. Occasionally, patients will complain of a dull continuous ache that is exacerbated by heat but relieved by cold water being held over the tooth. The reason is unknown although it has been speculated that micro-organisms producing gases may infect the necrotic pulp and these gases contract with application of the cold water which relieves pressure on the nerve endings that may still be vital in the apical portion of the pulp. However, the relief from the cold cath is temporary and the pain returns as the tooth warms up again and the gases expand. This phenomenon occurs since the apical part of the pulp is the last part of the pulp to necrose. It is possible that the apical nerves maintain some vascular supply to their more medial portions for a short time after the rest of the pulp has died.<br><br>In advanced stages of irreversible pulpitis of teeth, there might be partial necrosis of pulp with pulpal inflammation giving mixed responses; also pain may be exacerbated by heat but relieved by cold water.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,36,"In pulpal pathology, most common organism involved are of",Gram positive,Polymicrobial anaerobic,Mostly aerobic,Gram negative,B,Check Explanation of The Previous Questions in this section/Question 15.,
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,37,Blood supply to pulp,Fenestrated capillaries,Sinusoidal vessels,Pre-capillaries,Post-capillaries,A,"Capillaries function as exchange vessels regulating the transport of diffusion of substances between blood and local interstitial tissue elements. They consist of single layer of endothelium surrounded by basement membrane.<br><br>Based on the property of semi permeability capillaries may be grouped as:<br><br><b>Class I: Fenestrated capillaries</b><br>These structures are characterized by endothelium with openings (fenestrations) in the capillary walls. These fenestrations can be open or occluded by a thin diaphragm. Fenestrated capillaries are found in dense networks in dental pulp as well as in the renal glomerulus, the intestinal mucosa, and the sulcular gingiva.<br><br><b>Class II: Continuous capillaries (non-fenestrated)</b><br>These vascular structures are defined by endothelium devoid of fenestrations. Continuous capillaries are found in dental pulp as well as in heart, lung, and muscle.<br><br><b>Class III: Discontinuous capillaries</b><br>These capillaries consist of discontinuous endothelium with wide intercellular spaces of approximately 5 to 10 nm. The basement membrane is also discontinuous. Discontinuous endothelium is found in the spleen, liver, and bone marrow.<br><br><b>Class IV: Tight junction Capillaries</b><br>found in the central nervous system and the retina.<br><br>NOTE : Class I & II capillaries are present in the dental pulp.<br><br>The microcirculatory Organization of the subodontoblastic region is divided into three major layers. The terminal capillary network is located in the first layer, also called the odontoblastic layer. The second layer, also known as the capillary network, contains precapillary and postcapillary vessels organized adjacent to the odontoblastic layer. The third layer consists of a venular network of vessels. During aging, there is a general reduction in pulpal metabolism, and the capillary organization is often simplified and becomes one single layer of capillaries terminating directly into venules.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,38,Which component of triple antibiotic paste is responsible for staining teeth,Ciprofloxacin,Metronidazole,Minocycline,Amoxycillin,C,"Ciprofloxacin, Minocycline and Metronidazole comprise the triple antibiotic paste which can be used as intracanal medicament to disinfect the canal. Minocycline causes discoloration of teeth. That is why Cefaclor has been substituted in place of Minocycline.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,39,"Injury which is not strong enough to cause serious, visible damage to the tooth and the periodontal structures",Concussion,Avulsion,Subluxation,Ankylosis,A,"This is the mildest form of luxation injury, and it is characterized by sensitivity to percussion only. No displacement has taken place, and there is no mobility because of the injury. Concussion is probably present in most cases of crown, root, and crown-root fractures.<br><br>Treatment for concussion is symptomatic: Allow the tooth to rest as much as possible to promote recovery of trauma to periodontal ligament and apical vessels. Monitor pulpal status by EPT and watch clinically for tooth color changes and radiographically for evidence of resorption. The prognosis is good.",
Endodontics,10. RECENT PAPERS 2017-18 ENDODONTICS,40,Best method to diagnose non-odontogenic pain:,Visual and tactile method,Percussion of teeth,Radiographic analysis,"Case history recording, step by step testing and evaluation of cause",D,"<b>Clinical Characteristics of Odontogenic Pain:</b><br>• Mainly inflammatory<br>• An identifiable condition that reasonably explains the symptoms<br>• Response to local noxious stimulation is proportionate and predictable<br>• Local anesthesia of the suspected tooth eliminates the pain<br>• During chewing, the tooth feels sore or elongated. Discomfort is often felt when biting pressure is released rather than while it is sustained.<br><br><table border=""1"" cellpadding=""6"" cellspacing=""0"" style=""border-collapse:collapse;width:100%;font-size:13px""><tr style=""background:#e75480;color:#fff;font-weight:bold""><td>Type</td><td>Clinical characteristics</td></tr><tr><td>Myofascial toothache</td><td>• Pain is non-pulsatile</td></tr><tr><td>• Not responsive to local provocation of the tooth</td><td></td></tr><tr><td>• Pain increases with function of involved muscle (Trigger points)</td><td></td></tr><tr><td>• Local anesthetic of the tooth does not affect the toothache</td><td></td></tr><tr><td>• Local anesthetic of the involved muscle (trigger point) reduces the toothache</td><td></td></tr><tr><td>Neurovascular Toothache</td><td>• Pain has periods of remission. Episodes of pain may pose a temporal behavior appearing at similar times during the day, week or month</td></tr><tr><td>• Lack of reasonable dental cause of pain</td><td></td></tr><tr><td>• May follow after headache, sinusitis, dental treatment, surgery or trauma, appearing complication of a former experience</td><td></td></tr><tr><td>Cardiac Toothache</td><td>• Presence of aching pain that is cyclic</td></tr><tr><td>• Toothache is increased with physical exertion or exercise</td><td></td></tr><tr><td>• Toothache is associated with chest pains</td><td></td></tr><tr><td>• Toothache is decreased with nitroglycerin tablets</td><td></td></tr><tr><td>• Local anesthetic does not arrest the toothache</td><td></td></tr><tr><td>• Cardiac pain characterized by heaviness, throbbing pain in substernal region which radiate to left shoulder, arm, neck, and mandible</td><td></td></tr><tr><td>Neuropathic Toothache/neuralgia</td><td>• Unilateral, sudden, sharp, severe, lacerating and shock-like (paroxysmal)</td></tr><tr><td>• Provoked by relatively innocuous peripheral stimulation of a “trigger zone” or may occur spontaneously</td><td></td></tr><tr><td>• Local anesthetic at the tooth will not reduce the pain unless it also represents the “trigger zone” (very rare)</td><td></td></tr><tr><td>• Local anesthetic at the “trigger zone” will reduce the attacks</td><td></td></tr><tr><td>• Patient is typically asymptomatic between the episodes</td><td></td></tr><tr><td>Sinus Toothache</td><td>• Patient reports pressure or pain below the eyes</td></tr><tr><td>• Toothache is increased with lowering of the head</td><td></td></tr><tr><td>• Toothache is increased with applied pressure over the involved sinus</td><td></td></tr><tr><td>• Local anesthetic of the tooth does not eliminate the pain</td><td></td></tr><tr><td>• Diagnosis can be confirmed by air/fluid level seen in appropriate imaging</td><td></td></tr><tr><td>Psychogenic Toothache</td><td>• Patient reports that multiple teeth are often painful with frequent change in character and location</td></tr><tr><td>• Patient presents with chronic pain behavior</td><td></td></tr><tr><td>• Lack of response to reasonable dental treatment</td><td></td></tr><tr><td>• Unusual or unexpected response to therapy</td><td></td></tr><tr><td>• No other identifiable pain condition that can explain the toothache</td><td></td></tr></table><br>So proper case history recording, step by step testing and evaluation of cause will help to differentiate non odontogenic pains.",
