Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,13,How to desensitize a fearful child?,Premedication,Give histamine blocker before starting treatment,N2O administration,Gradually introduce the patient to fearful procedures,D,"'D' [Shobha Tandon 2nd ed 150]
Desensitization [Joseph Wolpe (1975)] is accomplished by teaching the child a competing response such as relaxation & then introducing progressively more threatening stimuli. Method popularly used for modifying the behavior by desensitization in fearful child is: Tell Show-Do technique (TSD). Indications for TSD:
- First visit
- Fearful child
- Subsequent visits when introducing new dental procedure
- Apprehensive child

Tell & show every step & instrument & explain what is going to be. Continuously & in grades from the last fear promoting object or procedure move to higher grades to more fearful objects. By having verbal (tell) & non-verbal (show & do) interactions, available, one can overcome the many small dental related anxieties of any child. This is effective in children more than 3 yrs of age.",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,14,Indication for Formocresol pulpotomy is:,Uncontrollable haemorrhage from pulp,Inflammation extending to radicular pulp,Inflammation restricted to coronal pulp,Necrotic pulp,C,"'C' [Shobha Tandon 1st ed 336,342]
Pulpotomy is the most widely used endodontic technique in the primary dentition. The aim of pulpotomy in the primary tooth is to amputate the inflamed coronal pulp and preserve the vitality of the radicular pulp, thereby facilitating the normal exfoliation of the primary tooth. In a pulpotomy, as defined by the American Academy of Pediatric Dentistry, the coronal pulp is amputated and the remaining vital radicular pulp tissue surface is treated with a medicament (e.g., formocresol, ferric sulfate) or with electrocautery to preserve the pulp's health. Mineral trioxide aggregate (MTA) has also been used as therapeutic pulp-dressing agent.

Contraindications for pulpotomy:
- Spontaneous pain
- Haemorrhage that is bright red and is not easy to control.
- Internal resorption.
- Existence of abscesses or fistulas in relation to the teeth.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Primary teeth</th></tr><tr><th>Condition</th><th>Appropriate pulp therapy</th></tr></thead><tbody><tr><td>Vital tooth with deep caries.</td><td>Indirect pulp capping</td></tr><tr><td>Vital tooth with large pulpal exposure / Vital tooth with carious pulp exposure</td><td>Formocresol pulpotomy</td></tr><tr><td>Pulp less tooth with 2/3rd root length available / Pulp less tooth with minimal periapical or bifurcation radiolucency</td><td>Pulpectomy</td></tr></tbody></table>",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,15,Ideal requirement of pit and fissure sealant is,Adequate working time,Less volatility,Moderate water solubility and dissolution,Thermal conductivity is higher than tooth,A,"'A' [Evidence-based guidance on the use of sealants for the prevention and management of pit and fissure caries]
Characteristics of Successful Pit and Fissure Sealants:
- Proximal caries or self-cleansing pits and fissures are contraindications for dental sealants
- Meticulous care should be used when placing sealants, especially limiting saliva contamination and using a four-handed technique with an assistant.
- The ideal sealant material should be effective, easy to use, long lasting, and safe.
- Should have adequate working time.
- Sealants should be re-examined every appointment and at least every six months for defects.
- If a sealant needs to be replaced, it is essential to re-etch.

The ideal tooth requirements for application of sealants are as follows:
- Newly erupted primary and permanent molars with completely erupted crown and open or sticky grooves or fissures.
- Stained pits and fissures.
- The affected tooth should have erupted less than 4 years ago.

Contraindications:
- Individual with no previous records of dental caries and well coalesced pit and fissures.
- Presence of dental caries over the tooth surfaces evident clinically (upon examination) or radiographically (on x-ray).
- Wide and self-cleansing pits and fissures.
- Partially erupted teeth.
- Pit and fissures that have remained caries free for more than four years.",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,16,Commercially available KRI paste composition-,"Camphor, parachlorophenol, menthol, iodoform",ZOE plus iodoform,Calcium hydroxide plus iodoform,Calcium hydroxide plus iodoform plus camphor plus menthol,A,"'A' [Cohen 10th ed 836]
Different formulations of root canal filling materials for primary teeth containing iodoform are available:

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Material</th><th>Composition</th></tr></thead><tbody><tr><td>Guedes-Pinto paste</td><td>Iodoform, Camphorated parachlorophenol</td></tr><tr><td>KRI paste</td><td>Iodoform, Camphor, Parachlorophenol, and Menthol</td></tr><tr><td>Maisto paste</td><td>Iodoform, Camphor, Parachlorophenol, Menthol, Zinc oxide, Lanolin, and Thymol</td></tr><tr><td>Endoflas</td><td>Iodoform, Zinc oxide, Calcium hydroxide, Barium sulfate, Eugenol, and Paramonochlorophenol</td></tr><tr><td>Vitapex</td><td>Calcium hydroxide and Iodoform</td></tr></tbody></table>",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,17,Inter transitional stage refers to,Stage of eruption of 1st permanent molar at 4 to 5yr age,Stage of eruption of molars at 6 to 8 yr of age,Stage where 12 primary and 12 permanent teeth are present in oral cavity,Stage of eruption of permanent canine and premolars,C,"'C' [Textbook of Craniofacial Growth by Sridhar Premkumar 132]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Mixed dentition stage</th><th>Characteristics</th></tr></thead><tbody><tr><td>1st transitional period (6-8 yr of age)</td><td>- Emergence of 1st permanent molars (option B)<br>- Exchange of deciduous incisors with permanent incisors</td></tr><tr><td>Inter-transitional period lasts for around 1.5 years</td><td>- Relatively stable phase with no changes occurring in the dentition<br>- Teeth present are permanent incisors &amp; 1st molars along with deciduous canines &amp; molars.<br>- (so 12 primary and 12 permanent teeth are normally seen in this stage)</td></tr><tr><td>Second transitional period (9-10 yr of age)</td><td>- Starts with shedding of posterior teeth<br>- Emergence of canine, premolars and second permanent molars (option 'D')<br>- Correction of ugly duckling stage<br>- Child loses roundness of body</td></tr></tbody></table>",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,18,First sound acquired by child is,Nasal,Hyper-nasal,Bilabial,Labial,C,"'C' [Proffit 5th ed 78-79]
- The first speech sounds are the bilabial sounds m, b, p, which is why an infant's first word is likely to be ""mama"" or ""papa."" Somewhat later, the tongue tip consonants like /t/ and /d/ appear.
- The sibilant s and z sounds, which require that the tongue tip be placed close to but not against the palate, come later still.
- The last speech sound, r, which requires precise positioning of the posterior tongue, often is not acquired until age 4 or 5.",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,19,Pre-requirement for success of revascularization in non-vital permanent central incisor of 8 yr old child is,Curvature of canal,Size of apical foramen,Disinfection of root canal,Size of apical foramen and disinfection of root canal,C,"'C' [Moreno-Hidalgo MC, Caleza-Jimenez C, Mendoza-Mendoza A, Iglesias-Linares A. Revascularization of immature permanent teeth with apical periodontitis. International Endodontic Journal, 47, 321-331, 2014]
According to Windley et al. (2005), the successful revascularization of immature teeth with apical is mainly dependent upon:
- Canal disinfection: This is regarded as a key factor for successful treatment. The disinfectant material used varies amongst authors and includes metronidazole, ciprofloxacin and minocycline. Successful clinical results have been obtained with this combination of three antibiotics.
- Scaffold placement in the canal for the growing tissues: Once canal disinfection has been completed, the apex is mechanically irritated to induce clot formation, which will serve as a scaffold for tissue generation (Banchs & Trope 2004, Thibodeau & Trope 2007, Thibodeau et al. 2007). On the other hand, some authors have performed revascularization without inducing clot formation in the pulp space (Das et al. 1997, Chueh & Huang 2006, Chueh et al. 2009).
- Bacteria-tight sealing of the access aperture: The access cavity is restored using a material that seals it against bacteria. In most studies, the material of choice is ProRoot mineral trioxide aggregate (MTA) (Thibodeau et al. 2007, Bose et al. 2009, da Silva et al. 2010), although some authors have sealed the aperture with glass-ionomer resin, in animal models (Das et al. 1997, Shah et al. 2008) and in humans (Windley et al. 2005).",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,20,Material not used for obturation in primary tooth pulpectomy?,ZoE,MTA,KRI paste,Ca hydroxide mixed with iodoform,B,"'B' [Mc Donalds 10 ed 310]
Although Zinc oxide-eugenol paste has been viewed as the traditional root canal filling material for primary teeth, results from multiple studies suggest that KRI paste may be preferable. The main advantage of KRI paste over ZOE paste are that the KRI paste resorbs in synchrony with primary roots and is less irritating to surrounding tissues if a root is inadvertently overfilled. Another popular filling material is vitapex. The component of vitapex are calcium hydroxide and iodoform. MTA is used for pulpotomies not for pulpectomy in primary tooth as it cannot be resorbed.",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,21,Characteristic feature of primary molar compared to permanent molar is?,More prominent cervical ridge,Large crown and thick roots,equal crown to root ratio,less bulbous,A,'A' [Mc Donalds 9th ed 46],
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,22,"A dentist send mother out of clinic to improve child behavior, it is an example of",Omission,Punishment,Positive reinforcement,Negative reinforcement,A,"'A' [Profit 5th ed 54]
Behavior shaping is a form of behavior modification technique based on principles of social learning. It is the procedure that slowly develops desired behavior. The behavior shaping techniques are:
- Desensitization (TSD)
- Modelling
- Contingency management

Contingency management:
- This technique is based on the operant conditioning theory of Skinner.
- It is a method of modifying behavior by presentation or withdrawal of the reinforcers. These reinforcers are the pleasant or unpleasant stimuli mentioned in the operant conditioning theory in child psychology.

Contingency management includes:
a) Reinforcement: It can be either positive reinforcement or negative reinforcement
b) Omission/time out
c) Punishment.

a) Reinforcement:
- It is a method of increasing the probability (frequency) of a desired behaviour by presentation of a pleasant stimulus or withdrawal of an aversive or unpleasant stimulus. Here the stimulus is termed as reinforcer.
- Positive reinforcers are presented. Example: A pat on the back or shoulder, shaking hand, verbal praise in the presence of parent for which the child will be happy. In the form of gifts like toothbrush kits, drawing kits, favourite cartoon stickers or toys appropriate for their age.
- Negative reinforcers are withdrawn. Example: Withdrawal of handpiece, if the child is afraid of the noise of that and using hand instruments so that the child will accept dental treatment in the next appointment.
- Presence (positive) or absence (negative) of these rein-forcers increases the frequency of desired behaviour.

b) Omission or time out:
It is the means of increasing the probability (frequency) of a desired behaviour by withdrawal of or threatening to withdraw a pleasant stimulus. Eg: Warning or threatening the child that you will send the mother outside the operatory, if the child is not cooperating for the procedure.

c) Punishment:
It is the means of increasing the frequency of a desired behaviour by the presentation of an aversive stimulus. Eg: The use of voice control, protective stabilization or hand over mouth.",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,23,Thumb sucking is considered as emotional disturbance according to which psychological study,Classical conditioning,Operant conditioning,Freudian theory,Pavlov theory,C,"'C' [Shobha Tandon 1st ed 122]
Theories of various causative factors in thumb sucking habit:
1. Classic psychosexual/psycho analytical theory (Sigmund Freud, 1905): According to this theory, digital sucking is a pleasurable erotic stimulation of the lips and mouth, and an infant associates sucking with pleasurable feelings such as satisfaction of hunger, closeness to the parent and a sense of security. When subjected to deprivement of unrestrained feeding, feelings of insecurity, and internal conflicts, the child may find comfort in sucking the most readily available object. i.e, thumb/finger.
2. Oral drive theory (Sears and Wise 1982): According to this theory, oral drive is established by prolonged breast-feeding. Hence according to this theory digit sucking habit is not due to frustration of weaving but is due to prolonged nursing strengthens the oral drive in the child.
3. Learning theory (Davidson 1967): This theory advocates that non-nutritive sucking habit stems from an adaptive response. Infants associate sucking with such pleasurable feeling as hunger and later on these events are recalled by sucking the suitable object available, mainly digit.
4. Rooting and placing reflex theory (by Johnson and larson1993): According to this theory, whenever anything is placed in mouth it initiates sucking reflex. This reflex is common in infants of all mammals. It combines the psychoanalytic theory of Sigmund Freud and learning theory. This theory states that all children possess an inherent biologic derive for sucking. So option C is correct answer.",
Pedodontics,8. RECENT PAPERS 2017-18 PEDODONTICS,24,Sequence of high caries involvement of teeth in deciduous dentition,"Maxillary anteriors, Maxillary posteriors, Mandibular anteriors, Mandibular posteriors","Maxillary anteriors, Mandibular posteriors, Maxillary posteriors, Mandibular anteriors","Maxillary anteriors, Maxillary posteriors, Mandibular posteriors, Mandibular anteriors","Maxillary posteriors, Mandibular posteriors, Maxillary anteriors, Mandibular anteriors",C,"'C' [Early Childhood Caries: A Review. The Journal of Contemporary Dental Practice, August 2017;18(8):1-6]
Early Childhood Caries ECC:
- The American Academy of Pediatric Dentistry (AAPD) defined ECC as ""the presence of one or more decayed (non cavitated or cavitated lesions), missing (because of caries), or filled tooth surfaces in any primary tooth in a child aged 71 months or younger.""
- Prevalence of ECC: In early childhood caries pattern, the predominantly affected teeth are maxillary primary incisors followed by maxillary and mandibular primary molars and mandibular primary incisors. Mandibular incisors are less affected by caries because they are more protected by the salivary secretion produced by both sublingual and submandibular glands in addition to the tongue cover.

Severe Early Childhood Caries (S-ECC): refers to ""atypical"" or ""progressive"" or ""acute"" or ""rampant"" patterns of dental caries. The following comes under S-ECC.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Age</th><th>S-ECC</th></tr></thead><tbody><tr><td>Less than 3 years</td><td>Any sign of smooth surface caries</td></tr><tr><td>3</td><td>DMF&gt; 4</td></tr><tr><td>4</td><td>DMF&gt; 5</td></tr><tr><td>5</td><td>DMF&gt; 6</td></tr></tbody></table>",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,1,A 9 year old child with self-inflicted bites is suggestive of,Down syndrome,Lesch -Nyhan syndrome,Autism,Cerebral palsy,B,"'B' [Neville 4th ed 836]
Lesch-Nyhan syndrome:
- It is an extremely rare X-linked recessive error of purine metabolism due to severe inborn deficiency of hypoxanthine-guanine phosphoribosyl transferase (HPRT) enzyme.
- Patients are found to have high urinary concentrations of uric acid and increased serum uric acid levels due to the HPRT deficiency.
- They appear normal when they are born, but by about the third month they are unable to lift their heads or sit up.
- They are characterized by mental retardation, choreoathetosis, spastic cerebral palsy, and aggressive self-mutilating behavior. Persistent self-injurious behavior (biting the fingers, hands, lips, and cheeks; banging the head or limbs) is a hallmark of the disease.
- Perioral self-mutilating behavior is thought to begin with the eruption of teeth. The behavior continues and results in partial or total destruction of perioral tissue, especially the lower lip. Partial or complete amputation of fingers, toes, and tongue is also common.
- Many patients die in their teens and early twenties and they are often very fragile.",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,2,Treatment for kid with ICDAS score 3,no treatment,topical fluoride,sealants,RCT,C,"'C' [Pit and Fissure Sealants by Katrin Bekes 1st ed 120]
International caries detection and assessment system (ICDAS):
- ICDAS was developed to bring forward the current understanding of the process of initiation and progression of dental caries to the field of epidemiological and clinical research.
- This system allows us to record the severity and incidence of the caries in its continuum. The ICDAS I was developed in 2002 and was later modified to ICDAS II in 2005.
- The primary requirement for applying the ICDAS system is the examination of clean and dry teeth.
- Drying of the tooth surface is the key for detecting non-cavitated lesions. A ball-ended explorer is used to check for surface contour, minor cavitation or sealants.
- The use of a sharp explorer is not necessary because no additional accuracy is provided and it may damage the enamel surface covering the early carious lesions.
- The ICDAS detection codes for coronal caries, range from 0 to 6 depending on the severity of the lesion.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Code</th><th>ICDAS II codes and criteria Description</th></tr></thead><tbody><tr><td>0</td><td>Sound tooth surface: No evidence of caries after 5 sec air drying</td></tr><tr><td>1</td><td>First visual change in enamel: Opacity or discoloration (white or brown) is visible at the entrance to the pit or fissure seen after prolonged air drying</td></tr><tr><td>2</td><td>Distinct visual change in enamel visible when wet. Lesion must be visible when dry</td></tr><tr><td>3</td><td>Localized enamel breakdown (without clinical visual signs of dentinal involvement) seen when wet and after prolonged drying</td></tr><tr><td>4</td><td>Underlying dark shadow from dentine</td></tr><tr><td>5</td><td>Distinct cavity with visible dentine</td></tr><tr><td>6</td><td>Extensive (more than half the surface) distinct cavity with visible dentine</td></tr></tbody></table>

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>ICDAS code</th><th>Treatment</th></tr></thead><tbody><tr><td>ICDAS Code 0 (sound tooth surface)</td><td>Primary and secondary prevention: a) Low caries risk: Fluoridated toothpaste, Reduction of cariogenic food, Fluoride supplements, Topical fluoridation; b) High or Medium caries risk: Fissure sealing</td></tr><tr><td>ICDAS Code 1 (first visual color change in enamel)</td><td>Same as Code 0</td></tr><tr><td>ICDAS Code 2 (visual change in enamel)</td><td>Secondary prevention: Fissure sealing</td></tr><tr><td>ICDAS Code 3 (localized enamel breakdown)</td><td>Invasive treatment: Fissure sealing (in individual cases), Restorative therapy</td></tr><tr><td>ICDAS Code 4 (dark shadow from dentine)</td><td>Invasive treatment: Minimal invasive Restorations</td></tr><tr><td>ICDAS Code 5 (cavity with visible dentine)</td><td>Traditional cavity preparation and restorations</td></tr><tr><td>ICDAS Code 6 (Extensive cavity)</td><td>RCT or Extraction</td></tr></tbody></table>

How can one diagnose the initial caries ICDAS score 1? (AIIMS MAY 2024)
a) First visual change by drying of teeth (correct answer)
b) Deep dentinal change
c) Brown discolouration
d) Enamel breakdown",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,3,"In 8-year-old child there was a radiolucency in crown of 46 with no caries present clinically, this would best represent which of the following?",occult caries,secondary caries,arrested caries,incipient caries,A,"'A' [Paediatric Dentistry: Principles and Practice by Muthu & Siva Kumar 1st ed 153]
Occult caries:
- Occult caries is defined as the occlusal caries which cannot be diagnosed clinically because the occlusal surface appears to be intact and shows radiolucencies in dentin.
- The various synonyms are 'hidden caries', 'fluoride bombs', and 'fluoride syndrome' and 'pre eruptive caries'.
- The term 'hidden caries' or 'occult caries' denote those lesions that cannot be detected by clinical examination alone.
- The terms 'fluoride bombs' or 'fluoride syndrome' proposes that fluoride is an etiological factor.
- In some teeth, these lesions have been discovered on routine radiographs before their eruption into the oral cavity and these are referred to as 'pre-eruptive caries'.",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,4,Child is considered as infant till,1 month,3 month,6 month,12 month,D,"'D' [Check Explanation Below]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Category</th><th>Age Range</th></tr></thead><tbody><tr><td>Newborn / neonate</td><td>Birth to 28 days</td></tr><tr><td>Infancy</td><td>Till 1 year</td></tr><tr><td>Toddler</td><td>1-3 years</td></tr><tr><td>Pre-school</td><td>3-6 years</td></tr><tr><td>School age</td><td>6-10 years</td></tr><tr><td>Adolescents</td><td>Boys - 14-16 years; Girls - 10-14 years</td></tr></tbody></table>",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,5,Molar incisor hypoplasia diagnostic criteria by European Academy of Paediatric Dentistry includes all except?,Atypical restoration,Post eruptive enamel breakdown,Demarked opacity,Sensitivity,D,"'D' [Pediatric Restorative Dentistry by Soraya Coelho Leal 1st ed 109]
Molar incisor hypomineralization (MIH) is the term used to describe developmental defects affecting first permanent molars and permanent incisors, ranging from distinct, isolated, white, yellowish, or brown-colored demarcated opacities to severe post eruptive structural breakdown.
- Shortly after MIH terminology was proposed, the European Academy of Paediatric Dentistry (EAPD) announced criteria specifically aiming at diagnosing and recording MIH.
- Eight years of age was considered as the best time for any examination for the condition. At this age, in most children, all 4 permanent molars will be erupted, majority of the incisors will be erupted, while signs of MIH will still be present in its best performance for diagnosis. The most appropriate teeth to be examined are the 4 first permanent molars and 8 permanent incisors.
- According to current EAPD criteria, which is the most extensively used index, diagnostic criteria for MIH includes:

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>MIH characteristics</th><th>Description</th></tr></thead><tbody><tr><td>Demarcated opacities</td><td>Change in enamel translucency. The enamel has normal thickness, and color opacities vary from white to brown</td></tr><tr><td>Post eruptive breakdown</td><td>After eruption, tooth presents loss of enamel, which is always associated with a previous demarcated opacity</td></tr><tr><td>Atypical restoration</td><td>MIH restorations usually involve the buccal and palatal smooth surfaces; the presence of a demarcated opacity is often detected at the edge of the restoration</td></tr><tr><td>Extraction due to MIH</td><td>Absence of a first permanent molar should be related to the other teeth of the dentition</td></tr></tbody></table>",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,6,All of the following are used to calculate drug dose for children except,Body surface area,Clarke rule,Weigh of child,Vital signs,D,"'D' [Refer Synopsis]
Formulae for calculating drug dosage:
a) Depending on age
- Youngs: Child age / (Age + 12) x Adult dose
- Cushings: Child age / 24 x Adult dose
- Cowlings: Age to the next birthday / 24 x Adult dose

b) Depending on Body Weight
- Clark's rule: Child weight (in lbs) / 150 x Adult dose
- Augsberges rule: 0.7 x Weight in lbs = % of Adult dose

c) According to British National Formulae:
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Age</th><th>% of Adult dose</th></tr></thead><tbody><tr><td>2 weeks</td><td>12.5%</td></tr><tr><td>1 year</td><td>25%</td></tr><tr><td>7 years</td><td>50%</td></tr><tr><td>12 years</td><td>75%</td></tr></tbody></table>

d) Depending on Body Surface Area (BSA)
- According to Forbes Rule:
Child dose = BSA in m2 of child / BSA in adult of same sex x Adult dose
- Standard BSA for males is 1.7m2.",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,7,First line of treatment of child with history of snoring and apnea?,CPAP,Uvulopharyngoplasty,Adenotonsillectomy,Mandible advancement,C,"'C' [Investigation and management of childhood sleep apnoea. Hippokratia. 2013 Jul-Sep; 17(3): 196-202]
- Obstructive sleep apnoea (OSA) is a phenomenon of repeated, episodic reduction or cessation of airflow (hypopnoea/apnoea) as a result of upper airways obstruction.
- It often results from adenotonsillar hypertrophy, neuromuscular disease, and craniofacial abnormalities (Pierre-Robin syndrome).

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Treatment</th><th>Details</th></tr></thead><tbody><tr><td>Adenotonsillectomy</td><td>The recommended first line treatment for childhood OSA. It has benefits on growth, behaviour and school performance</td></tr><tr><td>Continuous positive airways pressure (CPAP)</td><td>In this, one applies a continuous positive airways pressure (CPAP) via a face-mask or nasal mask during sleep, pushing upper airway tissues apart to splint the airway open, allowing relief of obstruction, while maintaining normal gas exchange and preserving sleep quality. It is instituted in hospital</td></tr><tr><td>Airway adjuncts</td><td>Nasopharyngeal airway (endotracheal tube). Orthodontic appliances, such as mandibular advancement splints. Topical nasal steroids. Anti-leukotriene inhibitor, Montelukast. Both types of treatment are thought to work by reducing the size of lymphoid tissue, especially adenoids.</td></tr></tbody></table>",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,8,"Distal shoe space maintainer, what depth should the guiding plate go below the marginal ridge of unerupted first molar?",0.5 mm gingivally,2.5 mm gingivally,2 mm gingivally,1 mm gingivally,D,"'D' [Shobha Tandon 1st ed 396]
The premature loss of second primary molar before the eruption of permanent first molar can create a significant arch space/tooth size discrepancy. Distal shoe space maintainer is a valuable part in those cases where the second primary molar is prematurely lost. It helps to guide the first permanent molar into place.

Distal shoe space maintainer:
- In 1929 Willet presented the first distal shoe space maintainer made of cast gold. This distal extension consisted of an L-shaped bar with an intra-alveolar extension which was soldered to the crown.
- In 1942 Roche modified the distal extension with a V shaped intra-alveolar extension. The V shape offers a broader surface area and helps prevent rotations. It's the most commonly used one.
- Determination of the proper length of the distal extension of the appliance is utmost important. The gingival extension of the appliance should be constructed to extend about 1-1.5mm below the mesial marginal ridge of the first permanent molar just to capture its mesial surface as the tooth erupts and moves forward.",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,9,Pulpotomy agents are all except ?,MTA,Formocresol,Calcium hydroxide,Maisto paste,D,"'D' [Pulpotomy Medicaments: Continued Search for New Alternatives- A Review OHDM - Vol. 13 - No. 4 - December, 2014]
Options A, B, C are pulpotomy agents. Option 'D' Maisto paste is used for obturating the deciduous teeth. This paste has the following composition:
- Zinc oxide (14g),
- Iodoform (42g),
- Thymol (2g),
- Camphorated chlorphenol (3mL) and anhydrous lanoline (0.5g).

Pulpotomy can be classified according to the following treatment objectives: devitalization (mummification, cauterization), preservation (minimal devitalization, noninductive) or regeneration (inductive, reparative). Recent pulpotomy agents are classified into category of others.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Devitalization</th><th>Preservation</th><th>Regeneration</th><th>Newer agents</th></tr></thead><tbody><tr><td>Formocresol, Paraformaldehyde, Electrosurgery, Laser (Nd: YAG, Er:YAG, Co2 diode), Gysi trio paste</td><td>Ferric Sulfate, Gultaraldehyde, ZOE</td><td>Calcium hydroxide, Mineral trioxide aggregate, Calcium-enriched mixture (CEM) cement, Bone morphogenic protein (BMP 2, 3, 4, 5, 6, 7 and OP-2)</td><td>Lyophilized freeze dried platelet, Enamel matrix derivative, Propolis, Sodium hypochlorite, Bioactive glass, Ankaferd blood stopper, Calcium phosphate cement</td></tr></tbody></table>",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,10,Concentration of fluoride in CAREX?,0.7%,1.8 %,2.26 %,1.23%,B,"'B' [Principles and Practice of Pedodontics by Arathi Rao 3rd ed 230]
Fluoride varnish:
- The first fluoride varnish tested was DURAPHAT. It contains 5% sodium fluoride in a neutral colophonium base or 2.26% fluoride. It is a viscous resinous lacquer which is applied to dry cleaned teeth. It hardens into a yellowish brown coating in the presence of saliva.
- FLUOR PROTECTOR which contains silane fluoride [0.7%] ion in a polyurethane based lacquer. It leaves a clear transparent film on the teeth.
- Varnish CAREX contains a lower fluoride concentration [1.8% fluoride] but anticaries effect is equivalent to duraphat.

A child is at risk if he/she has:
- Had cavities in the past or has white spot lesion and stained fissure
- Continues to use the bottle past one year of age or sleeps with the bottle containing liquid other than water
- Breast-feeds on demand at night
- Has a developmental disability
- Chronically uses high sugar oral medications

Indication:
Infants and children with moderate or high risk of developing caries.

Contraindications:
Children with the low risk of caries who consume optimally fluoridated water or children who receive routine fluoride treatments through a dental office.",
Pedodontics,9. RECENT PAPERS 2018-19 PEDODONTICS,11,CAST index for caries was given by?,Frencken JE,Baginska,Khalifa,Rudolph,A,"'A' [The Caries Assessment Spectrum and Treatment (CAST) index: rational and development. Int Dent J. 2011 Jun;61(3):117-23]
- The Caries Assessment Spectrum and Treatment (CAST) was developed and tested for use in epidemiological surveys and that covers the whole spectrum of carious lesion detection, from sound tooth surfaces to teeth with an abscess or fistula.
- This index was developed because of the need to find a reliable, pragmatic cohesive, and easy to read reporting system which is better than PUFA (pulp-ulceration-fistula-abscess) and ICDS II (International Caries Detection and Assessment System-II).
- Analyses of codes of CAST index was given by Frencken et al. in 2013.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Characteristic</th><th>Code</th><th>Description</th></tr></thead><tbody><tr><td>Sound</td><td>0</td><td>No visible evidence of a distinct carious lesion</td></tr><tr><td>Sealant</td><td>1</td><td>Pits and /or fissures are at least partially covered with a sealant material</td></tr><tr><td>Restoration</td><td>2</td><td>A cavity is restored with an (in)direct restorative material</td></tr><tr><td>Enamel</td><td>3</td><td>Distinct visual change in enamel only; a clear caries-related discolouration is visible, with or without localised enamel breakdown</td></tr><tr><td>Dentine</td><td>4</td><td>Internal caries-related discolouration in dentine; the discoloured dentine is visible through the enamel, which may or may not exhibit a visible localised breakdown.</td></tr><tr><td>Dentine</td><td>5</td><td>Distinct cavitation into dentine; the pulp chamber is intact</td></tr><tr><td>Pulp</td><td>6</td><td>Involvement of the pulp chamber; distinct cavitation reaching the pulp chamber, or only root fragments are present</td></tr><tr><td>Abscess/fistula</td><td>7</td><td>A pus-containing swelling or a pus-releasing sinus tract related to a tooth with pulpal involvement</td></tr><tr><td>Lost</td><td>8</td><td>The tooth has been removed because of dental caries</td></tr><tr><td>Other</td><td>9</td><td>Does not match with any of the other descriptions</td></tr></tbody></table>",
