Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Dental Materials,4. RESTORATIVE RESINS,31,The chemical used to etch enamel is:,Zinc oxide,Methyl methacrylate,Phosphoric acid,Eugenol,C,"'C' [Phillips' 11th ed 384/ 12th ed 260]
37% phosphoric acid is used as an etchant. Concentration above 50% results in formation of monocalcium phosphate monohydrates, which prevents further dissolution. The etchant is supplied in a gel form to allow control over the area of placement.",
Dental Materials,4. RESTORATIVE RESINS,32,Benzoin methyl ether in a polymer indicates that they may be cured in the presence of:,UV light,Visible light,Infrared light,Diketone,A,"'A' [Check Explanation Below]
Benzoin methyl ether is the activator in UV light curing system.",
Dental Materials,4. RESTORATIVE RESINS,33,Which of the following procedure is indicated to produce cross-linking in the polymerization of linear chains of acrylic:,Addition of grain refining agents,Addition of difunctional monomers,Increasing the amount of heat required for linear polymerization,Incorporation of terminating agents,B,"'B' [Phillips' 11th ed 723/ 12th ed 475]
Glycol dimethacrylate (cross linking agent) has two double bonds whereas methyl methacrylate has a single bond. One molecule of cross-linking agent unites with two molecules of methyl methacrylate. Cross-linking increases resistance to crazing and deformation.",
Dental Materials,4. RESTORATIVE RESINS,34,Which of the following may result if an excessive amount of monomer is incorporated into an acrylic resin mixture?,Excessive expansion,Low impact strength,Excessive shrinkage,Excessive brittleness,C,"'C' [Phillips' 11th ed 727/ 12th ed 485]
The optimal polymer monomer ratio is 3:1. Excess of monomer leads to increased polymerization shrinkage.",
Dental Materials,4. RESTORATIVE RESINS,35,"For photo-curing the composite resin, the light source:",Should be held at a millimeter distance from the restoration,Need no protection while in use,Will cure composite upto a depth of 5 millimeter thickness,Is fiber optic,A,"'A' [Phillips' 11th ed 411/ 12th ed 290]
The light tip should be held as close as possible to the restorative material. Light cures composite up to a depth of 2mm thickness.",
Dental Materials,4. RESTORATIVE RESINS,36,Porosity of denture base is due to:,Packing at dough stage,Curing at 160°F for 9 hrs,Inadequate pressure,All of the above,C,'C' [Phillips' 11th ed 742/ 12th ed 487],
Dental Materials,4. RESTORATIVE RESINS,37,The function of the coupling agent in a restorative resin is to allow:,Adhesion of resin particles,Bonding between filler crystals,Bonding between filler and resin,Bonding between tooth and resin,C,"'C' [Phillips' 11th ed 406/ 12th ed 286]
The function of coupling agent is to provide a bond between filler particles and resin matrix. Organo silanes are most commonly used coupling agents. The methacrylate groups of organo silanes bonds with the resin while the silanol groups of organo silanes bonds with filler. Coupling agents improves physical and mechanical properties and provide hydrolytic stability by preventing penetration of water along the filler-resin interface.",
Dental Materials,4. RESTORATIVE RESINS,38,The imperfection seen on the lingual flange of a lower denture caused by rapid heating during a curing cycle is called:,Localised shrinkage porosity,Gas inclusion porosity,Micro-porosity,Surface porosity,D,'D' [Phillips' 11th ed 742/ 12th ed 487],
Dental Materials,4. RESTORATIVE RESINS,39,First generation filler used in dental composite resin was,Strontium glass,Colloidal silica,Inorganic quartz,Barium glass,C,"'C' [Philip's 12th ed 280]
Quartz had been used extensively as filler in the early versions of dental composites. It has the advantage of being chemically inert but it is also very hard, making it abrasive to opposing teeth or restorations. Because of its hardness, it is difficult to grind quartz fillers into very fine particles, thus, making it difficult to polish.",
Dental Materials,4. RESTORATIVE RESINS,40,The particle size in microfilled composites is,0.02 to 0.04mm,0.5 to 1.0microns,0.01 to 0.1 microns,0.3 to 0.4 mm,C,"'C' [Phillips' 11th ed 423/ 12th ed 281]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Composite</th><th>Filler particle size</th></tr></thead><tbody><tr><td>Conventional composite</td><td>8 – 12 μm</td></tr><tr><td>Small particle filled</td><td>1 – 5 μm</td></tr><tr><td>Micro filled composite</td><td>0.04 – 0.4 μm</td></tr><tr><td>Hybrid composite</td><td>0.6 – 1μm</td></tr></tbody></table>",
Dental Materials,4. RESTORATIVE RESINS,41,A material which is a mixture of two different materials and its properties are,Composite,Complex material,Combined,Compound,A,'A' [Phillips' 11th ed 401/ 12th ed 275],
Dental Materials,4. RESTORATIVE RESINS,42,Acid-etching is done for,30 Seconds,60 seconds,90 seconds,120 seconds,A,"'A' [Phillips' 11th ed 385/ 12th ed 261]
Currently 15 - 30 seconds time is used for acid etching because it produces sufficient bond strength, conserves enamel and time. Primary teeth and teeth with high fluoride content require more etching time.",
Dental Materials,4. RESTORATIVE RESINS,43,The minimum requirements for chemically activated resins used for repair applications of denture bases are identified in ADA specification number,15,13,14,12,B,"'B' [Rama Krishna Alla 1st ed 7]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Materials</th><th>ADA No</th></tr></thead><tbody><tr><td>Dental amalgam</td><td>1</td></tr><tr><td>Gypsum bonded investment</td><td>2</td></tr><tr><td>Impression compound</td><td>3</td></tr><tr><td>Inlay casting wax</td><td>4</td></tr><tr><td>Dental casting alloys</td><td>5</td></tr><tr><td>Dental mercury</td><td>6</td></tr><tr><td>Dental wrought gold alloy</td><td>7</td></tr><tr><td>Zinc Phosphate cement</td><td>8</td></tr><tr><td>Silicate cement</td><td>9</td></tr><tr><td>Dental rubber (obsolete)</td><td>10</td></tr><tr><td>Agar impression material</td><td>11</td></tr><tr><td>Denture base resins</td><td>12</td></tr><tr><td>Cold-curing repair resin</td><td>13</td></tr><tr><td>Base metal casting alloys</td><td>14</td></tr><tr><td>Synthetic resin teeth</td><td>15</td></tr><tr><td>Zinc oxide eugenol impression paste</td><td>16</td></tr><tr><td>Denture base temporary relining resin</td><td>17</td></tr><tr><td>Alginate impression material</td><td>18</td></tr><tr><td>Elastomeric impression material</td><td>19</td></tr><tr><td>Duplicating material</td><td>20</td></tr><tr><td>Zinc silicophosphate cement</td><td>21</td></tr><tr><td>Excavating burs</td><td>23</td></tr><tr><td>Base plate wax</td><td>24</td></tr><tr><td>Gypsum products</td><td>25</td></tr><tr><td>Direct filling resins</td><td>27</td></tr><tr><td>Endodontic files and reamers</td><td>28</td></tr><tr><td>Zinc oxide eugenol &amp; noneugenol cements</td><td>30</td></tr><tr><td>Orthodontic wires not containing precious metals</td><td>32</td></tr><tr><td>Dental abrasive powders</td><td>37</td></tr><tr><td>Metal ceramic system</td><td>38</td></tr><tr><td>Pit and fissure sealants</td><td>39</td></tr><tr><td>Phosphate bonded investment</td><td>42</td></tr><tr><td>Dental chairs</td><td>46</td></tr><tr><td>Dispensers of alloy and mercury for amalgam</td><td>55</td></tr><tr><td>Endodontic filling materials</td><td>57</td></tr><tr><td>Root canal files (H-files)</td><td>58</td></tr><tr><td>Zinc polycarboxylate cement</td><td>61</td></tr><tr><td>Glass ionomer cement</td><td>66</td></tr><tr><td>Dental ceramics</td><td>69</td></tr><tr><td>Endodonti spreaders</td><td>72</td></tr><tr><td>Impression trays</td><td>87</td></tr><tr><td>Dental amalgam capsules</td><td>106</td></tr></tbody></table>",
Dental Materials,4. RESTORATIVE RESINS,44,Co-efficient of thermal expansion is highest for:,Amalgam,Silicate cement,Gold alloy,Acrylic resin,D,'D' [Phillips' 11th ed 55 Table 3.2/ 12th ed 40],
Dental Materials,4. RESTORATIVE RESINS,45,Which of the following provide opacity to composite?,TEGDMA,BIS-GMA,TiO2,None,C,'C' [Phillips' 11th ed 409/ 12th ed 280],
Dental Materials,4. RESTORATIVE RESINS,46,The latest method of curing denture base resins:,Heat,Visible light,Chemicals,Lasers,B,'B' [Phillips' 11th ed 737/ 12th ed 485],
Dental Materials,4. RESTORATIVE RESINS,47,Dentin bonding agents usually contain:,Only Hydrophobic component,Only Hydrophilic component,Hydrophobic and hydrophilic component,Lyophillic and lyophobic component,C,"'C' [Phillips' 11th ed 387/ 12th ed 265]
Dentin is hydrophilic and composite resin is hydrophobic. So a dentin-bonding agent should contain both hydrophilic and hydrophobic components.",
Dental Materials,4. RESTORATIVE RESINS,48,One of the claims for the superiority composite resin restoration over silicate cement restorations is that the resin restorations:,Prevent galvanic action,Are practically insoluble in oral fluids,Adapt to the walls of the cavity better,Have a higher coefficient of thermal expansion,B,'B' [Phillips' 11th ed 400],
Dental Materials,4. RESTORATIVE RESINS,49,The advantage of unfilled methyl methacrylate is that:,It can be finished smoothly,It has a low degree of flow,It's non-irritation to pulp,It's wear resistant is high,A,'A' [Phillips' 11th ed 420],
Dental Materials,4. RESTORATIVE RESINS,50,"To cure a heat cure resin, a proper heating cycle is necessary:",To prevent the porosity,To prevent warpage,To prevent volume expansion,All of the above,A,'A' [Phillips' 11th ed 732/ 12th ed 487],
Dental Materials,4. RESTORATIVE RESINS,51,"About polymerization shrinkage of composite all are true, except:",Polymerization shrinkage is greater if bonded surface area is lesser than unbounded surface area,Polymerization shrinkage is high if within the enamel margins.,Acid etching and priming will decrease polymerization shrinkage.,Microleakage can occur because of polymerization shrinkage.,A,"'A' [Sturdevant 4th ed 479-481/ Phillips' 12th ed 485]
Composites shrink while hardening. This leads to opening of a 'V' shaped gap if the polymerization forces are greater than the bond strength to enamel and dentin.

The higher the C-factor of a tooth preparation, the higher the potential for composite polymerization shrinkage stress, as the composite shrinkage deformation is restricted by the bonded surfaces.

The term ""C-factor"" relates to the configuration of the cavity walls, and is described as the ratio of bonded to unbonded surfaces in a tooth preparation and restoration.

Configuration factor (C-factor) = Bonded surfaces / Unbonded surfaces

So, it is understood:
C-factor (α) bonded surfaces (α) polymerization shrinkage

In addition to the C-factor, the magnitude of the polymerization shrinkage stress depends on several other variables, including the rate of the polymerization reaction, the degree of conversion, the composite stifness and its rate of acquisition of stifness during polymerization, the nature and relative volume of the inorganic iller, the type of monomers in the composite, the composite insertion technique, and the opacity of the composite.

It has been reported that immediate bond strengths of approximately 17 MPa are necessary to resist the contraction stresses that develop in the composite during polymerization, to prevent marginal debonding.

Points about C-factor:
- Stress relief within a three-dimensional bonded restoration is limited however by its conigura tion factor (C-factor). The higher the C-factor, the greater is the potential for bond disruption from polymerization effects. A typical Class I tooth preparation will have a high C-factor of 5/1 (i.e, ive bonded surfaces—pulpal, facial, lingual, mesial, and distal—versus one unbonded surface—occlusal). This is due to the reason that because they have a huge bonded area and relatively small unbonded area.
- Incremental insertion and light curing of the composite may reduce the negative C-factor effects for Class I composite restorations.
- In an occlusal preparation, composite is bonded to ive tooth surfaces—mesial, distal, buccal, lingual, and pulpal. he occlusal surface of the composite is the only ""free"" or unrestrained surface. In such a situation, the ratio between the number of bonded surfaces and the number of unbonded surfaces is 5:1, giving the restoration a coniguration factor equal to 5.
- The interface most likely to be adversely afected by high C-factor stresses is at the pulpal wall as the anatomy of dentin in this area makes establishment of a durable interface more diicult.
- A class IV composite restoration has a wealth of unbonded surface area and a relatively small bonded area and thus has a low C-factor.
- While the magnitude of the C-factor typically varies from 1 to 5 in direct coronal restorations, the estimated C-factor in the root canal may exceed 200, an extremely unfavorable for restorative procedures that involve composite-based materials.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Preparation</th><th>C-factor</th></tr></thead><tbody><tr><td>Class I (High risk)</td><td>5/1 = 5</td></tr><tr><td>Class IV (Low risk)</td><td>1/4 = 0.25</td></tr></tbody></table>",
Dental Materials,4. RESTORATIVE RESINS,52,"When restoring a tooth with resin material, acid etching can do all of the following except",Increase the surface area,Permit chemical bonding between resin and enamel,Create surface irregularities in enamel for better mechanical retention of resin,Condition the tooth surface for better wetting,B,'B' [Phillips' 11th ed 383/ 12th ed 260],
Dental Materials,4. RESTORATIVE RESINS,53,Inorganic phase of the composites aid in:,Increasing the mechanical strength,Decreasing the coefficient of thermal expansion,Reducing the polymerization shrinkage,All of the above,D,"'D' [Phillips' 11th ed 403/ 12th ed 280]
Important properties of fillers:
- Reinforcement of resin matrix
- Reduction in polymerization shrinkage
- Reduction in thermal contraction/expansion
- Improved workability
- Increased radiopacity
- Reduction in watersorption, staining",
Dental Materials,4. RESTORATIVE RESINS,54,For esthetic areas where high luster is required the restoration used usually,Glass ionomer restoratives,Hybrid resin composites,Microfilled resin composites,Macrofilled resin composites,C,"'C' [Phillips' 11th ed 425/ 12th ed 281, 283]",
Dental Materials,4. RESTORATIVE RESINS,55,Inadequate pressure application during flasking:,Increases vertical dimension,Causes teeth to be shrunken in investment,Causes poor quality of colour,Causes fracture of denture,A,"'A' [Phillips' 11th ed 244]
Denture warpage is the deformity or change of shape of the denture which can affect the fit of the denture. Warpage can occur during processing (FLASKING) as well as at other times.",
Dental Materials,4. RESTORATIVE RESINS,56,Which of the following absorbs maximum amount of water?,Microfilled resin,Macrofilled resin,Hybrid,Small particle composites,A,'A' [Phillips' 10th ed 285 Table 12.2],
Dental Materials,4. RESTORATIVE RESINS,57,The % of free monomer in a heat - cured acrylic resin is,3% to 5%,8% to 10%,0.2% to 0.5%,0.6% to 0.8%,C,'C' [Phillips' 12th ed 483],
Dental Materials,4. RESTORATIVE RESINS,58,The restoration which shows percolation and shrinkage along the margin is:,Composites,Unfilled resins,Amalgam,Polycarboxylate,B,'B',
Dental Materials,4. RESTORATIVE RESINS,59,What is the disadvantage of using composites as restorative material?,Increased thermal conductivity,Decreased wear resistance,Decreased thermal conductivity,none of the above,B,'B' [Sturdevant 5th ed 508/ Phillips' 12th ed 289],
Dental Materials,4. RESTORATIVE RESINS,60,The commonly used laser for curing composite resin is,Nd:YAG,CO2,ER:YAG,Argon,D,"'D' [Vimal Sikri 1st ed 381/ Phillips' 12th ed 289]
Argon laser is the most suited among various lasers to cure composite resins. The intensity of laser required for curing is 250 mW ±50mW and the time required is 10 sec/increment.",
Dental Materials,4. RESTORATIVE RESINS,61,Insufficient closure of the flasks during packing of denture base resin can result in:,Poor colour stability,Less polymerization shrinkage,Increase in vertical dimension,Decrease in vertical dimension,C,"'C' [Craig 12th ed 531]
The changes in the vertical dimension of a denture during processing are mainly caused by variations of flask pressure, flask temperature, consistency of the dough and strength of stone mould. The pressure applied during closure of a flask is the most important factor. The vertical opening may be reduced to 0.5mm rather than reported variations of 2-5mm by taking proper precautions.",
Dental Materials,4. RESTORATIVE RESINS,62,What is the polymerization shrinkage if 3:1 powder:liquid ratio is used?,6%,8%,10%,21%,A,"'A' [Phillips' 11th ed 727/ 12th ed 478]
When the powder and liquid components are mixed in proper positions, a dough like mass is formed. The accepted polymer-to-monomer ratio is 3:1 by volume. Using a 3:1 ratio, the volumetric shrinkage may be limited to approximately 7% (0.5% linear shrinkage)",
Dental Materials,4. RESTORATIVE RESINS,63,Acrylic resins were first introduced as a denture base material in,1925,1937,1951,1956,B,'B' [Phillips' 11th ed 722/ 12th ed 475],
Dental Materials,4. RESTORATIVE RESINS,64,Macromolecules in Dental Resin is attached by:,Covalent bonds,Sonic bonds,Vander Wall's Forces,Hydrogen Bonds,A,"'A' [Phillips' 11th ed 24/ 12th ed 18]
Covalent bonding occurs in many organic structures such as dental resins, in which the compounds link to form backbone structure of hydrocarbon chains. A typical characteristic of covalent bond is their directional orientation.",
Dental Materials,4. RESTORATIVE RESINS,65,"Quartz tungsten light cure device, minimum output of energy should not be less than",300 mw/cm2,350 mw/cm2,400 mw/cm2,450 mw/cm2,A,"'A' [Phillips' 11th ed 412/ 12th ed 289]
For Quartz tungsten light cure device, optimal output energy is 400-800 mw/cm2. The minimum output energy should not be less than 300 mw/cm2.",
Dental Materials,4. RESTORATIVE RESINS,66,Ratio of polymer to monomer in cold cure resin,3:1 by volume and 2:1 by weight,3:1 by weight and 2:1 by volume,2:1 by volume and 2:1 by weight,3:1 by volume and 3:1 by weight,A,"'A' [Philip's 12th ed 478 &483]
Polymer:monomer ratio is same for both heat activated & chemically activated resins. The ratio is approximately 3 : 1 by volume and 2:1 by weight. This ratio provides sufficient monomer to thoroughly wet the polymer particles but does not contribute excess monomer that would produce increased polymerization shrinkage. Using a 3 : 1 ratio, the volumetric shrinkage can be limited to approximately 7%.",
Dental Materials,4. RESTORATIVE RESINS,67,"Denture acrylics contain cross-linking agents, mainly to improve their:",Internal color,Tissue compatibility,Surface hardness,Craze resistance,D,'D' [Phillips' 11th ed 723/ 12th ed 490],
Dental Materials,4. RESTORATIVE RESINS,68,The most common coupling agents are organic silicon compounds called,barabane,ligane,silane,chelane,C,'C' [Phillips' 11th ed 406/ 12th ed 286],
Dental Materials,4. RESTORATIVE RESINS,69,"The process wherein two or more chemically different monomers, each with some desirable property, can be combined to yield specific physical properties of a polymer is known as",Step-growth polymerization,Addition polymerization,Condensation polymerization,Copolymerization,D,"'D' [Phillips' 11th ed 162/ 12th ed 96]
3 types of copolymers are:
i) Random copolymer: No sequential order exists among the two (or more) monomer units along the polymer chain. ..... ABBABAABABBAAAA
ii) Block copolymer: Identical monomer units occur in relatively long sequences along the main polymer chain. ..... AAAABBBBBBAAAAA
iii) Graft or branched copolymer: Sequences of one type of monomer unit are attached as a graft onto a backbone of a second type of monomer unit.
A A A A A A A
|   |
B   B
B   B
B   B

Copolymerization has a strong influence on the physical and mechanical properties of the resulting resin.

Eg.: Small amounts of ethyl acrylate may be copolymerized with methyl methacrylate to alter the flexibility and fracture resistance of a denture.",
Dental Materials,4. RESTORATIVE RESINS,70,One bottle system of adhesive resins,4th generation bonding agents,Separate etching step not required,Separate etching step is still required,Contains only primer,C,"'C' [Sturdevant 5th ed 189/ Phillips' 12th ed 264]
Contemporary bonding agents can be classified as total etch and self etch.
a) Total Etch:
i) 3-step
- Etchant (E) + Primer (P) + Adhesive(A)
- Eg.: Scotchbond multipurpose Allbond - 2
ii) 2-step / one bottle (E + PA)
- Eg.: Single bond, one step, excite
b) Self Etch:
i) Self etch primers – 2 step (EP+A)
- Eg.: Clearfill SE bond
ii) Self etch adhesives – 1 step (EPA)
- Eg.: Prompt L-POP, Xeno III",
Dental Materials,4. RESTORATIVE RESINS,71,Dentin conditioner has the following function.,Removes smear layer,Increases surface energy of dentin,Forms a thin resin layer over exposed collagen fibrils,Helps in bonding with composite,A,'A' [Sturdevant 5th ed 391/ Phillips' 12th ed 261],
Dental Materials,4. RESTORATIVE RESINS,72,Most advantageous indication of acid etching is,Decrease micro leakage,Decrease polymerization shrinkage,Decrease coefficient of thermal expansion,Decrease porosity in restorative material,A,'A' [Phillips' 11th ed 382-383/ 12th ed 260],
Dental Materials,4. RESTORATIVE RESINS,73,Residual monomer content of chemically activated resins is -,0.2% to 0.5%,2% to 5%,0.3% to 0.5%,3% to 5%,D,"'D' [Phillips' 11th ed 736/ 12th ed 483]
Chemically activated resins display 3–5% free monomer whereas heat activated resins exhibit 0.2–0.5% of free monomer.",
Dental Materials,4. RESTORATIVE RESINS,74,VLC resins are also called as -,Microwave-activated resins,Tertiary amine-activated resins,Light activated resins,Heat activated resins,C,"'C' [Phillips' 11th ed 737/ 12th ed 485]
VLC means visible light cured resins.",
Dental Materials,4. RESTORATIVE RESINS,75,The accepted polymer to monomer ratio for packing of polymethyl methacrylate resin is -,3:1,4:1,10:1,5:1,A,'A' [Phillips' 11th ed 727/ 12th ed 478],
Dental Materials,4. RESTORATIVE RESINS,76,Cold cure acrylic expand in water by:,1% by volume 0.23% by weight,10% by volume 0.23% by weight,0.1% by volume 0.23% by weight,None of the above,A,"'A' [Phillips' 11th ed 742/ 12th ed 489]
Polymethyl methacrylate exhibits water sorption when placed in an aqueous environment.

For each 1% increase in weight produced by water absorption, acrylic resin expands 0.23% linearly. This linear expansion is approximately equal to the thermal shrinkage encountered as a result of the polymerization process. Hence these processes very nearly offset one another.",
Dental Materials,4. RESTORATIVE RESINS,77,Etching depth after 30 sec for orthodontic bracket with orthophosphoric acid is:,10 um – 20 um,3 um – 9 um,50 um – 110 um,200 um – 250 um,A,"'A' [Enamel acid etching- A review, Compendium Jan 2007; 28(1): 663]
Acid etching creates a porous layer of upto 5-50 μm. Most resin tags may penetrate 10-20 μm into the enamel porosity, but their lengths are dependent on etching and rinsing time.",
Dental Materials,4. RESTORATIVE RESINS,78,Which of the following is NOT true of polymethyl methacrylate?,Knoop hardness number 18 to 20,Tensile strength of 60 MPa,Density of 1.19 g/cm3,Modulus of elasticity of 3.4 GPa,D,"'D' [Phillips 11th ed 166]
Modulus of elasticity of polymethyl methacrylate is 2.4 GPa.",
Dental Materials,4. RESTORATIVE RESINS,79,"During polymerisation of acrylic resin, above what temperature benzoyl peroxide form free radicals:",25° C,37° C,50° C,60° C,D,"'D' [Phillips' 11th ed 730/ 12th ed 483]
Above 60 degree centigrades, benzoyl peroxide molecules decompose to yield free radicals that initiate the chain-growth polymerization.",
Dental Materials,4. RESTORATIVE RESINS,80,Etchant preferred in gel form than in liquid form,Better control over placement,Enhance and concentrate the action of acid,Helps in visualization while placement,None of the above,A,"'A' [Phillips' 11th ed 385/ 12th ed 262]
Gel form of etchant allow precise placement over a specific area. Gels are made by adding silica or polymer beads to the acid.",
Dental Materials,4. RESTORATIVE RESINS,81,An acidic agent that dissolves the inorganic structure in dentin that allows infiltration of adhesive resin is,Dentin bonding agent,Dentin conditioner,Primer,None of the above,B,"'B' [Phillips' 12th ed 261]
The most widely used etchant/conditioner for bonding to both enamel and dentin is phosphoric acid. Dentin conditioning is more technique sensitive than enamel because of the complexity of dentin structure like:
- Living tissue
- 50% inorganic
- 30% organic (type I Collagen)
- 20% fluid

Refer explanation of Question No.28 also",
Dental Materials,4. RESTORATIVE RESINS,82,"In acrylic restorative materials, the pumping action of alternately imbibing and excluding fluids is termed as",Imbibition,Percolation,Syneresis,Evaporation,B,"'B' [Check Explanation Below]
Acrylics have high co-efficient of thermal expansion and shrinks or expands seven or more times that of tooth enamel for every degree change in temperature. Margins of the filling opens at low temperature and oral fluids get into the cavity. Next time when the temperature rises, the margins close in, due to expansion and at the same time expel the fluids at the margins of a filling. This is known as percolation or marginal leakage. This leads to secondary caries, discoloration, pain and failure of the restoration.",
Dental Materials,4. RESTORATIVE RESINS,83,What is the wave length of visible light used for curing light cure restoration?,400 – 420 nm,250 – 300 nm,420 – 475 nm,300 – 370 nm,C,"'C' [Phillips 12th ed 287-289]
Composites contain camphoroquinone photosensitizer that absorbs blue light with wave lengths between 400-500 nm. So light curing units are designed to emit light within range of 400-500 nm.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Type of curing unit</th><th>Light emitted in nm</th></tr></thead><tbody><tr><td>QTH (Conventional) (Quartz Tungsten Halogen)</td><td>400-500 nm</td></tr><tr><td>LED (Light emitting diode)</td><td>440-480 nm</td></tr><tr><td>PAC (Plasma arc curing)</td><td>400-500 nm</td></tr><tr><td>Argon laser lamps</td><td>490 nm</td></tr></tbody></table>

The wavelength of conventional light cure unit is (AIIMS May-14)
a) 400-500
b) 200-300
c) 600-700
d) 20-50",
Dental Materials,4. RESTORATIVE RESINS,84,True about conversion of monomer to polymer is,Density changes from 1.19g/cm3 to 0.9 and volume shrinkage is 21%,Density changes from 1.19g/cm3 to 0.9 and volume shrinkage is 7%,Density changes from 0.9g/cm3 to 1.19 and volume shrinkage is 21%,Density changes from 0.9g/cm3 to 1.19 and volume shrinkage is 7%,C,"'C' [Phillips 1st SA ed 112]
Physical properties of monomer:
- Molecular Weight = 100
- Boiling Point = 100.8°C
- Density = 0.045g/mL at 20°C
- Heat of Polymerization = 12.9 KCal/mol
- Volumetric shrinkage during polymerization = 21%",
Dental Materials,4. RESTORATIVE RESINS,85,"According to ADA specification number 12, dough forming time should be less than _____ min. from the start of the mixture",90 min.,60 min.,50 min.,40 min.,D,"'D' [Phillips 1st SA ed 509]
The time required for the resin mixture to reach a dough like stage is termed as dough forming time. According to ADA specification 12 for denture base resins, this consistency should be attained in less than 40 min. from the start of the mixing process. Most products reach that consistency in less than 10 min.",
Dental Materials,4. RESTORATIVE RESINS,86,Role of plasticizer in synthetic resins in dentistry is,Increase smoothness,To increase bulk,To prevent polymerisation shrinkage,To reduce softening and fusion temperature,D,"'D' [Phillips 1st SA ed 102]
Plasticizers in dental polymers:
- When added to resins, plasticizers reduce the softening or melting or fusion temperatures of resins.
- Their addition makes a resin that is hard and stiff at room temperature to one that is flexible and soft. Eg:- PVC water line tubing.

External plasticizer:
Sometimes, the action of plasticizer is analogous to that of a solvent, with the plasticizing agent penetrating between the macromolecules and increasing the intermolecular spacing. This type is called as external as it is not a part of the polymers structure.

Internal plasticizer:
- Plasticizing of a resin can also be accomplished by copolymerization with a suitable comonomer. In this case, it becomes part of the polymer and acts as an internal plasticiser.
- Usually reduces strength, hardness and softening point of resin.

A small molecule added to lower the glass transition temperature of a polymer is known as a (KERALA-2016)
a) Oligomer
b) Glass modifier
c) Cross-linking agent
d) Plasticizer",
