Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,6,Inhalational dose of midazolam is:,0.5 â 0.7 mg/kg,0.2 â 0.4 mg/kg,0.4 â 0.6 mg/kg,0.5 â 0.8 mg/kg,B,"B' [Nikhil Marwah 3rd ed 252]

| Midazolam dosage in mg/kg body weight: | |
|---|---|
| oral | 0.5-0.75 |
| Intra nasal | 0.2-0.4 |
| Intramuscular | 0.8 |
| rectal | 0.4 |",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,7,A child patient with habit of digit sucking. The following anomaly is likely to develop?,Facial asymmetry unilateral,Anterior cross-bite,Decreased overbite,Asymmetric open mouth,C,"C' [Nikhil Marwah 3rd ed 360]
Effects of digit sucking on inter-arch relationship:
â¢ Maxillary incisors are tipped facially, and mandibular incisors are tipped lingually so overjet increases.
â¢ Eruption of some incisors is impeded, so overbite decreases.
â¢ Maxillary intercanine and intermolar width is narrowed, resulting in a posterior crossbite.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,8,Which of the following tooth brushing methods would you suggest to below 7 year old patient?,Horizontal Scrub,Fones technique,Bass technique,Stillman's technique,A,"A' [Check explanation of Q 25 in miscellaneous section/ Nikhil Marwah 3rd ed 311]
â¢ Horizontal scrub method is the best method of brushing for the primary dentition or preschoolers. This is according to Kimmelman and Tassman as this technique is easy to learn.
â¢ According to Finn, Fones circular method is the best method of brushing for the mixed and young adult dentition.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,9,"In a 5-year-old child, there is mechanical pulp exposure while cavity preparation. What treatment will you give?",Extraction,Pulpectomy,Pulpotomy with CaOH,Without any pulp protection continue with amalgam restoration,B,"B' [Check Explanation of Q 100 in AIPG â 2016 paper]
In the question, since the patient is 5-year-old, we should consider the tooth under question as primary tooth. A small (1mm) mechanical pulp exposure warrants pulpotomy, but since its given CaOH pulpotomy in option C, we should discard the option as CaOH can cause chronic pulpal inflammation or stimulate the radicular pulp and lead to internal resorption. Option B, Pulpectomy is the best answer among the options and a definitive treatment option.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,10,Which of the following statement is false regarding infant thumb sucking reflex?,It is the most primitive reflex,It persists for upto 4 years in a normal child,"When the child nibbles the thumb and presses it against his lips or palate, he feels milk is expressed",It will lead to proclination of lower incisors,D,"D' [Nikhil Marwah 3rd ed 360]
The process of sucking is a reflex occurring in the oral stage of development and is seen even at 29 weeks of intrauterine life and may disappear during normal growth between the ages of 1 to 3 Â½ years. It is the first coordinated muscular activity of the infant. Prolonged thumb sucking causes retroclination of mandibular incisors, retrusion of mandible and proclination of maxillary incisors.

It has been reported that the average age at which digit sucking stopped was 3.8 years, although other studies indicate a persistent incidence of up to 20% at age 4 years. If the intensity of the habit persists or increases and adverse dental and skeletal changes are noted beyond age 4 years, corrective measures may be needed to avoid undesirable occlusal problems.

| Thumb sucking habit is considered normal till what age? (AIIMS MAY 2024) | |
|---|---|
| a) 1 year | b) 2 years |
| c) 4 years | d) 6 years |",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,11,"Which of the following is correct regarding Oedepus complex?
A. The term was given by Sigmund Freud
B. Seen in phallic stage
C. Seen in male child
D. Seen in female child",A & B,A & C,"A, B & C","A, C & D",C,"C' [Check Explanation of Q 48 in Child Psychology]
Electra complex is seen in girls.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,12,A patient came to your OPD with big cavity in his left mandibular primary molar tooth. IOPA was taken. What will be the best treatment you can suggest?,IPC,Pulpotomy,Pulpectomy,Extraction followed by space regainer,C,"C' [Nikhil Marwah 3rd ed 666]
The tooth in the IOPA shows resorption and huge caries lesion on disto-occlusal and mesioproximal caries with spread of infection into periapical area. The pulpectomy procedure is indicated in teeth that show evidence of chronic inflammation (irreversible pulpitis) or necrosis of the radicular pulp or when a tooth has been planned for a pulpotomy and excessive hemorrhage (hyperemia) is encountered at the time of treatment. Primary tooth with irreversibly inflamed pulp and having not more than one-third of root resorbed is one of the primary indications of pulpectomy.",Requires image: Radiograph showing mandibular primary molar with big carious lesion
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,1,Pre-operational stage in Piaget's theory of Cognitive development is around,2 â 7 years,18 months,Birth to 2 years,7 â 11 years,A,"A' [Check Q 64 in Child Psychology]
Preoperational Period is from 2 to 7 years of age and is called a transition period. Manipulation of symbols or words is a characteristic feature of this stage.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,2,"A 9 years old child visited a dental clinic with unerupted 11 and crowding in anterior. The 21, which erupted normally at the age of 6.5 years, appears fractured with history of trauma 2 months back. The treatment plan includes?",IOPA to rule out mesiodens,Removable esthetic space maintainer,Start orthodontic treatment for space regaining,Surgical extrusion of 11,A,"A' [Check Explanation Below]
An IOPA is essential for determining the reason for the uneruption of 11. After knowing the reason, the treatment plan can be devised.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,3,Which is first affected in ECC?,Maxillary molars,Mandibular molars,Maxillary incisors,Mandibular molars,C,"C' [Check Q 58 in caries and restorative dentistry]
ECC is typical and follows a definitive pattern. There is early carious involvement of maxillary anterior teeth, the maxillary and mandibular first primary molars and sometimes the mandibular canines. The mandibular incisors are usually unaffected.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,4,"While preparing a Class 2 cavity in a primary molar in a child patient, the dentist has accidently exposed the pulp (patient has sharp pain, which subsides within few seconds). What should ideally be done?",Inform the patient about the pulp exposure and continue with direct pulp capping (DPC),Extraction,Inform the patient about the pulp exposure and do pulpectomy,Don't inform the patient about the pulp exposure and continue with the treatment.,A,"A' [Check Explanation Below]
The question says its accidental pulp exposure and the pain subsided in few seconds. The best option is inform the patient about the pulp exposure and continue with direct pulp capping. DPC can be done in asymptomatic, clean, uncontaminated pulp exposure where the bleeding at the site can be controlled within 10min.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,5,Which of the following facilitates root resorption in primary teeth?,Loss of adjacent teeth,Eruption of succedaneous teeth,Premature occlusal contact,Inflammation of pulp,B,"B' [Nikhil Marwah 3rd ed 151]
Although resorption of teeth is multifactorial but the pressure from the erupting successional tooth plays a key role because the odontoclasts differentiate at predicted sites of pressure. It must be however noted that presence of succedaneous teeth is a contributor in resorption not prerequisite.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,6,Systematic desensitization of a fearful child is done by:,Gradual exposure to fear,Keeping up doctor's perspective above patient's perspective,Using forceful measures,Drug administration,A,"A' [Pediatric Dentistry by MS Muth 2nd ed 313]
Introduced by Joseph Wolpe, Systematic desensitization is traditionally used with a child patient with existing anxiety in the dental situation and to eliminate a dental phobia. It has two important elements:
1. Gradational exposure of the child to his/her fear.
2. Induced state of incompatibility to his or her fear.

This technique has been used for patients with psychiatric problems regarding some fears. The therapist creates a list of steps arranged as a hierarchy from the least to the most stressful:
â¢ The patient, while in a state of deep relaxation, is exposed one step at a time. Each step is presented repeatedly until there is no evidence of stress or antagonism on the patient's part.
â¢ On satisfactory completion of the hierarchy procedure, the patient is desensitized to the predominant fear. In a dental situation, the procedures needed for the child from the initial appointment to the final appointment are arranged from the least painful/fearful ones to the most (e.g., procedures needing local anesthesia such as pulp therapy and extractions). When the child gets gradational exposure to these procedures, he/she will be ready to take the next level procedure without much apprehension.
â¢ Tell-Show-Do or retraining can be part of desensitization procedure.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,7,Arrange the zones of formocresol pulpotomy in the right order,Fixation â Atrophy â Inflammation â Vital Pulp,Fixation â Inflammation â Atrophy â Vital Pulp,Atrophy â Fixation â Inflammation â Vital Pulp,Inflammation â Fixation â Atrophy â Vital Pulp,A,"A' [Nikhil Marwah 3rd ed 655]
Immediately after formocresol pulpotomy, the pulp next to it becomes fibrous and acidophillic. In seven to fourteen days, three zones appear:
â¢ A broad eosinophilic zone of fixation
â¢ A broad pale-staining zone of atrophy with poor cellular definition
â¢ A broad zone of inflammation extending apically into normal vital pulp tissue.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,8,"A 11 year old boy with history of trauma in 11. No history of pain, only incisal angle fracture was noted without exposure. What will be the treatment?",Composite restoration & recall after 3 months,Recall after 1 week,Root canal therapy,Pulp vitality for all anteriors,A,"A' [Nikhil Marwah 3rd ed 756]
There is uncomplicated fracture (no pulp involvement) in 11. The treatment of choice for this is restoration with composite resin but corrective grinding and removal of sharp edges is also suggested if it is very minimal fracture.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,9,"To control behaviour, clinician when gives motivational interview to the child; which of the following is false?",Doctor's perspective is kept above child's perspective,Child's perspective towards health is evolved,Child's perspective is kept above doctor's perspective,Prevents influence of external thoughts on patient,B,"B' [Check explanation of AIIMS MAY 2021 pedodontic question / Richard Mathewson 2nd ed 172]
Motivational interviewing (MI) is patient centered approach focusing on building intrinsic motivation for change. MI was originally used in treating addictive behaviours and has been since been successfully used to influence the caries prevention behaviours. Patients are responsible for making the choices among the different alternatives and encouraged to make their own decisions.

Motivational interviewing facilitates behavior change by helping patients or parents explore and resolve their ambivalence about change. It is done in a collaborative style which supports the autonomy and self-efficacy of the patient and uses the patient's own reasons for change. In dentistry, it is useful in counseling about brushing, flossing, fluoride varnish, reducing sugar sweetened beverages, and smoking cessation.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,10,"If HBSS is not available, avulsed tooth should be kept in?",Milk,Water,Saline,Hydrochloric acid,A,"A' [Grossman 12th ed 380]
HBSS, Viaspan are the best for storing avulsed tooth. But if they are not available, regular pasteurized whole milk is the most frequently recommended.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,11,"In mixed dentition stage, the exfoliation of primary teeth will contribute to which entity for regenerative medicine?",Growth,Scaffold,SHED âStem cell,Pulp STEM cell,C,"C' [Orban's 14th ed 100]
Exfoliated primary teeth can contribute to for regenerative medicine by contributing to Stem cells from Human Exfoliated Deciduous teeth (SHED).",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,12,A 10 year old boy reported to clinic with slight pain on biting and history of trauma from cricket ball 4 months before. Identify the problem shown in the image?,External Inflammatory Root Resorption,Blunder buss apex,Internal Resorption,Root hypoplasia / apical periodontitis,A,"A' [Repeat AIIMS MAY-18 question]
Wide pulp chambers, blunderbuss root canals and radiolucency at the apex and around the roots suggest that may be the teeth were avulsed, replanted back, but external inflammatory resorption occurred as complication.",Requires image: Radiograph showing external inflammatory root resorption
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,13,Identify the disease in 16yr old pt. having autosomal recessive character with following clinical findings [image with features of Down syndrome],Downs Syndrome,Edward Syndrome,Patau Syndrome,Wermer Syndrome,A,"A' [Check Q27 in Diseases of Child of Pedodontics]
The image depicts a patient with Down syndrome.",Requires image: Diagram/illustration showing Down syndrome clinical features
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,14,A 9 year old reported to clinic with marked history of trauma and primary treatment was done for upper incisors by a previous dentist. What will be the next step?,Apexification,Pulpotomy,Apexogenesis,Pulp capping,A,"A' [Grossman 13th ed 221]
Radiograph shows non-vital lateral incisor with periapical lesion. The lateral incisor requires root canal treatment and as the apex is wide, apexification can be done. The options are excluded as the tooth is non-vital.",Requires image: Radiograph showing non-vital lateral incisor with periapical lesion
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,15,What would be the management of an ankylosed primary molar with its succeeding tooth present?,Extract immediately,Retain indefinitely,Retain for 6 months,Retain till the time it interferes with the eruption and drift of other teeth,D,"D' [Management of ankylosed primary molars with premolar successors: A systematic review]
Conservative monitoring of ankylosed primary molars is recommended. The ankylosed molar often exfoliates spontaneously within six months. The clinician should consider extraction if the permanent successor has an altered path of eruption or if the ankylosed primary molar is severely infra occluded with the adjacent teeth tipping to prevent the successor from erupting, or both.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,16,Identify the space maintainer shown in the radiograph,Band and loop,Band and bar,Distal shoe,Nance holding arch,C,"C' [Check Explanation of Q 62 in miscellaneous]
This is a Roche's distal shoe space maintainer. The Roche variety is crown /band and bar appliance with a 'V' shaped gingival extension. The depth of intragingival extension should be about 1 â 1.5mm below the mesial marginal ridge of the molar.",Requires image: Radiograph showing distal shoe space maintainer
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,17,"In the integrated management of childhood illness, what colour is used to denote emergency?",Red,Yellow,Green,Pink,A,"A' [Check Explanation Below]
IMCI strategy focuses on public child health priorities in under-fives.

I. Integrated
The ultimate aim of this ""integration"" is for children under-5 y to receive holistic care, whether at home, in the community or at the health facility.

M. Management:
â¢ Cases are ""classified"" into defined categories of severity based on the presence or absence of a few key signs and symptoms. A sick child is ""classified"" into one of three main categories, highlighted with a colour code:
  â¢ Red, indicating severe conditions which need urgent referral to an inpatient facility;
  â¢ Yellow, indicating situations that can be managed at the health centre - often with drugs - but that require definite follow-up; and
  â¢ Green, indicating mild conditions which require simple home care.

C. Childhood here refers to children below 5 years of age. It is the same age group that was originally targeted by such programmes as the control of diarrhoeal diseases and acute respiratory infections.

I. Illness severe illness or disability in children under-5. These conditions include:
â¢ Acute respiratory infections- including pneumonia
â¢ Diarrhoeal diseases, including dehydrating diarrhoea
â¢ Dysentery and persistent diarrhoea
â¢ Meningitis and sepsis
â¢ Malaria
â¢ HIV/AIDS
â¢ Measles
â¢ Ear infections
â¢ Malnutrition and
â¢ Anaemia",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,18,Latest addition to the pedodontic treatment triangle is,Sibling,Family,Society,Friends,C,"C' [Repeat Q 101 in Miscellaneous]
Pedodontic triangle was first explained and conceptualized by GZ Wright in 1975 and was later modified by McDonald et al in 2004. As community has become a major part of all components of environmental therefore, recently a new parameter has also been added, that is Society.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,19,The following picture depicts which theory of behavioural modification? [Image showing classical conditioning - Pavlov's dog experiment diagram],Operant conditioning,Classical conditioning,Tell show do technique,Observational training,B,"B' [Shobha Tandon 3rd ed 219]
The image represents Classical conditioning theory by Pavlov.","Requires image: Diagram showing classical conditioning (Pavlov's dog experiment â Before conditioning, During conditioning, After conditioning)"
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,20,"In a case of minimal exposure of pulp in a primary molar, treatment would be",Intentional RCT,Extraction,Indirect pulp capping with calcium hydroxide,DPC with MTA,D,"D' [McDonald 10th ed 227]
The AAPD (guidelines 2017) recommends direct pulp capping (DPC) in vital primary teeth where a pinpoint exposure (one millimeter or less) of the pulp (due to trauma/caries/mechanical) provided conditions are optimal for a favorable response. It recommends calcium hydroxide/MTA.

Note: There are reports of internal resorption with DPC in primary teeth. But current evidence shows for minute exposure DPC can be recommended.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,21,How will you manage midline diastema in a 5 year old child?,Wait and watch,Frenectomy and closure of space,Ortho treatment,Removable appliance,A,"A' [McDonald 10th ed 83]
A midline diastema may be considered normal for many children during the time of eruption of the permanent maxillary central incisors. When the incisors first erupt, they may be separated by bone, and the crowns incline distally because of the crowding of the roots. With the eruption of the lateral incisors and the permanent canines, the midline diastema is reduced, and becomes normal.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,22,Best treatment option in the second deciduous molar in a 7-year child would be,pulpotomy+ SS crown,pulpectomy + SS crown,Extraction,Pulp capping,B,"B' [Check Ques No 16 in this section]
The tooth in the IOPA shows deep mesioproximal caries lesion that require pulpectomy. The pulpectomy procedure is indicated in teeth that show evidence of chronic inflammation (irreversible pulpitis) or necrosis of the radicular pulp or when a tooth has been planned for a pulpotomy and excessive hemorrhage (hyperemia) is encountered at the time of treatment. Following pulp therapy, the tooth structure is weakened due to removal of dentin. Such teeth are prone to fractures and hence SS crown coverage is mandatory to avoid it.",Requires image: Radiograph showing 2nd deciduous molar in 7-year child
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,23,Which cry manifest as a siren like sound,Obstinate cry,Hurt cry,Compensatory cry,Frightened cry,A,"A' [Pediatric dentistry by Damle Part 1 Pg 25]
Different types of Cry:
â¢ Obstinate cry: shows temper tantrums to thwart dental treatment, loud and high pitched, siren like wail
â¢ Frightened cry: accompanied by torrents of tears, compulsive breath catching sobs, children overwhelmed by the situation
â¢ Hurt cry: loud, more frequently accompanied by a whimper, initially child shows a single tear from corner of the eye without making any sound or resistance to dental treatment.
â¢ Compensatory cry: not a true cry, it's a sort of coping mechanism to unpleasant auditory stimuli",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,24,Composition of KRI paste is,Iodoform and calcium hydroxide,"Iodoform, parachlorophenol, camphor, menthol",Iodoform only,Calcium hydroxide only,B,"B' [Repeat Q 42 in pediatric endodontics]
KRI paste is a mixture of p-chlorophenol, camphor, menthol and iodoform. It's an obturating material for primary teeth.

Various Obturating Materials:
â¢ Unreinforced zinc oxide eugenol
â¢ Calcium hydroxide (calcicure)
â¢ Calcium hydroxide with iodoform (Vitapex, Neo-Dental International Inc., Federal Way, WA or Metapex, MetaBiomed Co. Ltd., Korea)
â¢ Kri paste (a mixture of p-chlorophenol, camphor, menthol and iodoform)
â¢ Walkhoff paste (parachlorophenol, camphor, menthol)
â¢ Maisto paste (zinc oxide, iodoform, thymol, chlorophenol, camphor, lanolin).",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,25,Which one is the most common non-odontogenic tumor present in a 2 year child which grows rapidly and then involutes in size-,Rhabdomyosarcoma,Hemangioma,Congenital epulis of new born,Ameloblastoma,B,"B' [McDonald 10th ed 607]
Hemangioma is a common, benign, vasoformative tumor that frequently occurs in the head and neck in children. Most hemangiomas are either present at birth or develop within the first year of life. Many lesions spontaneously involute with age, especially those that are noted early and cease growing during the first year of life. Others require no treatment because of their small size and innocuous nature.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,26,Rewarding a child for his good behaviour comes under which theory of learning and development of behaviour â,classical conditioning,operant conditioning,hierarchy of needs,social learning theory,B,"B' [Check Q 81 in child psychology]
Operant Conditioning Theory was given by Skinner in 1938.
Types of operant conditioning: Positive reinforcement, Negative reinforcement, Omission or time out and punishment.

Examples:
â¢ Positive reinforcement: If a child is given a reward such as a toy for behaving well during treatment, he is likely to behave well during future dental visits as his behavior was positively reinforced.
â¢ Negative reinforcement: if a child who visits to the dental clinic with an unpleasant experience may throw a temper tantrum to go from clinic. If this behavior (response) succeeds in allowing the child to escape, the behavior has been negatively reinforced and is more likely to occur the next time.
â¢ Omission or time out: if a child who throws a temper tantrum has his favorite toy taken away for a short time as a consequence of this behavior; the probability of similar misbehavior is decreased.
â¢ Punishment: One milder form of punishment that can be used in children is the ""voice control"". It involves speaking to child in a firm voice to gain his/her attention, telling him that his present behavior is unacceptable, and directing him as to how he should behave.",
Pedodontics,13. RECENT PAPERS 2022-23 PEDODONTICS,27,Which statement is true regarding proline rich proteins?,Increase the affinity of fluoride so helps in remineralization,Part of tooth formation so doesn't have any role in caries formation,aids in supersaturation of saliva hence helps in caries prevention,increases sugar level in saliva and hence cariogenic,C,"C' [Check Pedodontics Synopsis point 103]
Several salivary proteins bind calcium and inhibit formation of hydroxyapatite. These proteins are statherin and a group of proline-rich proteins.

Statherin: In addition to inhibiting the formation of hydroxyapatite, Statherin also prevents precipitation of calcium phosphate salts. The physiological advantages of the presence of salivary statherin are that saliva can be super saturated with respect to hydroxyapatite, thus facilitating remineralization of early carious lesions, without the spontaneous precipitation of calcium phosphate, which would otherwise occur.

Proline-rich proteins: The presence of higher amounts of proline rich proteins aid in super saturation of saliva and make the tooth resistant to caries.",
