Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Dental Materials,Recent Papers 2019-20 Dental Materials,20,Adding a wax reservoir eliminates which kind of porosity?,Pin hole porosity,Back pressure porosity,Localised shrinkage porosity,Gas inclusion porosity,C,"'C' [Phillips 11th ed 214]

A reservoir should be added to a sprue network to prevent localized shrinkage porosity. When the molten alloy fills the heated casting ring, the pattern area should solidify first and the reservoir last. Because of its large mass of alloy and position in the heat center of the ring, the reservoir remains molten to furnish liquid alloy into the mold as it solidifies.",
Dental Materials,Recent Papers 2019-20 Dental Materials,21,GIC mixing time should not exceed-,15 secs,30,20,45 secs,D,"'D' [Phillips 11th ed 323]

The powder should be incorporated rapidly into the liquid using a stiff spatula for restorative applications or a flexible metal or plastic spatula for luting applications. Normally half of the powder is mixed into the liquid for 5 to 15 seconds; the rest of the powder is then quickly added and mixed by folding the cement on itself until a uniform, glossy appearance is achieved. The mixing time should not exceed 45 seconds but may be less for certain products.

A glossy appearance indicates the presence of unreacted polyacid, which is critical for bonding to the tooth. A dull appearance indicates that the acid has reacted too much with the glass particles for good bonding.",
Dental Materials,Recent Papers 2019-20 Dental Materials,22,True about glass transition temperature is -,Decrease in coefficient of thermal expansion,Abrupt increase in coefficient of thermal expansion,Observed in crystalline solids,Involves long range order arrangement of atoms,B,"'B' [Phillips 11th ed 198]

Glass transition temperature: Temperature above which a sharp increase in the thermal expansion coefficient occurs, indicating increased molecular mobility.

For waxes:
The thermal dimensional change may be affected by the previous treatment of the wax. Thermal expansion of inlay wax increase as a function of temperature. The expansion rate increases abruptly above approximately 35 °C. The temperature at which a change in rate occurs is known as the glass transition temperature. Some constituents of the wax probably change in their crystalline form at this temperature, and the wax is more plastic at higher temperatures.

For acrylic:
The glass transition temperature is a thermal range in which the polymerized resin passes from a soft, rubbery state to a rigid, glassy state. Cooling the denture base resin beyond the glass transition temperature yields a rigid mass.",
Dental Materials,Recent Papers 2019-20 Dental Materials,23,Dewaxing is followed by?,Packing,Deflasking,Curing,Flasking,A,"'A' [Direct line from Phillips 11th ed 476]

The dental stone is contoured to facilitate wax elimination, packing, and deflasking procedures.

Steps in compression molding:
• Preparation of the trail denture
• Disarticulation
• Flasking produce
• Dewaxing (Boil out)
• Placing retention grooves on the artificial teeth... (Diatories)
• Application of the separation medium
• Mixing of powder and liquid
• Packing
• Curing
• Cooling
• Deflasking
• Finishing
• Polishing",
Dental Materials,Recent Papers 2019-20 Dental Materials,24,"In Vita 3D master shade guide, what is the correct sequence of shade selection?",Hue-chrome-value,Value-chrome-hue,Hue-value-chrome,Chrome-Hue-value,B,"'B' [J Conserv Dent. 2010 Oct-Dec; 13(4): 249–255]

• The Vita 3D-Master shade guide features a systematic colorimetric distribution of 26 shade tabs within the tooth color space.
• The manufacturer purports that this shade guide demonstrates an equidistant distribution in the color space.
• The shade guide is organized into five primary value levels, with a secondary distribution based on chroma and hue.
• These value groups are arranged from the lightest (value level 1) to the darkest (value level 5), left to right. Intermediate shades can be achieved based on mixing formulas.
• The manufacturer advocates a three-step process: value is determined first in making a shade determination and then the chroma and hue are determined.
• The sequence of shade selection is value, then chroma, followed by hue.",
Dental Materials,Recent Papers 2019-20 Dental Materials,25,Difference in coefficient of thermal expansion between teeth & restoration affects,Marginal integrity,strength,wear resistance,modulus of elasticity,A,"'A' [Phillip's 11th ed 55]

Coefficient of thermal expansion is defined as the change in length per unit of the original length of the material when its temperature is raised 1°K. A tooth restoration may expand or contract more than the tooth during a change in temperature; thus, there may be marginal leakage adjacent to the restoration or the restoration may debond from the tooth. Restorative materials may change in dimension upto 4.4 times more than the tooth enamel for every degree of temperature change.",
Dental Materials,Recent Papers 2020-21 Dental Materials,1,Epsilon phase in amalgam,Cu₆Sn₅,Cu₃Sn,Sn₈Hg,Ag₃Sn,B,"'B' [Phillip’s 12th ed 344]

<table><thead><tr><th>Phase Symbols</th><th>Composition</th></tr></thead><tbody><tr><td>γ (Gamma)</td><td>Ag₃ Sn</td></tr><tr><td>γ₁ (Gamma-1)</td><td>Ag₂ Hg₃</td></tr><tr><td>γ₂ (Gamma-2)</td><td>Sn₇₋₈ Hg</td></tr><tr><td>ε (Epsilon)</td><td>Cu₃Sn</td></tr><tr><td>η (η′/ Eta)</td><td>Cu₆Sn₅</td></tr></tbody></table>",
Dental Materials,Recent Papers 2020-21 Dental Materials,2,Irregularities in outer and inner surface of casting are due to all except?,Improper finishing of wax pattern,Excess surfactant,Excessive burnout temperature,Air trapped during investing procedure,A,"'A' [Phillip’s 12th ed 224]

Excessive roughness or irregularities on the outer surface of the casting necessitate additional finishing and polishing, whereas irregularities on the cavity surface prevent proper seating of an otherwise accurate casting.

Causes of Surface Roughness, Irregularities, and Discoloration
1. Air Voids-
• Best method to avoid air bubbles is to use the vacuum investing technique.
• A wetting agent may be helpful in preventing the collection of air bubbles, but thin layer should be applied. Avoid dilution of investment from too much wetting agent possibly producing surface irregularities on the casting
2. Liquid/Powder Ratio- The amount of water and investment should be measured accurately. The higher the L/P ratio, the rougher the casting
3. Foreign bodies-When foreign substances get into the mold a surface, roughness may be produced
4. Rapid heating of casting
5. High temperature of mold wall and alloy- Avoid overheating of mould and alloy as it may result in Investment breakdown.
6. Carbon inclusion- Carbon from a crucible, an improperly adjusted torch, or a carbon-containing investment, can be absorbed by the alloy during casting. These particles may lead to the formation of carbides or even create visible carbon inclusions.

Thus b, c, d, results in surface irregularities.",
Dental Materials,Recent Papers 2020-21 Dental Materials,3,Least biocompatible orthodontic wire is,Beta Titanium,Stainless steel,Elgiloy,NiTi,D,"'D' [Check Explanation Below]

• Nickel is a known allergen. Orthodontic wires containing nickel in their composition may have biocompatibility issues.
• The stainless steel alloys used for orthodontic wires are of the “18-8” austenitic type, containing approximately 18% chromium and 8% nickel. Since the nickel atoms are not strongly bonded to form some intermetallic compound, the likelihood of in vivo slow nickel ion release from the alloy surface is increased, which may have implications for the biocompatibility of these alloys.
• Yonekura et al. measured the concentration of the released ions from common orthodontic wires and the result indicated Beta-Titanium wire had the highest biocompatibility whilst Stainless steel, NiTi and Elgiloy wires should be used with caution. The excellent corrosion resistance and biocompatibility of β-titanium is due to the presence of a thin, adherent, passivating surface layer of titanium oxide (TiO2).
• Order of corrosion: Ni-Ti> austenite SS> Elgiloy> β-titanium (TMA wire commercial name)",
Dental Materials,Recent Papers 2020-21 Dental Materials,4,Nickel added to stainless steel for,Corrosion resistance,To provide strength and stabilization of austenitic phase,Low temperature sintering,To improve Yield strength,B,"'B' [Check Explanation Below]
Composition of stainless steel:
– Iron - 71%
– Chromium - 18%
– Nickel - 08%
– Carbon less than - 0.2%

• Iron is the principal ingredient where chromium protects the steel from corrosion by forming an impermeable, corrosion-resistant chromium oxide layer. Chromium favors stability of bcc (body centered cubic lattice) at higher concentrations, whereas nickel, manganese, copper and nitrogen favour stability of the fcc (face centered cubic lattice) structure.
• Pure iron is brittle in nature; a certain percentage of carbon is added to provide strength. Carbon reduces the corrosion resistance by precipitating chromium as chromium carbide at the grain boundaries at higher temperature. This process known as sensitization leads to intergranular corrosion. Titanium is added to stabilize the stainless steel since titanium has more affinity to carbon and reacts with carbon preferentially sparing chromium.
• Nickel stabilizes the stainless steel in a corrosion-resistant austenitic phase at lower temperatures and due to the increasing concerns of nickel hypersensitivity in orthodontic patients, manganese is used by several manufacturers for stabilizing the austenitic phase. Austenitic stainless steel or 18-8 stainless steel exists as a face-centered cubic crystalline structure, formed by heating the alloy above 912°C. To maintain this structure when cooled, nickel is added to stabilize the austenitic phase. The yield strength of the steel is improved by lowering the nickel content.
• Phosphorus is added in traces since it aids in sintering of alloy particles at lower temperature.
• Silica at lower concentrations provides resistance to oxidation and carburization at higher temperature and resistance to corrosion.
• Sulfur is added to improve the ease of machining the wrought parts during manufacturing process.
• Molybdenum increases the ability of duplex stainless steel to resist pitting and crevice corrosion even in environments containing chloride ion.
• When austenitic stainless steel is heated to between approximately 400°C and 900°C, iron-chromium carbides precipitate along the grain boundaries and chromium is depleted near the grain boundaries below concentrations necessary for protection. Thus, the stainless steel becomes susceptible to intergranular corrosion, and partial disintegration of the weakened alloy may result. This phenomenon is called sensitization. The temperature range of sensitization is within that used by the orthodontist for soldering and welding.",
Dental Materials,Recent Papers 2020-21 Dental Materials,5,Difference between heat cure resins and cold cure acrylic resins is?,Heat cure resins have more transverse strength,Cold cure acrylic resins have lesser residual monomer,Cold cure acrylic resins shows more shrinkage,Heat cure resins have less color stability,A,"'A' [Phillips 12th ed 483,487]
Chemically activated/ Cold cure resins:
They are supplied as two pastes, one of which contains the benzoyl peroxide initiator and the other an aromatic tertiary amine activator (e.g., N, N-dimethyl-p-toluidine)

Disadvantages
• One problem with chemical activation is that during mixing it is almost impossible to avoid incorporating air into the mix, thereby forming pores that weaken the structure and trap oxygen, which inhibits polymerization during curing.
• Another problem is that the operator has no control over the working time after the two components have been mixed.
• The degree of polymerization achieved using chemically activated resins is not as complete as that achieved using heat-activated systems. This indicates that there is a greater amount of unreacted monomer in denture bases fabricated via chemical activation. This unreacted monomer creates two major difficulties. First, it acts as a plasticizer, resulting in decreased transverse strength of the denture resin. Second, the residual monomer serves as a potential tissue irritant, thereby compromising the biocompatibility of the denture base.
• Resins polymerized via chemical activation generally display 3% to 5% free monomer, whereas heat-activated resins exhibit 0.2% to 0.5% free monomer. Due to this chemically-activated resins exhibit decreased strength and decreased stiffness. Despite these characteristics, heat- and chemically-activated resins display similar elastic moduli.
• The color stability of chemically activated resins generally is inferior to the color stability of heat-activated resins. This property is related to the presence of tertiary amines within the chemically activated resins. Such amines are susceptible to oxidation and accompanying color changes that affect the appearance of the resin.

Advantages
• Chemically activated resins display slightly less shrinkage than their heat-activated counterparts. This imparts greater dimensional accuracy to chemically activated resins.
• Complete dentures constructed using chemically activated resin generally display better adaptation than those constructed using heat-activated resins. This phenomenon can be attributed to the negligible thermal shrinkage displayed by chemically activated resins.

<table><thead><tr><th></th><th>Advantages and Disadvantages of Chemically Activated (Self-Cure) Resins</th></tr></thead><tbody><tr><td>Advantages</td><td>• Convenience and Simplicity:<br>• No equipment needed, hazard-free<br>• Long-term storage stability<br>• Manipulation of working/setting time by varying proportions<br>• Degree of cure equal throughout material if mixed properly<br>• Marginal stress buildup during curing is much lower than for photocured resins owing to relatively slower rates of cross-link formation</td></tr><tr><td>Disadvantages</td><td>• Mixing causes air entrapment, leading to porosity that weakens the material and increases susceptibility to staining. This has been reduced by use of mixing syringes.<br>• Aromatic amine accelerators oxidize and turn yellow with time- i.e., color instability<br>• Difficult to mix evenly, causing unequal degree of cure and consequent poor mechanical properties</td></tr></tbody></table>",
Dental Materials,Recent Papers 2020-21 Dental Materials,6,Change in hue perception with change in luminescence is known as,Metamerism,Bezold brucke effect,Fluorescence,specular reflectance,B,"'B' [Phillips 12th ed 37]
Bezold-Brucke effect:
• Signals of color are sent to the human brain from three sets of receptors in the retina called cones, which are especially sensitive to red, blue, and green.
• At low light levels, the rods in the retina of the human eye are more dominant than the cones, and color perception is lost. As the brightness becomes more intense, color appears to change. This is called Bezold-Brucke effect or luminance-on-hue effect.
• If an observer looks at a red object for a reasonably long time, receptor fatigue causes a green hue to be seen when he or she then looks at a white background. For this reason, if a patient is observed against an intense-colored background, the dentist or clinician may select a tooth shade with a hue that is shifted somewhat toward the complementary color of the background color.
• For example, a blue background shifts color selection toward yellow, and an orange background shifts the color selection toward blue-green.
• The Bezold-Brücke shift or luminance-on-hue effect is a change in hue perception as light intensity changes. As intensity increases, spectral colors shift more towards blue (if below 500 nm) or yellow (if above 500 nm).

Metamerism (The effect of the light source)
• Daylight, incandescent, and fluorescent lamps are common sources of light in the dental operatory or laboratory, and each of these has a different spectral distribution. Objects that appear to be color-matched under one type of light may appear different under another type. This Phenomenon in which the color of an object under one type of light source appears to change when illuminated by a different light source is called metamerism.
• Thus, if possible, color matching should be done under two or more different light sources, one of which should be daylight, and the laboratory shade matching procedures should be performed under the same lighting conditions.",
Dental Materials,Recent Papers 2020-21 Dental Materials,7,pH of haemostatic agent used while impression taking,Acidic,Weakly basic,Highly basic,neutral,A,"'A' [Rosenstiel 5th ed 370]
• Gingival retraction is defined as the deflection of marginal gingiva away from the tooth to aid an accurate impression.
• Chemically, active gingival retraction agents are classified as either Class I which include vasoconstrictor agents (or called adrenergic), or Class II of astringent agents (or called haemostatics).
• Vasoconstrictors like epinephrine do not coagulate, but act by constricting blood vessels and decreasing their size. Astringents, such as alum or aluminum potassium sulfate (KAl (SO4)2), AlCl3 and zinc chloride (ZnCl2), are substances that act by precipitating proteins on the superficial layer of the mucosa and make it mechanically stronger. Styptics like ferric chloride and Fe2(SO4)3 are concentrated forms of astringents, which cause superficial and local coagulation.
• The solutions that are used as astringents and for hemostasis, are acidic (pH range of 0.7-2.0).
• Acidic pH is needed for hemostatic agent’s stability and effectiveness. However this acidic behavior raises inflammatory responses in gingival tissues and also interferes with some bonding processes by removing the smear layer, thus interfering with self-etch adhesive systems. In addition, exposed root surfaces to this high acidity can cause post-operative sensitivity, which is said to be best controlled clinically with desensitizing agents.
• Many of the chemicals used for their astringent effect are stable only at narrow ranges of low pH levels. The low pH levels have raised concern about the effect of acidic solutions on tooth structure and perhaps of more importance, on the smear layer.

<table><thead><tr><th>Active Ingredient</th><th>Vehicle</th><th>Mean pH</th></tr></thead><tbody><tr><td>15.5% Fe₂ (SO₄)₃</td><td>Aqueous</td><td>0.7</td></tr><tr><td>Buffered 25% AlCl₃</td><td>Aqueous</td><td>1.9</td></tr><tr><td>20% AlCl₃</td><td>Glcol</td><td>1.3</td></tr><tr><td>21.3% AlCl₃-6-hydrate</td><td>Glycol (aqueous)</td><td>1.2</td></tr><tr><td>AlCl₃</td><td>Aqueous</td><td>0.9</td></tr><tr><td>8% Recemic epinephrine HCl</td><td>Aqueous</td><td>2.0</td></tr><tr><td>20% Fe₂ (SO₄)₃</td><td>Aqueous</td><td>1.6</td></tr><tr><td>25% AlCl₃</td><td>Aqueous</td><td>1.1</td></tr><tr><td>8% Racemic epinephrine HCl</td><td>Aqueous</td><td>2.0</td></tr><tr><td>25% Polyacrylic acid</td><td>Aqueous</td><td>1.7</td></tr></tbody></table>",
Dental Materials,Recent Papers 2020-21 Dental Materials,8,Which of the following non – aqueous elastomeric impression material shows highest linear contraction?,Polyether,Polysulphide,Condensation silicon,Addition silicon,C,"'C' [Phillips 12th ed 165, 166]
• The image shows the mean linear contraction for four elastomers (non – aqueous elastomeric impression materials).
• It is evident that all materials change dimensionally over time. The change is greater in magnitude for condensation silicone (highest) and the polysulfide materials than for the polyether and addition silicone elastomers (least). This result is expected because polysulfide and condensation silicone lose polymerization by-products, i.e., water, and alcohol, respectively.
• If maximal accuracy is to be maintained with polysulfide and condensation silicone materials, the slurry mix for a stone die or cast should be poured immediately into the impression after it is removed from the mouth. Immediately is defined as within the first 30 minutes even when the puttywash technique is used for silicone materials.
• The stability of the addition silicone and polyether materials suggests that these impressions do not have to be poured with a gypsum product immediately. In fact, these impressions are often sent to the lab to be poured.
• Research has shown that a cast produced from an addition silicone impression between 24 hours and 1 week was as accurate as a cast made in the first hour assuming that there was no effect associated with the formation of hydrogen bubbles. These materials exhibit the least amount of distortion from the loads imposed on the set material. Thus, multiple pouring of the impressions and removal of the casts will not alter the dimensional stability of the impression even though a substantial force is needed each time a cast is removed from the impression.",Graph in question (PDF page 13 / printed page 93)
Dental Materials,Recent Papers 2020-21 Dental Materials,9,"In the graph shown below, the red line depicts?",Liquidus line,Solidus line,Liquid,Solid,A,"'A' [Craig 11th ed 170]
A phase is a state of matter that is distinct in some way from the matter around it. Phase diagrams are “maps” of the phases that occur when metals are mixed together. If there are two metals in an alloy, a binary phase diagram is used. If three metals are in the alloy, a ternary phase diagram may be used.

The X-axis describes the composition of the elements in either weight percent or atomic percent. The Y-axis is the temperature of the alloy system. It is important to remember that a phase diagram shows the composition and types of phases at a given temperature and at equilibrium. Every phase diagram divides an alloy system into at least three areas: the liquid phase, the liquid + solid phases, and the solid phase.
• For example, every phase diagram divides an alloy system into at least three areas: the liquid phase, the liquid + solid phases, and the solid phase. Everything above the temperatures shown by line ACB in the above Fig. is liquid. This line is therefore called the liquidus line. Everything below line ADB is solid. This line is thus called the solidus line. The area between these two lines contains some liquid and some solid.
• In the graph shown above at 0% B, a single phase exists (100% A) that has a single melting point (800 degrees C). At 100% B, a single phase exists that has a melting point (210 degrees C). At any composition between these extremes, the melting range is defined as the temperature difference between the liquidus (ACB) and solidus (ADB).
• The phase diagram can also be used to find the composition of liquid and solid between the liquidus and solidus (see Fig). Consider an alloy that is 20% B (and 80% A) at a temperature of 800 degrees C. This alloy is all liquid. When the temperature drops to 700 degrees C and the system equilibrates, there will be some liquid and some solid.

Another explanation using silver + gold phase diagram:
The above fig is the (solid + liquid) phase diagram for (silver + gold). Complete miscibility in the liquid and solid states is present in this system. The upper line is known as the liquidus line and the lower line as the solidus line. Mixtures at temperatures above the liquidus line are liquid and mixtures below the solidus line are solid. In the region between the liquidus line and the solidus line, solid and liquid are in equilibrium, with compositions given by the horizontal tie-lines connecting the two curves. As an example, if a liquid with composition and temperature given by point a is cooled, solid with composition given by d will crystallize from the mixture when the temperature reaches point b. With cooling, the composition of the liquid follows the liquidus curve while the composition of the solid follows the solidus curve. Complete solidification occurs when the temperature reaches point c (the solidus line). Further cooling lowers the temperature of the single-phase solid solution, for example, to point e.",Phase diagram in question (PDF page 13 / printed page 93); explanation diagrams on PDF page 18 / printed page 98
Dental Materials,Recent Papers 2020-21 Dental Materials,10,Stabilization in stainless steel is obtained by addition of,Nickel,Chromium,Cobalt,Titanium,D,"'D' [Phillips 12th ed 407]
Relation of chromium and titanium in stainless steel:
• Stainless steel is resistant to tarnish and corrosion due to chromium oxide layer formation (passivation). But when 18-8 stainless steels are heated to 400-900°C, chromium combines with carbon and forms chromium carbide. As a result, the corrosion resistance of steel is reduced. This is called sensitization.
• Two methods can be used to minimize sensitization. One is to reduce the carbon content of the steel to such an extent that carbide precipitation cannot occur. The second is Elements such as titanium and tantalum, which preferentially form carbides, can be added to the stainless steel to preserve the level of chromium when the metal is exposed to elevated temperatures. This process is called stabilization.
• When Titanium added to stainless steel, titanium is readily precipitated as titanium carbide in preference to chromium. This is called stabilization of stainless steel.

Effect of Nickel in stainless steel:
The addition of nickel to the iron-chromium-carbon composition stabilizes the austenite phase on cooling. 18-8 stainless steel is the most commonly used alloy for orthodontic stainless steel wires and bands.",
Dental Materials,Recent Papers 2020-21 Dental Materials,11,18-8 stainless steel composition?,18% chromium 8% nickel,18% nickel 8% chromium,18% chromium 8% cobalt,18% cobalt 8% chromium,A,"'A' [Phillips 12th ed 407]
Austenitic stainless steel or 18-8 stainless steel consists of 18% chromium, 8% nickel and 0.15% carbon. Austenite is the main form of iron carbide and provides resistance to corrosion.",
Dental Materials,Recent Papers 2020-21 Dental Materials,12,Function of chromium in CO-Cr Alloy,Increases corrosion resistance,Decreases strength,Decreases the thermal expansion coefficient,Minimizes the risk of porcelain cracking,A,"'A' [Phillips 12th ed 376]
• Base metal alloys generally comprise the group of cast metals that rely on chromium for corrosion resistance. Chromium on the surface of the alloy rapidly oxidizes to form a thin layer of chromium oxide, which prevents the diffusion of oxygen to the underlying metals and improves its corrosion resistance. Chromium also strengthens the alloy by solution hardening.
• Aluminum, chromium, titanium have high affinity for oxygen and they form protective oxide film which prevents further oxidation and corrosion. This is called passivation.
• Co-Cr, Ni-Cr, Ni-Co-Cr alloys form chromium oxide on their surfaces which makes them corrosion resistant. They should contain minimum of 12% chromium to exhibit passivity.

Effects of adding chromium to steel:
• Increases the hardenability of steel
• Ductility is minimally effected
• Corrosion resistance
• Tensile strength increases by 8-100 N/mm2 for every 1% chrome added.
• Yield strength increases",
Dental Materials,Recent Papers 2020-21 Dental Materials,13,Which property of impression material makes it possible to be used as tray material as well as syringe material?,Newtonian,Dilatant,pseudopalstic,elastic,C,"'C' [Craig 13th ed 45]
Fluids may be classified as Newtonian, pseudoplastic or dilatant depending on how their viscosity varies with shear rate.

Newtonian:
The viscosity of a Newtonian liquid is constant and independent of shear rate. Certain dental cements and impression materials are Newtonian.

Pseudoplastic:
The viscosity of a pseudoplastic liquid decreases with increasing shear rate. Several endodontic cements are pseudoplastic, as are monophase rubber impression materials. When subjected to low shear rates during spatulation or while an impression is made in a tray, these impression materials have a high viscosity and possess “body” in the tray. These materials, however, can also be used in a syringe, because at the higher shear rates encountered as they pass through the syringe tip, the viscosity decreases by as much as tenfold.

Dilatant:
The viscosity of a dilatant liquid increases with increasing shear rate. Examples of dilatant liquids in dentistry include the fluid denture-base resins.",Rheology graph in explanation (PDF page 19 / printed page 99)
Dental Materials,Recent Papers 2020-21 Dental Materials,14,Impression material of choice for child with cleft lip and palate?,Zinc Oxide eugenol,Alginate,Heavy body silicone,Polyether,C,"'C' [Clinical Maxillofacial Prosthetics By Taylor pg 65]
• Reprosil is poly vinyl siloxane or addition silicone impression material. Very high consistency Reprosil or PVS is the material of choice for taking impression of oronasal clefts. The setting time of this material can be easily controlled. The PVS elastomeric materials exhibit excellent tear strength and can yield 2 or more casts without significant distortion.
• A wash/light body is not used because registration of minute detail is not necessary.
• Alginate is not recommended due to its poor tear strength and the possibility of having small pieces breaking from impression and occlude nasal passages or branches of the respiratory tree. Also alginate does not provide two casts from a single impression.",
Dental Materials,Recent Papers 2020-21 Dental Materials,15A,The process of increasing conductivity of a surface by depositing a layer of metal on it is known as,Electroplating,Metallizing,Electro polishing,Anodizing,B,"'B' [Phillips 12th ed 212]
Electroformed Dies:
• Metal dies produced from electroplated impression material have moderately high strength, adequate hardness, and excellent abrasion resistance.
• Nonaqueous elastomeric impression material is used for making electroformed dies. Hydrocolloid impressions are extremely difficult to electroplate.
• Detail reproduction of a line 4µm or less in width is readily attainable on the resulting metal-covered die when a nonaqueous impression material is used.
• The first step in the procedure is to treat the surface of the impression material so that it conducts electricity. This process is referred to as metallizing. In this process, a thin layer of metal, such as silver powder, is deposited on the surface of the impression material. This metal layer determines to a large extent the surface character of the finished die. Various metallizing agents are available, including bronzing powder and aqueous suspensions of silver powder and powdered graphite. These agents can be deposited on the surface of the impression with a camel-hair brush.
• The electroplating bath itself is primarily a solution of silver cyanide. Care must be taken to avoid the addition of acids to the cyanide solution, which can cause the release of cyanide vapor, a “death chamber” gas. Chemical deposition of silver from a silver nitrate solution can be used if greater surface detail reproduction is desired.",
Dental Materials,Recent Papers 2020-21 Dental Materials,15B,"While fabrication of PFM crown, impression is metallized. The advantage of the electroformed dyes is",Increase abrasion resistance,low strength,low hardness,poor surface reproduction,A,'A' [Phillips 12th ed 212],
Dental Materials,Recent Papers 2020-21 Dental Materials,16,Least shelf life shown by?,Polyether,Polysulphide,Condensation silicone,Addition silicon,C,"'C' [Shillinberg 3rd ed 297]
Condensation silicone:
Condensation-reaction silicones are so named because of the nature of their polymerization reaction. They also could be called organo-tin silicones, which is a reference to their catalyst. The base paste is a liquid silicone polymer with terminal hydroxyl groups, mixed with inert fillers.

The reactor, a viscous liquid, consists of a crosslinking agent, ethyl silicate, with an organo-tin activator, tin octoate. When the two are mixed, the materials are crosslinked by a reaction between terminal hydroxyl groups on the polymer and ethyl orthosilicate.

The condensation reaction in condensation silicone occurs by the elimination of ethyl or methyl alcohol. The evaporation of this alcohol is believed to be responsible for shrinkage of the material and resultant poor dimensional stability. Impressions made in silicone should be poured soon after removal from the mouth. One of the problems in using condensation silicones has been its limited shelf life. This is caused by the instability of alkyl silicates in the presence of organo-tin compounds, which may result in oxidation of the tin.",
Dental Materials,Recent Papers 2020-21 Dental Materials,17,"Which component is common to dentin bonding agent, compomer & composite?",PMMA,Bis GMA,Hydroquinone,10-MDP,B,"'B' [Phillips 12th ed 212]
• Bis-GMA is synthesized from an epoxy resin (ethylene glycol or bis-phenol A) and methylmethacrylate. Because bis-GMA has two –OH groups that form hydrogen bonds between the monomers, it is extremely viscous. Bis-GMA, also known as Bowen’s resin, is the principal constituent of composites, compomer, resin based pit and fissure sealants, dentin bonding agents, resin veneers and light cured- RMGIC.
• Generally, adhesive resins are composed mainly of hydrophobic dimethacrylates such as bis-GMA, TEGDMA, and urethane dimethacrylates (UDMA), and a small amount of a hydrophilic monomer such as HEMA.
• Resin based pit and fissure sealants are either based on urethane dimethacrylate or bisphenol A-glycidyl methacrylate (BIS-GMA) monomers that are polymerized by means of either a chemical activation-initiation or a light activation system.
• The resin matrix in most dental composites is based on a blend of aromatic and/or aliphatic dimethacrylate monomers such as bis-GMA) and urethane dimethacrylate (UDMA) to form highly cross-linked, strong, rigid, and durable polymer structures.

Note:
• ‘Option C Hydroquinone’: commercial dental resins commonly contain a small amount (approximately 0.006% or less) of an inhibitor such as the methyl ether of hydroquinone to aid in the prevention of polymerization during storage and, in the case of two-part (self-cure) systems, to provide adequate time for mixing and placement. This is not present in dentin bonding agents.
• ‘Option A PMMA’- polymethyl methacrylates are used in denture base resins.
• ‘Option C 10-MDP’ (10-methacryloyloxydecyl dihydrogen phosphate) is an acidic monomer used in Self etch bonding agents only.",
Dental Materials,Recent Papers 2020-21 Dental Materials,18,Dentin Bonding agent is,Hydrophobic,Hydrophilic,Hydrophobic & Hydrophilic,Lipophilic & lipophobic,C,"'C' [Phillips 11th ed 38, 387]
• Dentin bonding agent should be hydrophobic to bond with composite and hydrophilic to interact with dentin. It is evident that adhesives need to be hydrophobic so that fluid will not be allowed to permeate through the intermediate layer. At the same time, adhesives require a certain hydrophilicity to diffuse into the hydrophilic, primer-wetted dentin.
• Generally, adhesive resins are composed mainly of:
– hydrophobic dimethacrylates such as bis-GMA, TEGDMA, and urethane dimethacrylates (UDMA),
– and a small amount of a hydrophilic monomer such as HEMA.",
