Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Oral Pathology,Developmental Disturbances,67,Which of the following is unlikely to cause enamel hypoplasia?,Rickets,Fluoride,Congenital syphilis,Cleidocranial dysostosis,D,"[D] [Shafer 7th ed 727/ 6th ed 722]
Important Manifestations of cleidocranial dysostosis or Marie and Sainton’s disease:
<ul><li>Partial or complete absence of clavicles</li><li>Delayed closure of fontanels</li><li>Wormian bones are common</li><li>The sagittal suture is characteristically sunken, giving the skull a flat appearance</li><li>Hypoplasia of maxilla</li><li>Prolonged retention of deciduous teeth (AP-14) and subsequent delay in eruption of succedaneous teeth</li><li>Absence or paucity of cellular cementum on the roots of the permanent teeth with no increased thickening of the primary acellular cementum.</li><li>Numerous unerupted supernumerary teeth, which are most prevalent in premolar and incisor areas.</li></ul>",
Oral Pathology,Developmental Disturbances,68,Goldenhar syndrome is,"Facial deformity, auricular abnormalities and vertebral deformity","Facial deformity, auricular abnormalities, vertebral deformity and genital lesion",Facial and auricular abnormalities only,Auricular abnormalities only,A,"[A] [Shafer 7th ed 721/ White & Pharoah 6th ed 564]
Goldenhar syndrome or oculoauriculovertebral dysplasia is caused by abnormality in the vascular supply of the head. Hemifacial microsomia is second most common craniofacial anomaly, characterized by reduced growth and development of one half of the face. The mandible, maxilla, zygoma, external & middle ear, hyoid bone, parotid gland, 5th & 7th nerves, musculature and other soft tissues. When hemifacial microsomia is associated with vertebral abnormalities and epibulbar dermoids, it is known as Goldenhar syndrome.",
Oral Pathology,Developmental Disturbances,69,Talon’s cusp is characteristic of which syndrome,Edward’s syndrome,Klinefelter’s syndrome,Rubinstein –Taybi syndrome,Down’s syndrome,C,[C] [Shafer 7th ed 42/ 6th ed 41],
Oral Pathology,Developmental Disturbances,70,Thistle-tube appearance of pulp chamber is a feature of,Coronal dentin dysplasia,Regional odontodysplasia,Dentinogenesis imperfecta,Amelogenesis imperfecta,A,"[A] [Shafer 7th ed 57/ 6th ed 57]
Dentin dysplasia (rootless teeth) is characterized by normal enamel but atypical dentin formation with abnormal pulpal morphology.
<table><tr><th>Type</th><th>Features</th></tr>
<tr><td>Type I or radicular dentin dysplasia</td><td>• Both the dentitions are clinically normal.<br>• The teeth exhibit extreme mobility and are exfoliated prematurely as a result of their abnormally short roots.<br>• In deciduous teeth, the pulp chambers and root canals are completely obliterated, while in permanent dentition, a crescent shaped pulpal remnant may be seen in the pulp chamber.<br>• Some times periapical radiolucencies, representing granulomas, cysts, or abscesses involving apparently otherwise intact teeth.<br>• The pulp is obliterated with calcified tubular dentin, osteodentin and fused denticles.<br>• Normal dentinal tubule formation appears to be blocked, so that new dentin forms around obstacles and takes the characteristic appearance described as “Lava flowing around boulders” and this pattern of “cascades of dentin” results from repetitive attempts to form root structure.</td></tr>
<tr><td>Type II or Coronal dentin dysplasia</td><td>• The clinical appearance of permanent dentition is normal, but the deciduous teeth shows brown, opalescent hue as seen in dentinogenesis imperfecta.<br>• The pulp chambers of deciduous teeth are obliterated as in type I and in dentinogenesis imperfecta.<br>• The permanent teeth exhibit abnormally large pulp chambers in the coronal portion, often described as “thistle tube” in shape.<br>• The deciduous teeth exhibits amorphous and atubular dentin in radicular portion, while the coronal dentin is normal. The permanent teeth contains multiple pulp stones.</td></tr>
</table>",
Oral Pathology,Developmental Disturbances,71,"A bony hard asymptomatic swelling found on the midline of the hard palate, that appears radiopaque on a radiograph is most likely a -",Odontoma,Myxoma,Bone cyst,Torus palatinus,D,[D] [Shafer 7th ed 158/ 6th ed 154],
Oral Pathology,Developmental Disturbances,72,Which of the following conditions is characterized by abnormally large pulp chambers?,Amelogenesis imperfecta,Regional odontodysplasia,Dentinogenesis imperfecta,Dentinal dysplasia type I,B,"[B] [Shafer 7th ed 58/ 6th ed 57]
Abnormally large pulp chambers are seen in regional odontodysplasia (Ghost teeth) and TYPE II dentinogenesis imperfecta (shell teeth).",
Oral Pathology,Developmental Disturbances,73,In Treacher collin’s syndrome there is,Upward sloping of the palpebral fissure,Poorly developed or absence of malar bones,Progenia and mandibular prognathism,No loss of hearing,B,"[B] [Shafer 7th ed 720/ 6th ed 716]
Clinical features of mandibulofacial dysostosis or Treacher Collins syndrome:
<ul><li>Antimongoloid palpebral fissures</li><li>Hypoplasia of the facial bones, especially of the malar bones and mandible.</li><li>Malformation of external ear, middle ear and internal ears.</li><li>Macrostomia with abnormally high palate.</li><li>Facial clefts, skeletal deformities and malocclusion</li><li>Patients have Bird like or fish like face.</li></ul>",
Oral Pathology,Developmental Disturbances,74,Pierre Robin syndrome is associated with,Micrognathia,Cleft of the lip and plate,Tetrology of fallot,Syndactally,A,"[A] [Shafer 7th ed 721/ 6th ed 717]
Characteristics triad of Pierre Robin syndrome
<ul><li>Micrognathia or Retrognathia</li><li>Cleft palate</li><li>Glossoptosis, accompanied by airway obstruction</li></ul>",
Oral Pathology,Developmental Disturbances,75,Which of the following teeth is most likely to be congenitally missing?,Maxi. central incisor,Mandibular canine,Mand. 2nd premolar,Max. 1st premolar,C,"[C] [Shafer 7th ed 47 Table 1-12/ 6th ed 46 Table 1-11]
Mandibular 2nd premolar followed by maxillary 2nd premolar are most commonly congenitally missing teeth.",
Oral Pathology,Developmental Disturbances,76,Which of the following dentitions shows the highest frequency of occurrence of supernumerary teeth?,Maxillary deciduous,Maxillary permanent,Mandibular deciduous,Mandibular permanent.,B,"[B] [Shafer 6th ed 47]
“Mesiodens”, a small peg-shaped conical tooth is the most common supernumerary tooth found between two maxillary permanent central incisors.",
Oral Pathology,Developmental Disturbances,77,A swelling of a single papilla of the gingiva is often called as,Plasma cell gingivitis,ANUG,Epulis,Fibromatosis gingivae,C,"[C] [Check Explanation Below]
For the purpose of clinical diagnosis, gingival enlargements are grossly are divided into isolated lesions and regional or generalized gingival enlargements. Occasionally, a single papilla becomes enlarged to form an epulis, which is a soft tissue swelling of gingival margin.",
Oral Pathology,Developmental Disturbances,78,Heck’s disease is another name for,Focal epithelial hyperplasia,Hereditary intestinal polyposis syndrome,Oral melanotic macule,Fibromatosis gingiva,A,"[A] [Shafer 7th ed 25/ 6th ed 24]
Focal epithelial hyperplasia (Heck’s disease) is highly contagious HPV-induced epithelial proliferation (AIPG-15). The hyperplastic lesions appear as clusters and give the entire mucosal area a Cobblestone or fissured appearance.",
Oral Pathology,Developmental Disturbances,79,Large pulp chambers are characteristic of all the following conditions except,Shell teeth,Taurodontism,Odonto dysplasia,Dentinogenesis imperfecta,D,"[D] [Shafer 7th ed 56 for Option A, 45 for Option B, 57 for Option D]",
Oral Pathology,Developmental Disturbances,80,Dens in dente is most commonly seen in,Premolars,Paramolars,Lateral incisors,Maxillary canine,C,[C] [Shafer 7th ed 42/ 6th ed 41],
Oral Pathology,Developmental Disturbances,81,Taurodontism is usually seen in,Mesiodens,Incisor with talon/cusp,Mandibular 1st molar,Maxillary premolars,C,"[C] [Shafer 7th ed 45/ 6th ed 44]
Permanent molars are most commonly affected by Taurodontism.",
Oral Pathology,Developmental Disturbances,82,Puetz-Jegher syndrome is characterised by,Deafness,Scleroderma,Multiple intestinal polyps,Multiple supernumerary teeth,C,"[C] [Shafer 7th ed 23/ 6th ed 22]
Important features of Peutz – Jeghers syndrome
<ul><li>Also known as hereditary intestinal polyposis syndrome.</li><li>Circum oral and perinasal pigmentation (1-5mm macules) crossing the vermilion border.</li><li>Pigmentation may also be present on the fingers and toes, on the hands and feet and around the anus and genitalia.</li><li>Prolapse of tissue from the rectum.</li><li>Precocious puberty (also seen in Albright syndrome).</li><li>Gynecomastia and growth acceleration (due to Sertoli cell tumor).</li></ul>",
Oral Pathology,Developmental Disturbances,83,Enamel Hypo-calcification and hypo-maturation of tooth is seen in,Osteogenesis imperfecta,Dentinogenesis imperfecta,Trichodento-osseus syndrome,Turner tooth,C,"[C] [Check Explanation Below]
Tricho-dento-osseous (TDO) syndrome is a rare, autosomal dominant disorder principally characterised by curly hair at infancy, severe enamel hypomineralization and hypoplasia and taurodontism of teeth, sclerotic bone, and other defects. Diagnostic criteria are based on generalized enamel defects, severe taurodontism especially of the mandibular first permanent molars, an autosomal dominant mode of inheritance, and at least one of the other features (i.e., nail defects, bone sclerosis, and curly, kinky or wavy hair present at a young age that may straighten out later). Confusion with amelogenesis imperfecta is common; however, taurodontism is not a constant feature of any of the types of amelogenesis imperfecta.",
Oral Pathology,Developmental Disturbances,84,PARULIS is an inflammatory enlargement seen in,End of sinus tract,Extraction socket,Due to irritation from calculus/over-hanging restoration,None of the above,A,"[A] [Shafer 7th ed 36/ 6th ed 34]
“Parulis” or pus pocket is an inflammatory enlargement seen at the terminus of fistula or sinus tract.",
Oral Pathology,Developmental Disturbances,85,Dentinal union of two embryologically developing teeth is referred as,Gemination,Twinning,Concrescence,Fusion,D,[D] [Shafer 7th ed 40/ 6th ed 39],
Oral Pathology,Developmental Disturbances,86,"In hypodontia, the most commonly affected tooth is",Permanent 3rd molar,Permanent second premolar,Permanent LI,Permanent Canine,A,[A] [Shafer 7th ed 47/ 6th ed 46 Table 1-11&1-12],
Oral Pathology,Developmental Disturbances,87,The torus mandibularis most commonly seen in the region of,Incisor region,Canine region,Molar region,Premolar region,D,"[D] [Shafer 7th ed 159/ 6th ed 155]
Torus mandibularis is commonly seen on the lingual surface of mandible opposite to the premolar teeth. It is usually present above the mylohyoid line.",
Oral Pathology,Developmental Disturbances,88,Submerged teeth are,Ankylosed teeth,Unerupted teeth,Impacted teeth,Intruded teeth,A,"[A] [Shafer 7th ed 63/ 6th ed 62]
Submerged teeth are deciduous teeth that have undergone a variable degree of root resorption and then become ankylosed to bone. Mandibular second molars are most commonly involved teeth.",
Oral Pathology,Developmental Disturbances,89,"The cyst located at the junction of medial nasal process, lateral nasal process and maxillary process is",Globulomaxillary cyst,Median palatine cyst,Nasopalatine cyst,Nasoalveolar cyst,D,"[D] [Shafer 7th ed 64, 65/ 6th ed 64]
Nasoalveolar cyst (also known as Nasolabial or Klestadt’s cyst (AIPG-09)) arises at the junction of globular portion of medial nasal process, the lateral nasal process and the maxillary process. It is a soft tissue cyst, involving bone rarely and shows no radiographic features.",
Oral Pathology,Developmental Disturbances,90,The most common congenital defect of the face and jaws is,Macrostomia,Fetal alcohol syndrome,Cleft lip and palate,Ectodermal dysplasia,C,[C] [Shafer 7th ed 3/ 6th ed 4-5],
Oral Pathology,Developmental Disturbances,91,"The cyst which is found within the bone at the junction of the globular process, the lateral nasal process & maxillary process is",Naso-alveolar cyst,Globulomaxillary cyst,Naso palatine cyst,Mid palatine cyst,B,"[B] [Shafer 7th ed 66/ 6th ed 64]
As the question is about the cyst found within the bone, option ‘B’ globulomaxillary cyst is correct answer.",
Oral Pathology,Developmental Disturbances,92,The histological appearance of “lava following around boulders in dentin dysplasia” suggests,Attempt to repair the defective dentin,Abrupt arrest to dentin formation in crown,Abnormal dentin formation in a disorganized fashion,Cascades of dentin to form root,D,[D] [Shafer 7th ed 58/ 6th ed 57],
Oral Pathology,Developmental Disturbances,93,"A 4 year old child with one tooth less than the normal dentition shows a large tooth with two crowns and two root canals, the anamoly is",Dilaceration,Fusion,Gemination,Concrescence,B,"[B] [Shafer 7th ed 41/ 6th ed 39]
In case of fusion, the patient will be having one tooth less than normal dentition. In case of successful gemination, the patient will be having one tooth in excess of normal dentition. But it is always difficult to diagnose between fusion between a normal tooth and a supernumerary tooth and incomplete gemination. This is because that the patient in both the conditions will have normal dentition, but with a macrodontic tooth.
In case of a patient of age 16 years:
<ul><li>The number of teeth to be present – 28 (third molars are not erupted)</li><li>The number of teeth in case of fusion – 27 (26 normal + 1 macrodontic tooth)</li><li>The number of teeth in case of successful gemination – 29 teeth.</li><li>The number of teeth in case of incomplete gemination – 28 teeth (27 normal + 1 macrodontic).</li><li>The number of teeth in case of fusion between normal and supernumerary teeth – 28 (27 normal + 1 macrodontic)</li></ul>",
Oral Pathology,Developmental Disturbances,94,Which of the following is most common developmental cyst,Nasopalatine cyst,Naso-alveolar cyst,Globulomaxillary cyst,Median palatal cyst,A,"[A] [Shafer 7th ed 64/ 6th ed 63]
Nasopalatine duct cyst/Nasopalatine canal cyst/Incisive canal cyst is most common non-odontogenic cyst. Its location is peculiar and specific in that it affects the midline anterior maxilla.
Option ‘B’ nasoalveolar cyst is a rare fissural cyst, that arise at the junction of globular process, the lateral nasal process and the maxillary process.
Option ‘C’ globulomaxillary cyst is found within the bone at the junction of the globular portion of the medial nasal process, maxillary process, the globule maxillary fissure, usually between the maxillary lateral incisor and cuspid teeth.",
Oral Pathology,Developmental Disturbances,95,A 6 year old patient with extra cusp on maxillary central incisor is associated with all except.,Mohr’s syndrome,Sturge-Weber Syndrome,Rubinstein Taybi Syndrome,Proteus Syndrome,D,"[D] [Oral & Maxillofacial Pathology by Neville 2nd ed 78]
Talon cusp is an additional cusp that is usually located on the lingual surface of anterior teeth. It extends atleast half the distance from the cemento-enamel junction to the incisal edge. It is composed of normal enamel and dentin and contains a horn of pulp tissue.
It is seen in:
<ul><li>Mohr syndrome</li><li>Rubinstein Taybe syndrome</li><li>Sturge-Weber syndrome</li></ul>",
Oral Pathology,Developmental Disturbances,96,Taurodontism is seen in,Klinefelter’s syndrome,Sturge weber syndrome,Down syndrome,Turner syndrome,A,"[A] [Shafer 7th ed 45/ 6th ed 44]
Taurodontism / bull teeth are seen in:
<ul><li>Klinefelter’s syndrome (XXY Chromosomes)</li><li>Tricho-dento-osseous syndrome</li></ul>",
Oral Pathology,Developmental Disturbances,97,Static bone cyst is a cyst developing from,Infection of Salivary gland in the mandible,Tissue of the odontogenic apparatus,Tissue of the oral mucosa,None of the above,D,"[D] [Shafer 7th ed 39/ 6th ed 37]
Static bone cyst / latent bone cyst / Stafne cyst is developmental inclusion of salivary gland tissue adjacent to lingual surface of body of the mandible.",
Oral Pathology,Developmental Disturbances,98,Most common site for melanotic neuroectodermal tumour of infancy is (MNTI),Maxilla,Mandible,Ethmoid bone,Cervical spine,A,"[A] [Shafer’s 7th ed 205/ 6th ed 201-2]
MNTI is an uncommon osteolytic, pigmented neoplasm, primarily affecting the jaws of new born infant. Its origin is linked to neural crest cells. More than 90% occur in the head and neck region especially the anterior part of the maxillary ridge. They appear as rapidly growing, non-ulcerated, darkly pigmented lesions, with a radiographic appearance of an invasive malignant neoplasm.",
Oral Pathology,Developmental Disturbances,99,"A girl suffering from browning of teeth, wearing of enamel but not cavitory. OPG shows obliteration of pulp with narrowing of canal & deposition of secondary dentin, she gave the history that out of her 4 brothers, 2 are suffering from the same disease. She is suffering from",Amelogenesis imperfecta,Dentinogenesis imperfecta,Fluorosis,Odontodysplasia,B,"[B] [Shafer’s 7th ed 55/ 6th ed 54]
Dentinogenesis imperfecta is an autosomal dominant condition that manifests as gray-yellowish brown crowns in both deciduous and permanent dentitions, lacking pulp chambers and root canals on radiograph. Amelogenesis imperfecta, fluorosis does not cause obliteration of pulp chambers. Regional Odontodysplasia causes shell like teeth, with reduced radiodensity of enamel and dentin.",
Oral Pathology,Developmental Disturbances,100,Cysts associated with vital teeth are,"Dentigerous cyst, Globulomaxillary cyst, lateral periodontal cyst, OKC","Dentigerous cyst, Globulomaxillary cyst, radicular cyst","Dentigerous cyst, OKC, radicular cyst",‘B’ & ‘C’,A,"[A] [Shafer’s 7th ed 273/ 6th ed 268, 64]
Radicular cyst is the periapical cyst is the most common inflammatory cyst, associated with tooth necrosis, hence the involved teeth are non-vital. The rest are developmental cysts that arise from cell rests of Serres, reduced enamel epithelium or epithelial entrapment. Recently, an odontogenic origin had been suggested for globulomaxillary cysts, the clinical and radiologic features being entirely compatible with a lateral periodontal, lateral dentigerous or primordial cyst.",
Oral Pathology,Developmental Disturbances,101,Failure of descent of thyroid analage can be seen in the tongue,In anterior 2/3 of dorsal aspect,In posterior 1/3 of dorsal aspect,Near the base of tongue close to foramen caecum,In anterior 2/3 of inferior surface,C,"[C] [Shafer’s 7th ed 33/ 6th ed 32]
The thyroid gland and the tongue form the pharyngeal floor at the same time and both are anatomically associated with the thyroglossal tract and its lingual remnant, the foramen caecum. Lingual thyroid is an anomalous condition, arising from the thyroid analogue that failed to migrate to its predestined position or from the analogue remnants left behind. It is seen usually in the vicinity of the foramen caecum.",
Oral Pathology,Developmental Disturbances,102,Premaxilla-premaxillary cyst,Nasoalveolar cyst,Nasopalatine cyst,Incisive canal,Globulomaxillary cyst,D,"[D] [Shafer’s 7th ed 65/ 6th ed 64]
Globulomaxillary cyst had been traditionally described as a fissural cyst, that forms in the incisive suture (bone suture between the premaxilla and maxilla). Hence the term premaxilla–maxillary cyst was used by Ferenczy to describe the apt origin of globulomaxillary cyst.",
Oral Pathology,Developmental Disturbances,103,Geographic tongue is of red colour because of,Infiltration of eosinophils,Infiltration of neutrophils,Both of the above,None of the above,D,"[D] [Shafer’s 6th ed 31, Differential diagnosis of Oral & Maxillofacial lesions-Wood and Goaz 5th ed 90]
The smooth depapillated areas of the geographic tongue show a thin layer of epithelium with thin elongated rete ridges, thus contributing to the red colour.",
Oral Pathology,Developmental Disturbances,104,"According to Veau's classification of cleft lip & palate, isolated cleft palate falls under",Group I,Group II,Group III,Group IV,B,"[B] [Shafer’s 7th ed 19/ 6th ed 18]
<table><tr><th>Veau classification system of clefts</th><th></th></tr>
<tr><td>Group I (A)</td><td>Defects of the soft palate only</td></tr>
<tr><td>Group II (B)</td><td>Defects involving the hard palate and soft palate</td></tr>
<tr><td>Group III (C)</td><td>Defects involving the soft palate to the alveolus, usually involving the lip.</td></tr>
<tr><td>Group IV (D)</td><td>Complete bilateral clefts. Hence, the best option is group II</td></tr>
</table>",
Oral Pathology,Developmental Disturbances,105,Developmental enamel defects are most commonly seen in,Primary incisors,Primary 2nd molar,Permanent incisors,Permanent 1st molar,C,"[C] [Shafer’s 7th ed 52/ 6th ed 51]
Clinical studies indicate that most cases of enamel hypoplasia involve those teeth that form within the first year of birth, mainly the central and lateral incisors, cuspids and the first molars.
<ul><li><b>Amelogenesis imperfecta:</b> All teeth of both dentitions are affected to some degree. In some cases, the teeth may appear essentially normal.</li><li><b>Hypoplasia due to nutritional deficiency and exanthematous fevers:</b> The teeth most frequently involved are central & lateral incisors, cuspids and first molars.</li><li><b>Enamel hypoplasia due to congenital syphilis:</b> Maxillary & mandibular permanent incisors & the first molars are involved.</li><li><b>Enamel hypoplasia due to local infection or trauma:</b> Most commonly one of the permanent maxillary incisors or a maxillary or mandibular premolar are involved.</li></ul>",
Oral Pathology,Developmental Disturbances,106,"Based on the degree to which apical displacement of the pulpal floor is seen, “Cynodont” is the name given to",Hypotaurodont,Mesotaurodont,Hypertaurodont,Normal tooth,D,"[D] [Shafer’s 7th ed 45/ J Indian Soc Pedod Prev Dent: March 2006: Taurodontism of deciduous and permanent molars: Report of two cases]
Teeth with pulp chambers that are relatively small and have constriction of the pulp chamber approximately at the CEJ are called as cynodonts. The term taurodontism was introduced by Sir Arthur Keith to describe a dental anomaly where the body of the tooth is enlarged at the expense of the roots (bull-like teeth). The taurodontic teeth are identified by elongated pulp chambers and apical displacement of bifurcation or trifurcation of roots. Due to this, the chamber has a greater apicoocclusal height than in cynodont teeth and lacks the constriction at the level of the CEJ giving it a rectangular shape.
Shaw further classified taurodont teeth into hypo, meso and hypertaurodont.
<ul><li><b>Hypotaurodont</b> is the mildest form where the bifurcation/trifurcation is slightly apical to the normal level.</li><li><b>Hypertaurodont</b> is extreme form in which the bifurcation/trifurcation occurs near the apices of roots.</li><li><b>Mesotaurodont</b> is in between the hypo and hypertaurodont forms.</li></ul>",
Oral Pathology,Developmental Disturbances,107,Fordyce granules mostly occurs in all of the following areas EXCEPT,Vermillion of the lip,Posterior tonsillar pillar,Alveolar ridge,Palate,C,"[C] [Shafer 7th ed 24/ 6th ed 23]
Fordyce granules are ectopic sebaceous glands that appear as small yellow spots, found frequently in a bilaterally symmetrical pattern on the buccal mucosa, labial mucosa, vermilion border of the lips, retromolar region and occasionally on the tongue, gingiva, frenum and palate. Ectopic sebaceous glands are also found in the esophagus, female and male genitalia, nipples, palms and soles, parotid gland, larynx and the orbit.",
Oral Pathology,Developmental Disturbances,108,Brittle bone syndrome is caused by,Improper synthesis of procollagen,Polymerisation of collagen,Increase osteoclastic activity,Increase fibroblastic activity,A,"[A] [Shafer’s 7th ed 699-700/ 6th ed 694, 695]
Osteogenesis imperfecta, also known as Brittle Bone Disease, or ‘Lobstein syndrome’ is disorder of congenital bone fragility caused by mutations in the genes that codify for type I procollagen. This deficiency arises from an amino acid substitution of glycine to bulkier amino acids in the collagen triple helix structure. If the body does not destroy the improper collagen, the relationship between the collagen fibrils and hydroxyapatite crystals to form bone is altered causing brittleness.
The following 4 types of osteogenesis imperfecta have been reported. Type I - mild form, type II - extremely severe, type III - severe, type IV - undefined. These partly depend on the genetic subtype. Type I and IV are the most common forms of osteogenesis imperfecta.",
Oral Pathology,Developmental Disturbances,109,A 7-year-old child having yellowish discoloured spot of maxillary central incisor. His mother presents a history of injury to deciduous tooth 3 years back with recurrent infections & swelling. The diagnosis is,Turners hypoplasia,Generalised dental fluorosis,Syphillitic hypoplasia,Rickets hypomineralisation,A,"[A] [Shafer 7th ed 52/ 6th ed 52]
Turner’s hypoplasia is an unusual hypoplasia seen in the permanent maxillary incisors or maxillary or mandibular premolars due to trauma or periapical infection of the deciduous predecessors. The bacterial infection of the periapical tissues may disturb the ameloblastic layer of the permanent tooth and result in a hypoplastic crown. The hypoplasia may range from a mild brownish discolouration to a severe pitting and irregularity of the tooth crown. The affected teeth are called Turner’s teeth.",
Oral Pathology,Developmental Disturbances,110,"Marked reduction in amount of dentin, widening of predentin layer, presence of large area of interglobular dentin and irregular pattern of dentin is seen in",Hypocalcified dentin,Odonto dysplasia,Dentin dysplasia,Dentinogenesis imperfecta,B,"[B] [Shafer 7th ed 58/ 6th ed 57]
Regional Odontodysplasia is an unusual anomaly affecting one or several teeth in a localised area, where the shape of teeth may be markedly altered with delay in eruption. The radiographic appearance is ‘ghost appearance’ due to the reduction in the radiodensity of the teeth. The enamel and dentin appear very thin and the pulp chamber is very large. The characteristic histological appearance is marked reduction of dentin, widening of predentin, presence of large interglobular dentin and an irregular pattern of dentin. The other names for this disease are Odontogenic Odontodysplasia, Odontogenesis imperfecta, Odontogenic dysplasia, ghost teeth.",
Oral Pathology,Developmental Disturbances,111,Amelogenesis imperfecta is a disorder of,Ectoderm,Mesoderm,Endoderm,Ecto and Mesoderm,A,"[A] [J Oral Maxillofacial Pathol 2009; Jul 13(2): 70-7. Amelogenesis imperfecta: report of a case and review of literature]
Amelogenesis Imperfecta is a diverse collection of inherited diseases that exhibit quantitative or qualitative tooth enamel defects in the absence of systemic manifestations. The defect is entirely ectodermal, since the mesodermal components of the teeth are basically normal.",
Oral Pathology,Developmental Disturbances,112,"A child has marked difference of crown, root size, eruption pattern of left & right side of jaw. The condition is",Crouzan's syndrome,Hemifacial hypertrophy,Cherubism,Achondroplasia,B,"[B] [Shafer 7th ed 13/ 6th ed 13]
Hemifacial hypertrophy or hyperplasia is a rare developmental anomaly characterised by asymmetric growth overgrowth of one or more body parts. An anatomic classification of hemihyperplasia given by Hoyme et al classifies it into complex hemihyperplasia (involvement of half the body), simple hemihyperplasia (involvement of a single limb) or hemifacial hyperplasia (involvement of one side of face). Facial hemihypertrophy is characterised by enlargement on one side of the face, unilateral macroglossia, premature development, eruption and increased size of dentition. Dentition on the hypertrophic side is abnormal in 3 aspects – crown size, root size and rate of development. Permanent teeth may be larger, rate of development and eruption is more rapid along with premature shedding of deciduous predecessors.",
Oral Pathology,Developmental Disturbances,113,"Hypodontia is mainly found in all, except",Papillon levefre syndrome,Osteopetrosis,Cleidocranialdysostosis,Ectodermal dysplasia,B,"[B] [Shafer 7th ed 46, 704/ 6th ed 700]
Osteopetrosis is a rare bone disorder caused by failure of the osteoclastic bone resorption leading to increased bone mass. The dental manifestations include retardation of tooth eruption, along with increased risk of osteomyelitis (following dental infection/extraction). The teeth are prone to caries.
Congenital lack of teeth comprises the most common dental abnormalities in humans. Oligodontia or agenesis of more than six teeth (excluding the third molars), and its less severe form, hypodontia, can be inherited in autosomal dominant, autosomal recessive, or X-linked inheritance mode.
<ul><li>Papillon levre syndrome</li><li>Ectodermal dysplasia</li><li>Cleidocranial dysostosis</li><li>Down Syndrome</li><li>Van der woude syndrome, etc.</li><li>Also there is the possibility that this defect depends on a moniliasis (Candidial endocrinopathy syndrome)</li></ul>",
Oral Pathology,Developmental Disturbances,114,Most characteristic feature of mandibulofacial dysostosis is,Normal hearing,Normal vision with coloboma,Mandibular prognathism,Vertical maxillary excess,B,"[B] [Shafer 7th ed 720]
Treacher Collins syndrome or mandibulofacial dysostosis is a group of closely related defects of the head and face, characterised by:
<ul><li>Antimongoloid palpebral fissures with a coloboma of the outer portion of the lower eyelid</li><li>Hypoplasia of the malar bones and mandible</li><li>Malformation of the external ear</li><li>Macrostomia, high palate and malocclusion of teeth</li><li>Blind fistulas between angles of ears and angles of the mouth</li></ul>",
Oral Pathology,Developmental Disturbances,115,How will you differentiate between fibrous dysplasia and facial hemiatrophy?,Size of the face,Distance between the anatomical soft tissue landmarks from midline,"Shape, size and difference in eruption pattern of teeth",Shape of tooth and supporting structures,C,"[C] [Shafer 7th ed 15, 711]
Facial Hemiatrophy is characterised by progressive wasting of the subcutaneous fat, skin, cartilage, muscle, bone accompanied by contralateral Jacksonian epilepsy, trigeminal neuralgia. The most common sign is a painless cleft, coup de sabre near the midline of the face or forehead that marks the boundary between normal and atrophic tissue. Dental abnormalities include incomplete root formation, delayed eruption; growth of the teeth may also be affected.
Fibrous dysplasia results in expansion and deformity of the jaws and eruption pattern of the teeth may be disturbed due to the loss of normal support of developing teeth or the endocrine disturbances. However the formation of teeth is not affected.",
Oral Pathology,Developmental Disturbances,116,A true cyst which is derived from stellate reticulum and grows in place of tooth is known as?,Primordial cyst,Eruption cyst,Dentigerous cyst,Radicular cyst,A,"[A] [Karjodkar 2nd ed 497]
Primordial cyst develops due to cystic changes in the stellate reticulum of a tooth germ before it mineralises. Therefore the tooth does not develop. However, now this is considered not to exist and the similar cyst with aggressive behaviour had been termed as keratocystic odontogenic tumor (KOT).",
Oral Pathology,Developmental Disturbances,117,"Supernumerary tooth, ‘tooth with in tooth’ is most commonly seen in?",Max. lateral incisors,Mandibular 2nd premolar,Mandibular incisors,Maxillary central and lateral incisors,A,"[A] [Shafer 7th ed 43, 48]
Permanent maxillary lateral incisor is the most common supplemental kind of supernumerary tooth. Dens in dente is a developmental variation caused by invagination in the surface of tooth crown before calcification has occurred and is most commonly seen in permanent maxillary lateral incisors.",
Oral Pathology,Developmental Disturbances,118,The gene that defines the localization of the tooth germs is,Fgf-8,Bmp-2,Dlx-5,Pax-9,D,"[D] [Shafer 7th ed 10]
During tooth development, several mesenchymal molecules and their receptors act as mediators of epithelial – mesenchymal interactions. Bone morphogenetic proteins (BMPs) 2,4,7 mRNAs shift between epithelium and mesenchyme during regulation of tooth morphogenesis. Fibroblast growth factor (FGF8, FGF9) have been localised in the dental mesenchyme and act via downstream factors MSX1 and PAX9. Muscle specific homeobox genes MSX-1 and Msx-2, appear to be involved in epithelial mesenchymal interactions and craniofacial development, particularly in the initiation of developmental position (Msx-1) and further development (Msx-2) of tooth buds. Pax-9 is transcription factor necessary for tooth morphogenesis.",
Oral Pathology,Developmental Disturbances,119,Which condition is depicted in the CT picture given below?,Mandibular tori,Torus palatinus,Complex odontoma,Sialolithiasis,A,"[A] [Shafer 7th ed 159]
Torus mandibularis is an exostosis or outgrowth of bone found on the lingual surface of bone, usually opposite bicuspid teeth and may vary in size, shape and number.",Requires image: CT picture on PDF page 7 (torus mandibularis). Google Drive link not supplied.
