Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Dental Materials,Metallurgy,9,The strength of a gypsum investment is dependent on:,Carbon content,Silica content,Gypsum,Copper,C,"'C' [Phillips' 11th ed 296/ 12th ed 201]
Gypsum serves as a binder and increases the strength of the investment. The investment contains 25-45% gypsum.

Silica acts as a refractory during heating and controls the setting expansion.

Carbon, copper acts as reducing agents while boric acid, NaCl regulates the setting time and expansion.",
Dental Materials,Metallurgy,10,Resistance to corrosion in a cobalt-chrome casting is due to presence of:,High quality iron,Chrome,Cobalt,Nickel,B,"'B' [Phillips' 11th ed 568/ 12th ed 376]
Aluminum, chromium, titanium have high affinity for oxygen and they form protective oxide film which prevents further oxidation and corrosion. This is called passivation. The most corrosion resistant element is titanium.

Co-Cr, Ni-Cr, Ni-Co-Cr alloys form chromium oxide on their surfaces which makes them corrosion resistant. They should contain minimum of 12% chromium to exhibit passivity.",
Dental Materials,Metallurgy,11,The main form of iron carbide found in 18-8 steel:,Ma:tensite,Ferrite,Austenite,Pearlite,C,"'C' [Phillips' 11th ed 638/ 12th ed 407]
Austenitic stainless steel or 18-8 stainless steel consists of 18% chromium, 8% nickel and 0.15% carbon. Austenite is the main form of iron carbide and provides resistance to corrosion.",
Dental Materials,Metallurgy,12,Flux is used during casting to:,Remove the oxides formed on the gold alloy,Lower the melting point,Replace casting wax,Speed the burnout process,A,"'A' [Phillips' 11th ed 564/ 12th ed 222]
Flux prevents oxidation of molten gold alloy and also aid in minimising porosity of gold alloys. Borax powder ground with equal parts of boric acid powder is commonly used as flux for the casting procedures of gold alloys. Fluoride fluxes are used for casting base metal alloys.",
Dental Materials,Metallurgy,13,NiTi alloys have:,Shape memory,Hyper rigidity,Corrosion resistance,Weldable properties,A,"'A' [Phillips' 11th ed 648/ 12th ed 410]
Nickel titanium alloys have shape memory and super elasticity. The super elastic properties are due to transition of austenite to martensite (AP – 2013) by stress. These alloys are used in orthodontic wires and endodontic files.",
Dental Materials,Metallurgy,14,The maximum carbon content of steel used in dentistry is:,19%,2%,1.7%,4%,C,"'C' [Phillips' 11th ed 636/ 12th ed 406]
Steels are iron-based alloys that contain carbon content less than 1.2%.",
Dental Materials,Metallurgy,15,Pickling:,Is accomplished by soaking the casting in baking soda,Causes porosity in gold,Removes surface oxides from gold castings,Remove investment from gold casting,C,"'C' [Phillips' 11th ed 335/ 12th ed 222]
The surface of the casting appears dark with oxides and tarnish. Pickling is the process of removing such a surface film. 50% HCl (NEET- 2013), H₂So₄ are generally used as pickling solutions.

50% HCl is the best pickling solution for gypsum bonded investments.",
Dental Materials,Metallurgy,16,Wax pattern is ideally invested immediately to decrease the dimensional changes caused by:,Decrease flow,Continuous expansion,Relaxation of the internal stresses,Water loss,C,'C' [Phillips' 12th ed 199],
Dental Materials,Metallurgy,17,Stainless steel orthodontic wire can be hardened by: (OR) Bending orthodontic wire at room temperature is an example of,Tempering,Work/ Strain hardening,Age hardening,Precipitation hardening,B,"'B' [Phillips' 11th ed 640/ 12th ed 408]
Cold working or work hardening hardens stainless steel.",
Dental Materials,Metallurgy,18,The most commonly used Titanium alloy for dental and medical purposes is:,Ti 6Al 4V,Ti 5Al 4V,Ti 5Al 5V,Ti 6Al 6V,A,'A' [Phillips' 11th ed 649/ 12th ed 411],
Dental Materials,Metallurgy,19,A thinner mix of a gypsum-bonded investment will:,Produce a smoother casting,Decrease setting expansion,Increase setting expansion,Increase thermal expansion,B,"'B' [Phillips' 11th ed 302, 306/ 12th ed 187]
Increased water powder ratio or thinner mix decreases the setting expansion. The best way to increase setting expansion is adding modifiers like boric acid and chlorides of Na, K, Li. These substances decrease gypsum shrinkage during the process of heating.",
Dental Materials,Metallurgy,20,Cobalt-Chromium alloys contains:,30% cobalt and 60% chromium,60% cobalt and 30% chromium,1% palladium,20% gold,B,'B' [Phillips' 11th ed 596],
Dental Materials,Metallurgy,21,Which one of the following is most elastic?,α titanium,β titanium,Chrome-cobalt-nickel,Nickel titanium,D,'D' [Phillips' 11th ed 646/ 12th ed 409],
Dental Materials,Metallurgy,22,Gypsum bonded investment should not be heated over:,700°C,"1,300°C","1,063°C",900°C,A,"'A' [Phillips' 11th ed 297/ 12th ed 204]
Above 700°C, there is decomposition of gypsum investment with release of sulphur dioxide. The sulphur dioxide reacts with silver and copper to form their sulphides and thus contaminates the casting.",
Dental Materials,Metallurgy,23,Cleaning of base metal alloy is done by:,Warm HCI,Cold HF,Cold H₂SO₄,Sand blasting with aluminium oxide,D,"'D' [Phillips' 11th ed 337/ 12th ed 222]
Acid should never be used for cleaning base metal alloys.",
Dental Materials,Metallurgy,24,Glossy smooth margins of a casting are due to:,Shrinkage of alloy on cooling,Investment breakdown,Incomplete wax elimination,Incomplete gas elimination,C,"'C' [Phillips' 11th ed 348/ 12th ed 227]
Incomplete casting with rounded margins and shiny appearance occurs due to incomplete wax elimination. This shiny condition is caused by carbon monoxide left by residual wax.",
Dental Materials,Metallurgy,25,Which of the following zones is used for melting alloy during casting:,Reducing flame,Oxidizing flame,Green flame,All of the above,A,"'A' [Phillips' 11th ed 334/ 12th ed 221, 392]

| | |
|---|---|
| First zone of flame | No heat |
| Combustion zone (green) | • Definitely oxidizing • Not used for melting alloys. |
| Reducing zone (blue) | • Hottest part. • This zone is used for melting alloy. |
| Oxidizing zone | Not used |",
Dental Materials,Metallurgy,26,Incomplete casting is the result of:,More porous investment in the mould,Narrow sprue diameter,Hollow sprue pin,Large reservoir,B,"'B' [Phillips' 11th ed 347/ 12th ed 227]
Incomplete casting is due to incomplete filling of mold by molten alloy. The common causes, which inhibit the ingress of the liquefied metal, are:

• Insufficient venting - If the air cannot be vented quickly, the molten alloy does not fill the mold before it solidifies.
• High viscosity of metal due to insufficient heating.
• Incomplete elimination of wax residues from the mold. If too many products of combustion remain in the mold, the pores in the investment may become filled so that the air cannot be vented completely.
• Narrow sprue diameter, etc.",
Dental Materials,Metallurgy,27,Back pressure porosity can be avoided by:,Using asbestos liners,Placing the sprue at least one quarter inch away from the end of casting ring,Preventing rapid heating the investment in burnout oven,Using a short and wide sprue,B,"'B' [Phillips' 11th ed 346/ 12th ed 227]
Back pressure porosity is caused by the entrapped air in the mould that cannot escape through the pores of the investment (low investment permeability). This porosity is seen as large voids on the inner surface of casting. It is prevented by using high casting pressure, proper burnout technique and ensuring that the thickness of investment between end of pattern and casting ring is not more than ¼ inch (6mm).",
Dental Materials,Metallurgy,28,Mouth temperature waxes are:,Iowa wax,Modeling wax,Green stick wax,None of the above,A,"'A' [Check Explanation Below]
IOWA wax, KORECTA wax NO. 4, H – L Physiologic Paste, and ADAPTOL are examples of mouth temperature waxes. These waxes are designed to flow at mouth temperature. These are used in fluid wax technique of recording posterior palatal seal.",
Dental Materials,Metallurgy,29,Setting expansion is advantageous in:,Casts,Models,Investment,Dies,C,"'C' [Phillips' 11th ed 296/ 12th ed 203]
Investment should expand to compensate for the casting shrinkage.

Expansion of gypsum investments:
• Normal setting expansion - 0.3-0.5%
• Hygroscopic expansion - 1.2-2%
• Thermal expansion - 1-2%",
Dental Materials,Metallurgy,30,Tempering of steel cause,increases its toughness,increases hardness,increases ductility,decreases its toughness,A,"'A' [Phillips' 11th ed 598/ 12th ed 408]
Tempering is a process of heat treating, which is used to increase the toughness of iron-based alloys. Tempering reduces the ductility of the metals.",
Dental Materials,Metallurgy,31,Indium in metal alloys:,Improve bonding,Harden the metal ceramic Ag-Pd alloy,Both A and B,None of the above,C,"'C' [Phillips' 11th ed 586/ 12th ed 382]
Tin oxide and indium oxide improves the bonding and hardens Ag-Pd alloys.",
Dental Materials,Metallurgy,32,"In a patient with allergy to costume jewelry, which of the following is contraindicated:",High gold,Low gold,Palladium – Ag,Ni – Cr,D,'D' [Phillips' 11th ed 597/ 12th ed 375],
Dental Materials,Metallurgy,33,Which of the following will produce the most rigid restoration for framework of same dimension?,Wrought alloy,Palladium alloys,Cobalt-chrome alloys,Partial denture casting gold in hardened condition,C,'C' [Phillips' 11th ed 598/ 12th ed 383],
Dental Materials,Metallurgy,34,Turbulence of molten gold is due to:,Impurities in gold,Improper venting,A and B,None of the above,D,"'D' [Phillips' 11th ed 321/ 12th ed 214]
Turbulence of molten gold results when the sprue former is attached at right angles. Turbulence can be prevented by directing the sprue at 45° to the proximal area of wax pattern and by attaching the sprue former at the point of greatest bulk in the pattern.",
Dental Materials,Metallurgy,35,"Apart from composites and ceramics, another material that could be copy milled easily and inexpensively is:",Molybdenum,Germanium,Titanium,Chromium,C,"'C' [Phillips' 11th ed 567/ 12th ed 386]
Ceramics and metals like titanium, which are difficult to cast, are fabricated by CAD-CAM process and copy milling.",
Dental Materials,Metallurgy,36,A highly polished surface on a metallic dental restoration aids considerably in the prevention of the:,Dimensional change,Thermal conductivity,Warpage,Tarnish and corrosion,D,'D',
Dental Materials,Metallurgy,37,Phosphate bonded investment should be completely carbon free otherwise,Investment chips off when molten metal enters the mold space,Black castings,Carbon makes the casting brittle,Smooth casting,C,"'C' [Rama Krishna Alla 1st ed 301]
In case of silver-palladium or base metal alloys, it is believed that carbon embrittles the alloys, even though the investment is heated to temperature that burns out the carbon. But latest evidences indicate that palladium reacts with carbon at temperature above 1504°C. Thus if the casting temperature of a high palladium alloy exceeds this critical point, a phosphate bonded investment without carbon should be used. Also, a carbon crucible should not be employed for melting the alloy.",
Dental Materials,Metallurgy,38,The yield strength of Austenite (NiTi alloy) is:,100 Mpa,240 Mpa,560 Mpa,700 Mpa,C,"'C' [Phillips' 11th ed 646/ 12th ed 407]
The austenite phase of Ni-Ti alloys undergoes transformation to martensite when exposed to stress conditions. Super elasticity is exhibited by Ni-Ti wires or files in martensite phase.",
Dental Materials,Metallurgy,39,Which zone is the hottest and efficient burning zone of the flame used for casting?,Oxidizing zone,Reducing zone,Combustion zone,None of the above,B,'B' [Check In Synopsis],
Dental Materials,Metallurgy,40,Stabilization of stainless steel is achieved by adding:,Carbon,Chromium,Nickel,Titanium,D,"'D' [Phillips' 11th ed 579, 640/ 12th ed 407]
Stainless steel is resistant to tarnish and corrosion due to chromium oxide layer formation (passivation). But when 18-8 stainless steels are heated to 400-900°C, chromium combines with carbon and forms chromium carbide. As a result, the corrosion resistance of steel is reduced. This is called sensitization.

To avoid this, titanium is added to stainless steel as titanium is readily precipitated as titanium carbide in preference to chromium. This is called stabilization of stainless steel.",
Dental Materials,Metallurgy,41,Localised shrinkage porosity is seen when there:,Thin sprue,No reservoir,Investment heated strongly,Inadequate air discharge,A,"'A' [Phillips' 11th ed 342, 320/ 12th ed 226]",
Dental Materials,Metallurgy,42,The function of a sprue is to:,Form an opening for molten metal to enter the mold,Help polish cast restorations,Eliminate air bubbles on the wax pattern,Reproduce fine detail,A,'A' [Phillips' 11th ed 319/ 12th ed 213],
Dental Materials,Metallurgy,43,Sub surface porosity can be decreased by:,Decreasing the sprue length,Decreasing the sprue thickness,Increasing the melting temperature,Increasing the mould temperature,B,"'B' [Phillips' 11th ed 346/ 12th ed 226]
Sub surface porosity is due to rapid entry of molten metal into the mold. Sub surface porosity can be reduced by increasing the sprue length and by reducing the sprue thickness and mould metal temperature.",
Dental Materials,Metallurgy,44,Softening heat treatment of alloy increases:,Tensile strength,Proportional limit,Ductility,Hardness,C,"'C' [Phillips' 11th ed 576/ 12th ed 374]
Softening heat treatment decreases the mechanical properties of alloys but increases ductility.
Hardening heat treatment (Age hardening) increases hardness, yield strength, proportional limit but decreases ductility.",
Dental Materials,Metallurgy,45,The inlay wax most commonly used for direct technique:,Type 1,Type 2,Type 3,Type 4,A,"'A' [Phillips' 11th ed 284/ 12th ed 195]
In 'direct technique' of preparation of wax pattern, Type I or medium or Type B wax is used whereas in 'indirect technique' Type II or soft or Type C wax is used.",
Dental Materials,Metallurgy,46,Reduction in the fusion temperature of dental gold casting alloys is caused by presence of:,Platinum,Copper,Silver,Gold,B,"'B' [Phillips' 10th ed 438]
Copper decreases the fusion temperature but increases the hardness and corrosion resistance.",
Dental Materials,Metallurgy,47,The purity of gold is expressed in:,Carats,Percentage,Fineness,Gram,C,"'C' [Phillips' 11th ed 574/ 12th ed 368]
Fineness is more practical than karat. Karat is parts of pure gold in 24 parts of alloy. Fineness is the number of parts per 1000 of gold. For example, pure gold has a fineness of 1000, and a 650 fine alloy has a gold content of 65%.

Gold 750 fineness means (AIPG-2015): a) 75 karat   b) 75%   c) 750%   d) 750 gram",
Dental Materials,Metallurgy,48,Function of carnauba wax:,To provide a smooth and glossy surface,Increase toughness,Decrease toughness,Decrease flow at room temperature,D,"'D' [Phillips' 11th ed 286/ 12th ed 196]
Carnauba wax decreases flow at mouth temperature and also contributes to glossiness.",
Dental Materials,Metallurgy,49,"In a metal ceramic crown for a FPD the function of tin, indium which are readily oxidized minor constituents is to:",Improve bonding,Decrease porosity,"They react with the porcelain opaque layer, which masks the metal",Improves the thermal expansion between the metal and porcelain,A,'A' [Phillips' 11th ed 586],
Dental Materials,Metallurgy,50,The porosity formed due to simultaneous nucleation of solid grains and gas bubbles at the first moment that metal freezes at the mold walls is called:,Pinhole porosity,Gas inclusion porosity,Micro porosity,Subsurface porosity.,D,'D' [Phillips' 11th ed 346/ 12th ed 226],
Dental Materials,Metallurgy,51,Investment material used for cobalt-chromium alloys is:,Gypsum bonded,Phosphate bonded,Silica bonded,None of the above,B,"'B' [Phillips' 11th ed 310/ 12th ed 382]
Base metal alloys, high melting gold alloys, which are used for metal ceramic restorations, are invested by phosphate-bonded investments.

Option 'A' gypsum-bonded investments are used for casting gold alloys. These can withstand a temperature of 700°C.

Option 'C' silica bonded investments are an alternative to the phosphate-bonded investments, for high temperature casting. They are used in the casting of Base Metal Alloy Partial Dentures.",
Dental Materials,Metallurgy,52,Soldered connectors in fixed partial dentures involve the use of an intermediate metal alloy whose melting temperature is,Higher than parent metal,Lower than parent metal,Equal to parent metal,Unrelated to parent metal,B,"'B' [Philip's 12th ed 390]
The flow temperature of the filler metal should be at least 55.6°C lower than the solidus temperature of the substrate metals.",
Dental Materials,Metallurgy,53,Silica sol:,Is applied to the walls of the investment to produce hygroscopic expansion,Increase the strength and the setting expansion of the phosphate-bonded investments,Acts as a retarder in the silica bonded investments,Acts as a refractory in the silica bonded investments,B,'B' [Phillips' 11th ed 311/ 12th ed 210],
Dental Materials,Metallurgy,54,The base constituents of dental waxes come from three main sources except:,Animal,Mineral,Insect,Vegetable,C,"'C' [Phillips' 11th ed 285/ 12th ed 196]
Waxes are biosynthesized by many plants and animals. The most commonly known animal wax is bees wax. The most important plant wax is Carnauba wax. The examples of synthetic waxes are paraffin wax (derived from petroleum or coal) and Montan wax (coal and lignite).",
Dental Materials,Metallurgy,55,Boxing wax is also called as:,Carding wax,Inlay wax,Utility wax,Sticky wax,A,'A' [Craig 354],
Dental Materials,Metallurgy,56,Stainless steel is used mostly in dentistry:,To strength amalgam,In orthodontic wires,To construct clasps for partial dentures,To replace internal gold restorations,B,"'B' [Phillips' 11th ed 636/ 12th ed 407]
Stainless steel (Fe-Cr-Ni), Elgiloy (Co-Cr-Ni), β-Titanium (TMA) and Nickel titanium alloys can be used for orthodontic wires.

The name elgiloy is synonymous with (KERALA-16): a) Silver tin alloy   b) Nickel chrome alloy   c) Chrome cobalt alloy   d) Nickel cadmium alloy",
Dental Materials,Metallurgy,57,Shape memory in NiTi is because of str essinduced form,Austenite to martensite,Martensite to austenite,Ferrite to austenite,Austenite to ferrite,A,'A' [Phillips' 11th ed 648/ 12th ed 407],
Dental Materials,Metallurgy,58,A common electrolyte used for plating copper indirect dies is:,Copper cyanide,Ionic copper,Acidic copper sulfate,Silver cyanide,C,'C' [Phillips' 11th ed 318/ 12th ed 213],
Dental Materials,Metallurgy,59,Casting shrinkage is compensated by:,Thermal expansion,Hygroscopic expansion,Wax expansion,All of the above,D,'D' [Phillips' 11th ed 327/ 12th ed 211],
Dental Materials,Metallurgy,60,Waxes are used for:,Primary impression,Corrective impressions,Impression of single tooth,None of the above,B,"'B' [Phillips' 11th ed 292/ 12th ed 200]
Bite or corrective waxes are the impression waxes and are limited to edentulous areas.",
Dental Materials,Metallurgy,61,The gold alloys used for casting contain at least......... percent of precious metal according to ADA specification number 5:,55,65,75,85,C,'C' [Phillips' 12th ed 369],
Dental Materials,Metallurgy,62,Passivating alloys are:,"Cr, Al, Ti","Cr, Mo, Ti","Cr, Gold, Ti","Cr, Fe, Ti",A,'A' [Phillips' 11th ed 568/ 12th ed 375],
Dental Materials,Metallurgy,63,Impurities in casting is removed by:,Annealing,Degassing,Pickling,Conditioning,C,'C' [Phillips' 11th ed 335/ 12th ed 222],
Dental Materials,Metallurgy,64,Which of the following refractory is used to counteract most of the expansion,Quartz,Cristobalite,Tridymite,Corundum,B,"'B' [Phillips' 11th ed 298/ 12th ed 202]
Quartz, tridymite and crystobolite are allotropic forms of silica. When quartz and crystobolite are heated they invert from low form (alpha) to high form (beta). This beta form exhibits rapid expansion. As the inversion temperature of crystobolite is less than quartz it is the best choice as a refractory material.",
Dental Materials,Metallurgy,65,Shape memory is seen in:,Stainless steel wire,NITINOL wire,TMA wire,Aluminium,B,'B' [Phillips' 11th ed 648/ 12th ed 407],
Dental Materials,Metallurgy,66,Crucible indicated for casting base metal alloys is:,Carbon crucible,Clay crucible,Quartz crucible,High melting plastic crucible,C,"'C' [Phillips' 11th ed 333]
Quartz crucibles are suitable for fusing the alloys which are sensitive to carbon such as palladium and base metal alloys. Carbon crucibles are for high-fusing gold alloys and clay crucibles are suitable for high noble alloys.",
Dental Materials,Metallurgy,67,The best pickling solution for gypsum bonded investment is:,Hydrochloric acid,Nitric acid,Sulphuric acid,Phosphoric acid,A,'A' [Phillips' 11th ed 335/ 12th ed 221],
Dental Materials,Metallurgy,68,Hardening is the process done at,Heating 750°C and slowly cooling to zero degrees,Heating quickly upto 450°C followed by sudden quenching,Heating upto 250°C for 15 to 30 min,Heating at 750° C and then quenching to room temperature,C,"'C' [Phillips' 11th ed 576/ 12th ed 374]
Option 'D' is softening heat treatment.",
Dental Materials,Metallurgy,69,Corrosion of stainless steel is due to formulation of:,Chromium carbide,Carbon carbide,Iron carbide,Nickel carbide,A,'A' [Phillips' 11th ed 639/ 12th ed 407],
Dental Materials,Metallurgy,70,Titanium casting is done:,Under vacuum in argon atmosphere,Under air pressure in nitrogen atmosphere,In specially fabricated aluminum vanadium crucibles,Using CAD-CAM technique,A,"'A' [Phillips' 11th ed 579/ 12th ed 222]
Titanium has high melting point (1668°C) and a special casting machine with arc melting capability and an argon atmosphere is typically used.",
Dental Materials,Metallurgy,71,The rapid decrease in tensile strength and increase in ductility of a wrought metal is seen in which stage of annealing?,Recovery stage,Recrystallisation stage,Grain growth stage,All of the above,B,'B' [Phillips' 11th ed 634/ 12th ed 405],
Dental Materials,Metallurgy,72,Gold content of an 18 carat alloy is:,25%,50%,75%,100%,C,'C' [Phillips' 11th ed 574/ 12th ed 368],
Dental Materials,Metallurgy,73,Which one of the following categories of dental materials has the highest thermal conductivity?,Unfilled acrylic plastics,Gold alloys,Porcelains,Zinc phosphate cements,B,'B' [Phillips' 12th ed 39],
Dental Materials,Metallurgy,74,The sprue in wax pattern should be placed:,At right angle,At 45° angle,At obtuse angle,It depend upon type of wax pattern,B,"'B' [Phillips' 11th ed 321/ 12th ed 214]
The spruce is placed at 45° angle to the wax pattern.",
Dental Materials,Metallurgy,75,Most biocompatible material in oral cavity is:,Platinum,Palladium,Titanium,Gold,C,'C' [Phillips' 11th ed 579/ 12th ed 376],
Dental Materials,Metallurgy,76,Quartz in investment material is added for,Strength,Expansion components for casting shrinkage,Decrease strength,Contraction,B,'B' [Phillips' 11th ed 297/ 12th ed 201],
Dental Materials,Metallurgy,77,Which of the waxes are derived from the lignite:,Paraffin wax,Inlay wax,Microcrystalline wax,Montan wax,D,"'D' [Kirk-Othmer Food and Feed Technology volume 2 Pg 627]
Montan wax, also known as lignite wax or OP wax, is a hard wax obtained by solvent extraction of certain types of lignite or brown coal.",
Dental Materials,Metallurgy,78,Inlay wax is used to:,Temporarily cement inlays,Make inlay wax patterns,Invest inlay patterns,Box models,B,'B' [Phillips' 11th ed 284/ 12th ed 195],
Dental Materials,Metallurgy,79,Silver plated dyes use an electrolytic bath of:,Silver fluorides,Silver cyanide,Silver bromide,Silver iodide,B,'B' [Phillips' 11th ed 319/ 12th ed 213],
Dental Materials,Metallurgy,80,18-8 Stainless steel orthodontic wire has:,18% Nickel 8% Chromium,18% Chromium 8% Nickel,18% Chromium 8% Cobalt,18% carbon 8% Iron,B,'B' [Phillips' 11th ed 638/ 12th ed 407],
Dental Materials,Metallurgy,81,Suck back porosity is due to:,Attached impurities on undersurface of casting,Hot spot,No rapid cooling,Inadequate melting temperature,B,'B' [Phillips' 11th ed 343/ 12th ed 226],
Dental Materials,Metallurgy,82,Disadvantage of having a short sprue is:,Rapid solidification of metal,No place for reservoirs,Incomplete evacuation of gases,Difficulty in removing casting from investment,C,'C' [Phillips' 11th ed 322/ 12th ed 226],
Dental Materials,Metallurgy,83,Air bubbles formed on the surface of casting is probably due to:,Improper casting pressure,Improper heating of the investment,Improper angulations of sprue,Improper wetting of the wax pattern by the investment,D,'D' [Phillips' 11th ed 338/ 12th ed 227],
Dental Materials,Metallurgy,84,Who was the first person to introduce cast inlay restoration into dentistry?,William H Taggart,Buonocore,G.V. Black,Bowen,A,'A' [Phillips' 11th ed 565/ 12th ed 368],
Dental Materials,Metallurgy,85,Asbestos liner is used in a casting ring to:,Facilitate venting of the mold,Retard the heating of the investment,Permit expansion of the mold,All the above,C,"'C' [Phillips' 11th ed 323/ 12th ed 215]
Use of split casting ring or flexible rubber ring or ring liners like cellulose and aluminum silicate ceramic liner helps in expansion of the mold and reduces the effect of confinement. Because of its carcinogenic potential, asbestos is not used as ring liner.",
Dental Materials,Metallurgy,86,The main ingredient of inlay wax is,Candellila wax,paraffin wax,carnauba wax,gum dammar,B,"'B' [Phillips' 11th ed 285/ 12th ed 196]
Paraffin wax is the main ingredient of inlay waxes, usually in concentration of 40-60% wt%.",
Dental Materials,Metallurgy,87,Which of the following decrease with strain hardening,surface hardness,strength,proportion limit,corrosion resistance,D,"'D' [Phillips' 11th ed 88/ 12th ed 404]
By excluding the effects of cold working only ans 'D' is left and it is the correct answer.",
Dental Materials,Metallurgy,88,Casting flux is used to,Prevent the oxidation of the metal during melting,Increase the melting point of the flux,Prevent the contamination of the metal and the liner,All of the above,A,'A' [Phillips' 11th ed 335/ 12th ed 222],
Dental Materials,Metallurgy,89,Suck back porosity in the casting can be eliminated by,Increasing the mould metal temperature difference,Increasing the flow of molten metal,Flaring the point of the sprue attachment,None of the above,C,'C' [Phillips' 11th ed 344/ 12th ed 226],
Dental Materials,Metallurgy,90,Gases dissolved in molten metals are liberated when cooled giving rise to,Suckback porosity,Gas inclusion porosity,Localized shrinkage porosity,Microporosity,B,"'B' [Phillips' 11th ed 344/ 12th ed 227]
See synopsis ""Porosity""",
Dental Materials,Metallurgy,91,The component in very minor quantity in stainless steel that changes the properties to a maximum level is,Carbon,Molybdenum,Chromium,Nickel,A,'A',
Dental Materials,Metallurgy,92,Percentage of gold in high noble alloy is,< 25%,25%,>40%,0%,C,"'C' [Phillips' 11th ed 570 Box 19-1/ 12th ed 369 Tab 16-1]

| | |
|---|---|
| High noble alloys | Must contain > 40 wt% of gold |
| Predominantly Base metal | Contain < 25 wt% of noble metal elements |
| Noble alloys | Must contain >25 wt% of noble metal elements (Au, Pt, Pd, Rh, Rh, Os, Ir) |",
Dental Materials,Metallurgy,93,Binder used in Gypsum investment is,Silica,Quartz,Cristobolite,Calcium sulphate monohydrate,D,'D' [Phillips' 11th ed 297/ 12th ed 201],
Dental Materials,Metallurgy,94,Which of the following is function of fluoride flux in soldering process?,It prevents the formation of copper oxide,It prevents the formation of chromium oxide or dissolves chromic oxide layer,It prevents the flow of material in undesirable area,Increases the strength of solder,B,'B' [Phillips' 11th ed 621/ 12th ed 389],
Dental Materials,Metallurgy,95,Nickel-Titanium alloy has,unreliable spring back,low spring back,minimal spring back,none of the above,D,"'D' [Phillips' 11th ed 646/ 12th ed 409]
Ni-Ti alloys have high spring back action.",
Dental Materials,Metallurgy,96,The deoxidizing agent added to dental alloys is,Palladium,Silver,Copper,Zinc,D,"'D' [Phillips' 10th ed 365, 366/ 12th ed 375]",
Dental Materials,Metallurgy,97,Advantage of titanium over other base metal alloys,Low weight,Low cost,Low strength,Low melting point,A,"'A' [Phillips' 11th ed 579/ 12th ed 376]
Important properties of Titanium:
• Most biocompatible
• Low density (low weight)
• Highest melting point",
Dental Materials,Metallurgy,98,Function of wetting agents used in casting procedure is,To felicitate wetting of ring liner,To felicitate mixing investment,To reduce contact angle of a liquid with wax surface,For better wax elimination,C,"'C' [Phillips' 11th ed 339/ 12th ed 216]
A wetting agent applied in a thin layer helps in proper wetting by the wax to the investment.",
Dental Materials,Metallurgy,99,The rate of tarnish and corrosion of class II cast material having VHN 200 is,0%,2 to 3%,5 to 10%,<1%,A,'A' [Phillips' 11th ed 342],
Dental Materials,Metallurgy,100,Component of Inlay wax which makes it flake resistant is,Paraffin,Carnauba,Gum dammar,Canadelila,C,"'C' [Phillips' 11th ed 286/ 12th ed 196]

COMPOSITION OF WAXES:

| | |
|---|---|
| Paraffin | • Basic constituent • Have tendency to flake • Less smooth and glossy |
| Gum dammar | • Improves smoothness • Decreases flaking |
| Carnuba/ Candelilla | • To decrease flow • Imparts glossy surface |
| Ceresin | May replace part of paraffin |",
Dental Materials,Metallurgy,101,Microstructure of cobalt chromium alloy in cast condition is,fibrous,homogeneous,inhomogeneous,amorphous,C,"'C' [Phillips' 11th ed 112/ 12th ed 76]
The microstructure of any cast dental alloys consists of heterogeneous nucleation.",
Dental Materials,Metallurgy,102,Within an hour after cementation of cast gold onlay patient complains of shooting pain every time the teeth comes together. Most probable explanation is?,Supraocclusion of restoration,Retained cement in gingival sulcus,Excess acid in mix,Galvanic current caused by gold onlay occluding with a large restoration,D,'D' [Phillips' 11th ed 61/ 12th ed 43],
Dental Materials,Metallurgy,103,Dendrites in cast alloys form by mechanism of,constitutional superconductivity,constitutional supercooling,constitutional supergriting,constitutional supergraining,B,"'B' [Phillips' 11th ed 113]
• Super cooling is the cooling of liquid (Molten) metal from its fusion temperature to a point at which the temperature remains constant.
• Dendrites in pure metals grow by the mechanism of thermal super cooling, whereas dendrites in cast alloys form by constitutional super cooling.",
Dental Materials,Metallurgy,104,Which one of the following elements is NOT added in small amount to be used as grain refiners?,Iridium,Ruthinium,Indium,Platinum,D,"'D' [Phillips' 11th ed 116/ 12th ed 79]
Grain refinement is the process of reducing grain size in solid metal by adding an element or compound to the molten metal and cooling at a prescribed rate.

Eg.: Iridium, ruthenium or rhenium in less than 1 wt% for palladium alloys and much smaller for gold alloys.",
Dental Materials,Metallurgy,105,"Compared with noble metals, base metals show",Increased hardness,Increased ductility,Better biocompatibility,Increased density,A,"'A' [Phillips' 11th ed 599/ 12th ed 375]
Compared with noble metal alloys, base metal alloys have higher hardness, stiffness, strength and sag resistance but low density, ductility and castability.

Density of base metal alloys compared to gold alloys is (AIIMS MAY-2015): a) Half   b) Doubled   c) Increases by 4 times   d) Similar",
Dental Materials,Metallurgy,106,Binder in Phosphate bonded investment is,Magnesium oxide & Phosphate,Magnesium oxide & Phosphoric acid,Magnesium oxide & Monoammonium phosphate,Magnesium oxide & Ortho Phosphoric acid,C,'C' [Phillips' 11th ed 310/ 12th ed 207],
