"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Complete Denture","Miscellaneous","53","Atwoods classification Order IV corresponds to","Knife edged ridge","High well rounded","Low well rounded","Depressed","A","'A' [Winkler 2nd ed 23]

Atwood's classification of ridges:
| Order | Description |
|---|---|
| Order III | High, well rounded ridge |
| Order IV | Knife edge |
| Order V | Low, well rounded |
| Order VI | Depressed |",""
"Complete Denture","Miscellaneous","54","Bilateral balanced occlusion is based on the concept given by","Von Spee and Monson","G.V. Black","Sturdevant","D'Van","A","'A' [Clinical dental Prosthodontics by Fenn 2nd ed 249 / Nallaswamy 1st ed 195]

Bilateral balanced occlusion was established based on curve of Spee and curve of Monson.",""
"Complete Denture","Miscellaneous","55","Placing a ring liner approximately 3.25 mm short of the ends of the ring tends to","Produce a more uniform expansion and the expansion will not be in a vertical direction hence no distortion","Produce a more uniform contraction","Produce no change","Produce distortion","A","'A' [Philips 11th ed 324]

Placing a ring liner short (3-25mm) of the ends of the ring tends to produce a more uniform expansion and thus there is less chance of distortion of wax pattern.",""
"Complete Denture","Miscellaneous","56","In patients requiring a lingual frenectomy","The denture should not be made","The denture should be made before the surgery is performed","The denture should be made immediately after the surgery is performed","The denture should be made six months after the surgery","B","'B' [Winkler 2nd ed 65]

In patients requiring a lingual frenectomy, the denture should be made before surgery is performed. This is to ensure that denture acts as a 'stent' to prevent further relapse.",""
"Complete Denture","Miscellaneous","57","Minor modifications done in the existing tooth contours to improve a smile is termed -","Cosmetic contouring","Smile contouring","Micro dentistry","Enamel reshaping","A","'A' [Heartwell 5th ed 345]

'A' [Heartwell 5th ed 345]",""
"Complete Denture","Miscellaneous","58","Concept of lingualised occlusion was given by","Gysi","Boucher","De Van","Arnold","A","'A' [Nallaswamy 1st ed 198]

Alfred Gysi first proposed lingualised occlusion by Gysi in 1927.",""
"Complete Denture","Miscellaneous","59","Which of the following is false about clinical remounting procedure?","It is the gold standard to diagnose a case for rebasing","It improves stability of the denture","It is more accurate than intraoral occlusal adjustments","Use of semi adjustable articulators mandatory for the procedures","A","'A' [Nallaswamy 1st ed 542 / Prosthetic treatment for edentulous patients by George A. Zarb 13th ed 268]

Remounting is a method used to relate restorations to an articulator for the analysis and or to assist in the development of a plan for occlusal equilibration or reshaping. Lab remounting is preferred to clinical remounting because of the following inaccuracies in clinical remounting:
• Shifting of the denture
• Eccentric closure of the mandible
• Time dislocation i.e., patient cannot remain in the same position for indefinite periods of time. So it is NOT a gold standard.",""
"Complete Denture","Miscellaneous","60","The movement that occurs in the horizontal plane when the mandible moves into a lateral excursion is","Horizontal axis","Vertical axis","Sagittal axis","Trans saggital axis","B","'B' [COMED-2010]

'B' [COMED-2010]",""
"Complete Denture","Miscellaneous","61","A 'leaf gauge' is used to assist in","locating the musculo-skeletally stable position of the mandible","locating the posterior most position of the condyle in the glenoid fossa","assessment of the inter-occlusal clearance","none of the above","A","'A' [Jefry Okeson TMJ Text book 3rd ed 263]

'A' [Jefry Okeson TMJ Text book 3rd ed 263]",""
"Complete Denture","Miscellaneous","62","Ridge soreness in denture patients may be associated with","gagging","malocclusion","overextension","lack of retention","C","'C' [Boucher 12th ed 40]

Ridge soreness results from overextended denture flanges and unbalanced occlusion. It appears as small, painful lesions covered with grey necrotic membrane and surrounded by inflammatory halo with firm and elevated borders.",""
"Complete Denture","Miscellaneous","63","During recording centric relation, compound occlusion rims with styli in maxillary arch are used in","Patterson technique","Intra-oral tracer technique","Extra-oral tracer technique","Needles-house technique","D","'D' [Nallaswamy 1st ed 145]

Needle House method:
• One of the most commonly used functional technique for recording centric relation.
• It involves the fabrication of occlusal rims made from Impression compound.
• Four metal beads or styli are embedded into premolar and molar areas of maxillary occlusal rim.",""
"Complete Denture","Miscellaneous","64","The limits of hinge movement in terminal hinge position of the mandible is about","19-22 degrees","12-15 degrees","12-15 millimeters","35 degrees","B","'B' [Refer Synopsis Point No. 49]

'B' [Refer Synopsis Point No. 49]",""
"Complete Denture","Miscellaneous","65","Which one of the following is NOT an advantage of metal denture base?","thermal conductivity","dimensional stability","lesser bulk","lesser weight","D","'D' [Nallaswamy 1st ed 6]

Metal denture bases:
Advantages:
• Improved thermal conductivity gives good sensory interpretation.
• Mandibular dentures are heavier, so the retention and stability are improved.
• They are strong even in thin sections. Thin sections are very comfortable for patient.
• Easier to maintain.

Disadvantages:
• Less margin of error permissible in the posterior palatal seal
• Expensive- greater initial and greater restorative costs
• More time for fabrication
• Cannot be rebased
• Weight- Increased weight, although a negative impact for an upper denture proves beneficial in a mandibular denture, as the weight tends to keep the denture in close approximation with the basal tissues, resulting in increased stability of the dentures.",""
"Complete Denture","Miscellaneous","66","Bennett angle is measured on the","Working side","Balancing side","Lateral side","Medial side","B","'B' [Nallaswamy 1st ed 116]

'B' [Nallaswamy 1st ed 116]",""
"Complete Denture","Miscellaneous","67","Masticatory forces generated by a complete denture prosthesis is about","44-50 pounds","13-16 pounds","13-15 kgs","70-80 pounds","B","'B' [Boucher 12th ed 10]

Masticatory loads:
• Natural teeth - 44 lb (20 kg) (KCET-11)
• Complete denture - 13-16 lb (6-8 kg)",""
"Complete Denture","Miscellaneous","68","Palatal papillary hyperplasia is best treated by -","Cryosurgery","Electrosurgery","Electrocautery","Radiotherapy","A","'A' [Nallaswamy 1st ed 231 / Boucher 12th ed 39]

In papillary hyperplasia or denture stomatitis or chronic atrophic candidiasis surgical management includes elimination of deep crypts. This is preferably done by cryosurgery.",""
"Complete Denture","Miscellaneous","69","In a Balanced Occlusion, if the incisal guidance is increased, then there is","Increased condylar guidance","Increased curve of Spee","Increased plane of orientation","Cuspal height is decreased","B","'B' [Winkler 2nd ed 243]

For explanation, Refer Q. No. 24 in teeth setting and articulators.",""
"Complete Denture","Miscellaneous","70","The maximum depression of the soft palate is recorded when Frankfort horizontal plane is -","30° below the horizontal plane","10° below the horizontal plane","60° below the horizontal plane","80° below the horizontal plane","A","'A' [Winkler 2nd ed 118]

The maximum depression (downward & forward position) of the soft palate will be recorded when the Frankfort plane (porion-orbitate) is 30° below the horizontal plane and tongue is firmly positioned against the mandibular anterior teeth.",""
"Complete Denture","Miscellaneous","71","Dehydration is the common concern in elderly edentulous patients because of -","Reduced ability to sense thirst","Poor absorption of fluids","Vitamin deficiency","Osteopenia","A","'A' [Boucher 12th ed 58]

'A' [Boucher 12th ed 58]",""
"Complete Denture","Miscellaneous","72","Interfacial surface tension does not act as a retentive factor in lower complete denture due to lack of -","Liquid-liquid interface","Liquid-air interface","Air-air interface","Liquid-gel interface","B","'B' [Nallaswamy 1st ed 61]

'B' [Nallaswamy 1st ed 61]",""
"Complete Denture","Miscellaneous","73","A patient with poor neuromuscular control presents with occlusal prematurities. Occlusion can be corrected by","Direct method","No need to establish correct occlusion","Patient is asked to bite carborundum paste","Take interocclusal record and correct on articulator","D","'D' [Winkler 2nd ed 319, 320]

• After processing, dentures should be returned to their previous articulator positions on their casts before separation.
• The deflecting occlusal contacts are removed by grinding with casts on the articulator. The original occlusal vertical dimension is thus recaptured and, for the most part, the centric occlusion and relation position of cusps to opposing tooth surfaces may be secured.
• Carborundum paste should not be used to eliminate errors in occlusion.",""
"Complete Denture","Miscellaneous","74","Patient with complete denture complains of pain while swallowing and there is overextension in the distolingual aspect. The muscle involved is:","Superior constrictor","Palatopharyngeus","Palatoglossus","Styloharyengeus","A","'A' [Winkler 2nd ed 90]

The distolingual portion of the lingual flange of the mandibular denture is influenced by the glossopalatine and superior constrictor muscles, which constitute the retromylohyoid curtain. So overextension in the distolingual aspect creates pain while swallowing.
Note: Mylohyoid muscle influences the mid and anterior portions of the inferior border of the lingual flange.",""
"Complete Denture","Miscellaneous","75","For a loose complete denture relining and rebasing can be done in which of the following condition","Excessive alveolar bone loss","When centric relation and centric occlusion do not coincide","The patient is poor and cannot afford new denture","More than 2mm loss of alveolar bone height","C","'C' [Winkler 2nd ed 342, 343]

Relining and rebasing indications:
• Immediate dentures at 3-6 months after their original construction.
• When the residual alveolar ridges have resorbed and the adaptation of the denture basis to the ridges is poor.
• When patient cannot afford the cost of new dentures.
• Geriatric or chronically ill patients.
• Centric occlusion should coincide with centric relation (this is a REQUIREMENT, not indication).

Contraindications include:
• Excessive amount of resorption
• Presence of abused soft tissues
• When centric occlusion is not coinciding with centric relation
• TMJ problems",""
"Complete Denture","Miscellaneous","76","Compared with porcelain teeth, acrylic teeth have all of the following EXCEPT -","Chemical bond to denture","Hard and brittle","Minimal abrasion of opposing dentition","Silent on contact","B","'B' [Nallaswamy 1st ed 7]

| Property | Acrylic Teeth | Porcelain Teeth |
|---|---|---|
| Abrasion resistance | Low | High |
| Adjustability | Easy | Difficult |
| Chemical Staining | Easily stained | Less |
| Percolation | Absent when acrylic denture base is used | Present when acrylic denture base is used |
| Click sound | Absent | Present |
| Ease of fabrication | - | Difficult |
| Ease of rebasing | Easy to remove acrylic teeth | - |
| Trauma to denture bearing area | Less | More |",""
"Complete Denture","Miscellaneous","77","Palatopharyngeal incompetence is treated by?","Palatal lift prosthesis","Obturator prosthesis","Pharyngeal speech prosthesis","Pharyngeal bulb prosthesis","A","'A' [Maxillofacial Rehabilitation by John Beumer 320]

Palatal lift prosthesis is useful for patients with velopharyngeal incompetence who exhibit compromised motor control of the soft palate & related musculature. The objective of palatal lift prosthesis is to displace the soft palate to the level of normal palatal elevation, enabling closure by pharyngeal action.",""
"Complete Denture","Miscellaneous","78","Articulated diagnostic casts help in the following EXCEPT","Diagnostic wax up to evaluate outcome","Detailed analysis of occlusal plane and occlusion","Fabrication of wax patterns for casting","Performing mock tooth preparation","C","'C' [Rosensteil 4th ed 42]

Articulated diagnostic casts (using a face-bow transfer and centric relation record) permits a detailed analysis of the occlusal plane and occlusion, and diagnostic procedures can be performed for a better diagnosis and treatment plan. Tooth preparations can be 'rehearsed' on the casts, and diagnostic waxing procedures can be performed for evaluating outcome of proposed treatment.",""
"Complete Denture","Miscellaneous","79","Index areas are","Alveolar support areas that disclose the reaction of bone to additional stresses","Areas which respond earlier to pathologic changes","Alveolar bone areas which respond to treatment","None of the above","A","'A' [McCraken's 11th ed 208]

Index areas are those areas of alveolar support that disclose the reaction of bone to additional stress. Favourable reaction to such stress may be taken as an indication of future reaction to an added stress load.",""
"Complete Denture","Miscellaneous","80A","A 55-year old female patient with denture wearer has following condition: erythematous palatal mucosa beneath the denture, burning sensation in palate. The clinical situation can be diagnosed as","Traumatic ulcer","Papillary hyperplasia","Denture induced fibrous hyperplasia","Denture stomatitis","D","'D' [Zarb & Bolender 12th ed 35]

Denture stomatitis refers to pathological reactions of the denture-bearing palatal mucosa. It is mainly of 3 types (Newton's classification):
• Type 1 - localized inflammation or pinpoint hyperaemia.
• Type 2 - Generalized inflammation with diffuse erythema.
• Type 3 - Granular type",""
"Complete Denture","Miscellaneous","80B","For the above patient, diagnosis of candida-associated denture stomatitis can be confirmed by","Clinical appearance alone","Isolation of fungi on culture medium","Finding of mycelia or pseudohyphae in a direct smear or isolation of candida species in high numbers from lesion","History of patient","C","'C' [Zarb & Bolender 12th ed 36]

Diagnosis of candida associated denture stomatitis is confirmed by the finding of mycelia or pseudohyphae in a direct smear or by isolation of candida species in high numbers from lesion (>50 colonies).",""
"Complete Denture","Miscellaneous","80C","The systemic factor that is a predisposing cause for the above condition is","Nutritional deficiencies","Antibiotics","Immunosuppression","Diabetes","A","'A' [Zarb & Bolender 12th ed 36]

The predisposing factors for candida-associated denture stomatitis are - aging, malnutrition, immunosuppression, radiation therapy, diabetes and antibiotics.",""
"Complete Denture","Miscellaneous","80D","Management of the above condition would be","Saline rinses","Betadine gargle","Zinc oxide eugenol paste","Local therapy with nystatin, amphotericin B, miconazole or clotrimazole","D","'D' [Zarb & Bolender 12th ed 39]

Antifungal drugs can be used to remove Candida albicans infection. Local therapy with nystatin, amphotericin B, miconazole or clotrimazole should be preferred to systemic therapy with ketoconazole or the fluconazole resistance of candida species to latter drugs is common.",""
"Complete Denture","Miscellaneous","81","Buccal shelf lies between mandibular buccal frenum and the anterior edge of the","Buccinator muscle","Medial pterygoid muscle","Mylohyoid muscle","Masseter muscle","D","'D' [Zarb and Bolender 12th ed 232]

'D' [Zarb and Bolender 12th ed 232]",""
"Complete Denture","Miscellaneous","82","The anterior guidance between maxillary and mandibular anterior teeth has a direct influence on the direction of","Tongue movement","Palatoglossus movement","Mandibular movement","Lip movement","C","'C' [Glossary of Prosthodontic Terms]

• Guidance - The influence of contacting surfaces of the maxillary and mandibular teeth on mandibular movements.
• Anterior guidance — Guidance of the mandible during eccentric movements as provided by occlusal contacts.",""
"Complete Denture","Miscellaneous","83","The continuous band of muscles constituting Buccinator mechanism is anchored at","Pharyngeal tubercle of occipital bone","Supranuchal line of occipital bone","Base of occipital bone","Infranuchal line of occipital bone","A","'A' [Orofacial Myology by Marvin 108]

Muscles of lips and cheeks are interlaced and interconnected such that action by one is accompanied by activity in all. They tend to act as a unit. One such unit is buccinator mechanism. Fibers of orbicularis oris connect with fibers of the buccinator which in turn insert into the pterygomandibular raphae just behind the dental arch. Fibers of the buccinator mechanism here interweave with fibers of the superior constrictor and continue posteriorly and medially to anchor at the pharyngeal tubercle of the first cervical vertebra.",""
"Complete Denture","Miscellaneous","84","Palpation of muscles of mastication is best accomplished bilaterally and","Simultaneously","Alternately","Intermittently","None of the above","A","'A' [Zarb and Bolender 12th ed 85]

• Palpation of muscles of mastication should be done bilaterally.
• Masseter and temporal muscles are palpated extra orally bilaterally while the patient clenches.",""
"Complete Denture","Miscellaneous","85","All mandibular motion is either rotation or","Transmotion","Transportation","Trans+subduction","Translation","D","'D' [Zarb and Bolender 12th ed 272]

• Envelope of mandibular motion is either rotation or translation.
• Mastication is never purely a hinge movement but involves simultaneous translatory and rotatory movements.",""
"Complete Denture","Miscellaneous","86","During insertion of denture, the patient developed gag, then treatment is:","Use of medicine","Psychological counselling","Mechanical alteration","Both A & B","C","'C' [Zarb & Bolender 12th ed 40]

Patient sometimes have gag reflux during insertion of complete denture may be due to over extended borders (especially the posterior part of the maxillary denture and the disto lingual part of the mandibular denture) or poor retention of the maxillary denture. More often the condition is due to unstable occlusal conditions or increased vertical dimension as the unbalanced or frequent occlusal contacts may prevent adaptation and trigger gag reflux. So mechanical alteration of dentures, like limiting the posterior extension of the dentures, bring down the gag reflux in such patients.
First line of treatment is correction of denture borders.",""
"Complete Denture","Miscellaneous","87","Fracture of denture at midline, reason is:","Excessive forcefully bite","Excessive resorption of alveolar ridges","Very thin acrylic resin","None","B","'B' [Journal of Indian prosthodontic society / july 2009 / Vol. 9 / issue 3]

The midline fracture of the maxillary complete denture is the fracture most commonly seen in dentures. This is largely because as the ridges resorb and remodel, the palatal bone does not. This leads to a high-centering of the denture, where the denture contacts primarily in the hard palate and secondarily contacts the residual ridge. This results in a constant rocking effect which accelerates bone loss and causes a steady loss of stability of the denture, in time leading to a stress fracture of the denture base. Poor fit was the prime cause in upper denture fracture, such dentures flex in the mouth during function around the midline and due to repeated small loading during mastication lead to the fatigue fracture.",""
"Complete Denture","Miscellaneous","88","Denture cleaning tablets include all, EXCEPT","Hydrogen peroxide","Alkaline material","Sodium perborate","Detergent","A","'A' [Zarb and Bolender 12th ed 204]

The most commonly used commercial denture cleansers are alkaline peroxides and hypochlorites. Alkaline peroxide are provided in powder and tablet forms. The material contains alkaline compounds, detergents, sodium perborates and flavoring agents. When mixed with water, sodium perborate decomposes releasing peroxides, which in turn decomposes releasing oxygen. Other denture cleansing agents like hypochlorite solutions and dilute acids are available in solution form, not in tablet form.",""
"Complete Denture","Miscellaneous","89","The maximum occlusal force exerted by a patient, who is edentulous would be?","50 Psi","150 Psi","250 Psi","> 300 Psi","A","'A' [Contemporary Implant Dentistry by Carl E. Misch 3rd ed 15]

The maximum occlusal force of the average denture patient is 50 Psi; that of the dentate patient is 150 to 250 Psi. The maximum bite forces decreases as muscle atrophy progresses throughout years of edentulism. A maximum occlusal force of 5 psi may be the result of 15 years without teeth. A patient who grinds or clenches can exert up to 1000 psi of force.",""
"Complete Denture","Miscellaneous","90","Resorption of mandible in old age is:","Centrifugal","Centripetal","Centrifugal anteriorly & centripetal posteriorly","Centrifugal posteriorly & centripetal anteriorly","A","'A' [Zarb and Bolender 12th ed 45]

The consequences of RRR are apparent loss of sulcus width and depth with displacement of the muscle attachments closer to the crest of the ridge, loss of vertical dimension of occlusion, reduction of lower facial height, anterior rotation of the mandible and changes in interalveolar ridge relationship after progression of the RRR, which is essentially centripetal in maxilla and centrifugal in mandible.",""
"Complete Denture","Miscellaneous","91","Cold mould seal used as a separator is made up of:","Isopropyl alcohol","Petroleum Jelly","2% sodium alginate","1% barium","C","'C' [Nallaswamy 1st ed 213]

Various types of separating media used are: Tinfoil, Cellulose lacquers, Solution of alginated compounds, Calcium oleate, Soft soaps, Sodium silicate, Starches, Evaporated milk.
Sodium alginate solution, commonly known as 'cold mould seal', is widely used separating medium because of effective and easy manipulation.
The composition of sodium alginate solution: Sodium alginate 2% in H₂O, Sodium phosphate, Glycerine, Alcohol, Preservatives.",""
"Complete Denture","Miscellaneous","92","Which of the following statement is FALSE?","The term 'pear shaped' pad was coined by Craddock","Mucosa overlying pear shaped pad is stippled","Retromolar pad lies posterior to pear shaped pad","Mucosa overlying pear shaped pad is not stippled","D","'D' [Nallaswamy 1st ed 57]

The pear shaped pad is a triangular keratinized soft pad of tissue at the distal end of the ridge. The term pear shaped pad was coined by Craddock and he described it as a small elevation. The retromolar pad has a stippled and keratinized mucosa.",""
"Complete Denture","Miscellaneous","93","The most successful materials for soft liner applications have been","Impression plaster","Silicone rubbers","Waxes","Irreversible hydrocolloids","B","'B' [Check Explanation Below]

Soft liners are denture lining materials that help in conditioning the traumatized tissues. In short, a soft liner acts as a cushion or shock absorber between the hard plastic base of a denture and the oral tissues. Most commonly used soft liners are polymers [poly ethyl methacrylate (PEMA)] with excess plasticizers, silicon soft liners (room temperature vulcanization [RTV]), and heat activated silicones.",""
"Complete Denture","Miscellaneous","94","A reliner for a complete denture is contraindicated when","There is resorption of the ridge","The denture contains a broken tooth","Centric occlusion and centric relation do not coincide","There is excessive over-closure of the vertical dimension","C","'C' [Winkler 2nd ed 342 / Zarb and Bolender 12th ed 472]

Indications of relining and rebasing:
• Immediate dentures after 3-6 months
• Slight RRR, and loss of retention
• Loss of support for facial tissues
• Loss of VD at occlusion

Contraindications include:
• Excessive amount of resorption
• Presence of abused soft tissues
• When centric occlusion is not coinciding with centric relation
• TMJ problems",""
"Complete Denture","Miscellaneous","95","When closure in intercuspal position is attained during mastication, movement stop for about ___msec before another cycle begins.","194 msec","94 msec","394 msec","594 msec","A","'A' [Check Explanation Below]

Mastication i.e., crushing and grinding consists of opening, closing and power stroke.
Opening: Opening starts from static intercuspal position where jaw movement pauses for 194 millisec in chewing cycle. The muscle activity begins in inferior heads of lateral pterygoid and digastric. All other muscles are inactive.
Closing: Initiation of jaw closing occurs with activation inferior head of lateral pterygoids, medial pterygoid, temporalis and masseter muscles the activity peaks 20 to 30 millisec before the onset of the intercuspal position.",""
"Complete Denture","Miscellaneous","96","Crown Height Space (CHS) for implant dentistry is measured from","prosthetic platform","junctional epithelium","crest of the bone","gingival margin","C","'C' [Implant dentistry by Misch 3rd ed 245]

Crown Height Space (CHS) is measured from crest of bone to the plane of occlusion in posterior region and incisal edge of arch in anterior region.",""
"Complete Denture","Miscellaneous","97","The implant should be positioned atleast ___ away from natural tooth.","0.5 mm","1.0 mm","1.5 mm","2.0 mm","C","'C' [Implant dentistry by Misch 3rd ed 174]

When the implant is closer than 1.5 mm to an adjacent root of a tooth, the wedge-shaped vertical defect may become a horizontal defect, creating bone loss on the adjacent tooth root.
As a result, an implant should be atleast 1.5 mm from adjacent teeth whenever possible.",""
"Complete Denture","Miscellaneous","98","The distance between two adjacent implants should be","2mm","3mm","4mm","5mm","B","'B' [Peterson 3rd ed 201]

The critical distance between two implant surfaces is 3mm.",""
"Complete Denture","Miscellaneous","99","Five factors of articulation were originally described by","Boucher","Fenn Lidlow and Gimson","Vincent Trapazzano","Rudolf Hanau","D","'D' [Nallaswamy 1st ed 188]

'D' [Nallaswamy 1st ed 188]",""
"Complete Denture","Miscellaneous","100","Indication for relining of complete denture include all, expect","Immediate denture at 3-6 months after their original construction","Patient cannot afford new denture","Abused soft tissues are present","When the construction of new dentures with the multiple appointment cause physical and mental stress.","C","'C' [Check Q. No 75]

'C' [Check Q. No 75]",""
"Complete Denture","Miscellaneous","101","Which of the following is a main ingredient of denture cleaning powder or tablets?","Hydrogen peroxides","Detergents","Sodium perborates","Alkaline compounds","C","'C' [Philips 12th ed 494]

All the denture cleansing powder and tablets contain detergent, flavouring agent, alkaline compounds and sodium perborate. The main component is sodium perborate. It decomposes in water to form a peroxide solution which in turn breaks down to liberate oxygen. It is this oxygen bubbles that remove the debris on the denture surfaces.",""
"Complete Denture","Miscellaneous","102","The tissue stops should engage buccal and lingual slopes of residual ridge for","Stability","Support","Retention","Reciprocation","A","'A' [Nallaswamy 1st ed 72 / Text book of Prosthodontics by Rangarajan 1st ed 65]

The part of special tray that extends into cut out of spacer is called stopper. Stops should engage buccal and lingual slopes of residual ridge so as to stabilize the tray during impression making and ensure uniform thickness of impression material.",""
"Complete Denture","Miscellaneous","103","Treatment of choice for palatal hyperplasia occurring due to denture irritation is","Discontinuation of dentures","Radicular excision","Supraperiosteal excision","No treatment necessary","C","'C' [Refer Synopsis Point 17]

Early treatment for papillary hyperplasia includes prosthesis adjustment, tissue conditioning and proper oral hygiene.
Advanced treatment consists of supraperiosteal excision. There is no need to excise full thickness of palatal tissue. The techniques include removal of inflamed mucosa with electro surgery loops, laser ablation, sharp dissection, dermabrasion brushes and cryotherapy.",""
"Complete Denture","AIPG 2017 Complete Denture","1","For colour matching which light is used?","Incandescent Light","Fluorescent Light","Natural Sun Light","UV Light","C","'C' [Rosensteil 3rd ed 593]

Natural sun light (north daylight) is the standard for color matching. However, in clinical situations, colour corrected light sources are used to simulate north daylight (5500 Kelvin).",""
"Complete Denture","AIPG 2017 Complete Denture","2","What is christensen's phenomenon?","Distribution of forces over wide areas due to increase in the denture base area","Excess pressure on soft tissues by denture bases causes displacement","Posterior separation seen during anterior protrusion","Loosening of upper denture during wide opening of mouth","C","'C' [Nallaswamy 1st ed 195]

Christensen's phenomenon: When jaws are protruded to bring the anterior teeth into edge-to-edge contact, there occurs a wedge shaped space between the upper and lower posterior teeth. This phenomenon is termed as Christensen's phenomenon. On an articulator this is called the Christensen's angle.",""
"Complete Denture","AIPG 2017 Complete Denture","3","Using pressure indicating paste, a clean wipe appearance on periphery of denture border is managed by","no adjustment is needed","using silicon carbide paper","trimming border using smooth stone","gentle roughening of excessively polished borders","A","'A' [Bernard Levin 1st ed 165]

A clean wipe on the PERIPHERY (border area) of the denture indicates the border is making proper contact with tissues without excessive pressure. No adjustment is needed.
Note: If a clean wipe is seen on the FITTING SURFACE, it indicates excessive pressure and that area must be relieved.",""
"Complete Denture","AIPG 2017 Complete Denture","4","Which is a morphological characteristic of edentulous patient?","Obliteration of nasolabial grooves","Retrognathic appearance","Increase in columella philtrum angle","Increase in horizontal labial angle","C","'C' [Boucher's 12th ed 20]

Morphological changes following edentulism:
• Deepening of nasolabial grooves
• Prognathic appearance (mandible appears to come forward)
• Increase in columella philtrum angle (a sign of ageing in edentulous state)
• Decrease in horizontal labial angle
• Loss of vermilion border of lips
• Increase in facial wrinkling",""
"Complete Denture","AIPG 2017 Complete Denture","5","Most common material used as soft liners:","Silicone","Highly Plasticized Ethylene","Highly Plasticized Propylene","Highly Plasticized Acrylic","D","'D' [Phillip's 11th ed 750]

Most commonly used soft liners are highly plasticized polymers [poly ethyl methacrylate (PEMA)] with excess plasticizers. These are also known as resilient or elastic denture liners.",""
"Complete Denture","AIPG 2017 Complete Denture","6","Upper cast is mounted by","Face bow transfer","Using arbitrary incisal guide articulator","Using three pin articulator","Using centric relation record","A","'A' [Boucher's 12th ed 285]

'A' [Boucher's 12th ed 285]",""
"Complete Denture","AIPG 2017 Complete Denture","7","Balancing side interference is caused by:","Lower lingual cusps","Lower mesial cusps","Upper palatal cusp","Upper buccal cusp","C","'C' [Boucher's 12th ed 324]

During lateral excursions: Balancing side contacts occur on the Buccal incline of Upper Lingual cusp (BUL) and Lingual incline of Lower Buccal cusp (LLB). Hence, the Upper palatal cusp causes balancing side interference.",""
"Complete Denture","AIPG 2017 Complete Denture","8","Patient is asked to close his mouth forcefully while dentist apply pressure on lower anteriors to record","Buccal shelf","Retromylohyoid fossa","Massetric notch","Lingual border","C","'C' [Nallaswamy 1st ed 89]

When the patient closes forcefully while the dentist applies upward and inward pressure on the lower anteriors, the masseter contracts strongly displacing the buccinator muscle, recording the masseteric notch (anti-masseteric notch) at the distobuccal corner of the mandibular denture.",""
"Complete Denture","AIPG 2017 Complete Denture","9","Maximum biting force in complete denture wearer appears to be","2 times less of natural dentition","4 times less of natural dentition","5 to 6 times less","8 to 10 times less","C","'C' [Winkler 2nd ed 221]

Maximum biting force (MBF) of natural dentition - 150 to 250 psi. MBF of complete denture wearer - about 50 psi (5-6 times less).",""
"Complete Denture","AIPG 2017 Complete Denture","10","Morphological changes with edentulous state are all except","deepening of nasolabial groove","loss of labiodentals angle","Narrowing of lips","decrease columella philtrum angle","D","'D' [Boucher's 12th ed 20]

Columella philtrum angle INCREASES (not decreases) with edentulism. This is a sign of ageing in edentulous patients. Refer Q. No. 4.",""
"Complete Denture","AIPG 2017 Complete Denture","11","Severe ridge resorption is associated with","Small gonial angle","Large gonial angle","Convex facial profile","High palate","A","'A' [Jain V et al. study]

Severe mandibular ridge resorption is associated with small gonial angle (more acute mandibular angle). Patients with flat mandibular angle (hyperdivergent/high angle) have less severe resorption than those with steep (hypodivergent/low angle, small gonial angle) mandibular anatomy.",""
"Complete Denture","AIPG 2017 Complete Denture","12","Arcon Articulators have","Both condylar element & condylar guidance on upper member","Both condylar element & condylar guidance on lower member","Condylar Element on lower & condylar guidance on upper member","Condylar Element on upper & condylar guidance on lower member","C","'C' [Nallaswamy 1st ed 157]

'C' [Nallaswamy 1st ed 157]",""
"Complete Denture","AIPG 2017 Complete Denture","13","3 point of reference used in articulator to make it parallel to","Ala tragus line","FH line","CPC line","Beryon's line","B","'B' [Rosensteil 3rd ed 33]

Three reference points: Left and right ear rods (posterior) and nasion relator (anterior). These three reference points make the articulator parallel to FH (Frankfort Horizontal) line.",""
"Complete Denture","AIPG 2017 Complete Denture","14","Wilson curve is","Anteroposterior curve","Sagittal curve","Mediolateral curve","Lingual inclination of maxillary molars","C","'C' [Okeson 6th ed 63]

Curve of Wilson is the mediolateral curve that contacts the buccal and lingual cusp tips of each side of the arch. For each side of arch the mandibular posterior teeth are tilted lingually, and the maxillary posterior teeth are tilted buccally. This results in a curve that when viewed from the front contacts the cusp tips.",""
"Complete Denture","AIPG 2017 Complete Denture","15","Massetric notch is formed by","Action of masseter on buccinators","Action of buccinators on masseter","Any of the above","None of the above","A","'A' [Boucher's 12th ed 239]

'A' [Boucher's 12th ed 239]",""
"Complete Denture","AIPG 2017 Complete Denture","16","A patient reported with periodontally compromised canine on one side, occlusal scheme best to be followed is","Mutually protected","Group function","Bilaterally balanced","Canine guided","B","'B' [Okeson 6th ed 106]

When the canine is periodontally compromised, canine-guided occlusion (which places all lateral force on the canine) is contraindicated. Group function distributes the lateral forces among multiple posterior teeth, reducing the load on the canine. Bilateral balance places more complex demands on the occlusion.",""
"Complete Denture","AIPG 2017 Complete Denture","17","Columellar-Philtrum angle is increased?","Sign of ageing characteristics in dentulous patients","Sign of ageing characteristics in edentulous patients","Implant supported denture","Implant retained denture","B","'B' [Check Explanation of Q. No. 4]

'B' [Check Explanation of Q. No. 4]",""
