"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Operative Dentistry","3. Amalgams","16","The property of amalgam that makes it undesirable to bevel occlusal margins of an amalgam cavity preparation is its:","Flow","Ductility","Brittleness","Malleability","C","'C' [AIIMS-2K]",""
"Operative Dentistry","3. Amalgams","17","Occlusal isthmus of a M.O. dental amalgam is resistant to fracture if:","Pulpal floor depth is 1mm","Dove tail is present","Axiopulpal line angle is rounded","Unsupported enamel at the gingival cavosurface margin is planed","C","'C' [AIIMS-2K]",""
"Operative Dentistry","3. Amalgams","18","Mercuroscopic expansion in dental amalgam occurs when:","Moisture contamination occurs during condensation of zinc containing amalgam","Moisture contamination occurs during trituration of zinc containing amalgam","Mercury released as a result of electrochemical corrosion re-reacts with Ag-Sn particle","Mercury released as a result of electrochemical corrosion re-reacts with Ag-Cu particle","C","'C' [KAR-99]",""
"Operative Dentistry","3. Amalgams","19","The maximum amount of mercury vapour allowed in the work place:","0.005 mg/m3","0.5 mg/m3","0.05 mg/m3","0.025 mg/m3","C","'C' [KAR-99]",""
"Operative Dentistry","3. Amalgams","20","For a class V cavity for amalgam:","Mesio-distal walls are parallel and occluso-gingival walls converging","Mesio-distal walls diverging, occlusogingival walls converging","MD walls diverging, OG walls diverging","MD walls and OG walls parallel","A","'A' [AIPG-02]",""
"Operative Dentistry","3. Amalgams","21","A patient complains of sensitivity in a Mandibular premolar. A well condensed class V amalgam restoration was placed in that tooth 5 months ago, with no discomfort for the first 4 months. Since then it has become increasingly sensitive. The problem probably relates to:","Marginal leakage","Fractured restoration","Irreversible pulpal damage","Tooth brush abrasion","A","'A' [AIPG-02, AIIMS-03]",""
"Operative Dentistry","3. Amalgams","22","Improper handling of mercury in the clinic results in occupational hazard through:","Absorption of mercury through skin","Mercury along with food","Mercury along with filling","Mercury along with water","A","'A' [AP-03]",""
"Operative Dentistry","3. Amalgams","23","What is the minimal occlusal thickness that will provide resistance to fracture of amalgam:","1.0 mm","1.2 mm","1.5 mm","1.8 mm","C","'C' [KAR-01]",""
"Operative Dentistry","3. Amalgams","24","The most frequent complaint of patients shortly after amalgam restorations are placed is:","Pain on percussion","An open contact point","Cold sensitivity","Numbness around the gingiva","C","'C' [PGI-98]",""
"Operative Dentistry","3. Amalgams","25","An advantage of using a gold restoration rather than an amalgam restoration is:","The ease of tooth preparation","Better adaptation to the walls of the preparation","The greater edge strength of cast gold","It is less expensive","C","'C' [PGI-98]",""
"Operative Dentistry","3. Amalgams","26","Corrosion in Amalgam cracks can be described as:","Wet corrosion","Stress corrosion","Crevice corrosion","Electrolytic corrosion","B","'B' [AP-01]",""
"Operative Dentistry","3. Amalgams","27","The force of condensation is directly related to:","Surface area of the condenser","Material to be condensed","Physical strength of the operator","Weight of the condenser","A","'A' [AP-98]",""
"Operative Dentistry","3. Amalgams","28","The tin mercury phase formed during amalgamation is called:","Gamma phase","Gamma-1phase","Gamma-2phase","Lathe cut","B","'B' [KAR-03]",""
"Operative Dentistry","3. Amalgams","29","Floor of class II cavity for amalgam restoration, occlusally should be:","In enamel","In dentin","In DEJ","Just above the roof of pulp chamber","B","'B' [AIPG-93]",""
"Operative Dentistry","3. Amalgams","30","Cavosurface angle for amalgam is:",">90°","< 90°","0°","None","C","'C' [AP-02,AIPG-93]",""
"Operative Dentistry","3. Amalgams","31","The discoloured corroded superficial layer frequently seen to the surface of amalgam restoration is most likely:","Mercury","A sulfide","Gamma 2","Copper oxide","B","'B' [AIPG-91]",""
"Operative Dentistry","3. Amalgams","32","Direction of placement of retentive pin holes should be:","Perpendicular to external tooth surface","Parallel to external tooth surface","Parallel to other pins","Never beneath cusps to be restored","A","'A' [AIIMS-92]",""
"Operative Dentistry","3. Amalgams","33","Upper limit of urinary mercury attributed to extensive amalgam restoration","1 μg/g of creatinine","3 μg/g of creatinine","2 μg/g of creatinine","4 μg/g of creatinine","A","'A' [KAR-03]",""
"Operative Dentistry","3. Amalgams","34","Which of the following phase is virtually eliminated in high copper amalgam:","Gamma-I phase","Gamma-II phase","Beta phase","None","B","'B' [KAR-97]",""
"Operative Dentistry","3. Amalgams","35","Mechanically, the strongest phase in amalgam restoration is","The original gamma phase (Ag3Sn)","The gamma I phase","The gamma II phase","The copper – Tin phase","B","'B' [KAR-99]",""
"Operative Dentistry","3. Amalgams","36","The most important cause for marginal failure of amalgam restoration is:","Increased creep","Decreased strength","Tarnish and corrosion","Delayed setting of the material","A","'A' [AIPG-91, TNPSC-99]",""
"Operative Dentistry","3. Amalgams","37","Greatest potential hazard of mercury toxicity occurs due to:","Skin contact with mercury","Inhalation of mercury vapours","During amalgam restoration","Ingestion of amalgam scrap during removal","B","'B' [AIIMS-01, AIPG-95]",""
"Operative Dentistry","3. Amalgams","38","Pin retained amalgam is not used in:","Where margins of restoration rest below the gingiva","Non vital teeth","Hypoplastic teeth","Vital teeth","C","'C' [AIPG-96]",""
"Operative Dentistry","3. Amalgams","39","A radio opaque area is observed under a 3-month old silver amalgam filling. The base used most probably was:","Calcium hydroxide","ZOE","Formocresol","Zinc oxyphosphate","B","'B' [PGI-2K, AIPG -06]",""
"Operative Dentistry","3. Amalgams","40","Colour gray detector is used for:","Detecting incipient carious lesions","Caries susceptibility","Differentiating between affected and effected dentin","All of the above","B","'B' [PGI-95]",""
"Operative Dentistry","3. Amalgams","41","Bevel in class II amalgam filling is given for:","Increased retention","Increased resistance","To prevent microleakage","Aesthetic reasons","B","'B' [AIPG-97]",""
"Operative Dentistry","3. Amalgams","42","Which of the following weakest phase of the set amalgam:","Beta-2","Gamma","Gamma-1","Gamma-2","D","'D' [KAR-2K, AP- 06]",""
"Operative Dentistry","3. Amalgams","43","An overhanging proximo-occlusal amalgam restoration leads to:","Decreased retention","Increased retention","Increased plaque accumulations","Fracture of the restoration","C","'C' [KAR-97, AIPG-02]",""
"Operative Dentistry","3. Amalgams","44","After a class V amalgam restoration, patient experiences pain, which may be due to?","Dentin (Hyper) sensitivity","Irreversible pulpal damage","Injury to adjacent gingiva","Any of the above","A","'A' [AIIMS-92]",""
"Operative Dentistry","3. Amalgams","45","The type of stress to which dental amalgam is most resistant:","Shear's stress","Tensile stress","Compressive stress","Impact stress","C","'C' [KAR-97]",""
"Operative Dentistry","3. Amalgams","46","Amalgam contributes to etiology of chronic periodontal disease overlong because it acts as:","A mechanical irritant","Plaque retaining area","Nondeficiency tooth surface","overcontoured tooth surface","B","'B' [AIPG-91]",""
"Operative Dentistry","3. Amalgams","47","Point angles in class II","4","6","5","3","B","'B' [AIPG-91]",""
"Operative Dentistry","3. Amalgams","48","Retentive grooves of a proximal box in a class II cavity prepared for amalgam should be:","Sharp and elongated at the dentino enamel junction of the buccal and lingual walls","Sharp and well defined extending from the gingival to the occlusal cavosurface angle along the buccal and lingual line angles","Elongated and rounded in dentine at the buccoaxial and linguoaxial line angles extending from the gingival wall to the axiopulpal line angle","Short and rounded at the dentino enamel junction of the buccal and lingual walls","A","'A' [AP-02]
Retentive grooves of a proximal box in a class II cavity prepared for amalgam should be sharp and elongated at the dentinoenamel junction of the buccal and lingual walls.",""
"Operative Dentistry","3. Amalgams","49","Polishing agent for amalgam","Tin oxide","Iron oxide","Alumina","Silica","A","'A' [AP-02]",""
"Operative Dentistry","3. Amalgams","50","The main difference between composite and amalgam as restorative material is:","Occlusal wear","Durability","Retention","Manipulation","A","'A' [AIPG-96]",""
"Operative Dentistry","3. Amalgams","51","The most retentive type of pin is","Cemented pin","Self threading pin","Friction locked pin","amalgam pins","B","'B' [TNPSC-99, PGI-03]",""
"Operative Dentistry","3. Amalgams","52","Friction locked pins are usually retained by","Threads on pin","Resiliency of dentine","Luting cement","Channel depth","B","'B' [KAR-98]",""
"Operative Dentistry","3. Amalgams","53","Mercury vapourisation seen during processing while using with premeasured capsule during","Condensation","Carving","Mulling","Trituration","A","'A' [AP-04]",""
"Operative Dentistry","3. Amalgams","54","Angle at gingival bevel in class II inlay cavity preparation","30°","10°","5°","50°","A","'A' [AP-02]",""
"Operative Dentistry","3. Amalgams","55","Difference between class II amalgam and cast restoration is","Bevels","Occlusal resistance form","Outline form","Proximal retention","B","'B' [PGI-03]",""
"Operative Dentistry","3. Amalgams","56","The highest mercury concentration in amalgam filling is found","At the margin of the restoration","In the centre of the restoration","In the deepest part of the restoration","None of the above","A","'A' [MAN-94]",""
"Operative Dentistry","3. Amalgams","57","Admixed high copper alloy powder contains","9-20% Copper","13-20% copper","9-30% copper","13-30% copper","B","'B' [MAN-01]",""
"Operative Dentistry","3. Amalgams","58","Which of the following statements about high copper silver alloy compared to conventional alloy in not true?","It has increased tensile and compressive strength","It has poor tarnish and corrosion resistance","Its edge strength is greater","Mercury content in the final restoration is less","D","'D' [AIIMS-03]",""
"Operative Dentistry","3. Amalgams","59","Setting time of amalgam is best controlled by","Using spherical particles","Lathe cut alloy","Altering Hg-alloy ratio","Trituration time","D","'D' [PGI-02]",""
"Operative Dentistry","3. Amalgams","60","In spherical alloys as compared to lathe cut:","Less condensing force is required","More condensing force is required","Both require same condensing force","Manipulation is easy","A","'A' [AIIMS-95]",""
"Operative Dentistry","3. Amalgams","61","Advantage of Zinc containing amalgam is:","Better handling property","Dimensional stability","Resistance to creep","Toxicity to pulp and dentin","B","'B' [PGI-95]",""
"Operative Dentistry","3. Amalgams","62","Cause of expansion in Zinc containing amalgam is:","Zinc + water","Water","Hydrogen","Nascent oxygen","C","'C' [PGI-95]",""
"Operative Dentistry","3. Amalgams","63","Which of the following amalgam alloys is least susceptible to creep:","Lathe cut","Spherical","Microfine","Dispersion with high copper","D","'D' [PGI-2K]",""
"Operative Dentistry","3. Amalgams","64","How soon after a moisture contamination does a zinc containing amalgam alloy start expanding:","24 hours","1-2 days","3-5 days","7 days","B","'B' [PGI-92]",""
"Operative Dentistry","3. Amalgams","65","Which of the following constituents of amalgam alloy decreases expansion","Copper","Zinc","Silver","Tin","C","'C' [KAR-97]",""
"Operative Dentistry","3. Amalgams","66","Which of the following silver amalgam alloys have the maximum strength","Lathe cut","Spherical","Admixed","Single composition","C","'C' [PGI-97]",""
"Operative Dentistry","3. Amalgams","67","What is the recommended force for condensation of dental amalgam","35 pounds","3 pounds","15 lb","25 lb","A","'A' [COMEDK-04]",""
"Operative Dentistry","3. Amalgams","68","A pin retained amalgam:","Does not reinforce the tooth","Weakens the tooth","Reinforces the amalgam structure","Improves retention of restoration","D","'D' [KAR-04]",""
"Operative Dentistry","3. Amalgams","69","How much fraction of methyl mercury is absorbed from the Gut:","20%","50%","80%","100%","C","'C' [AIPG-06]",""
"Operative Dentistry","3. Amalgams","70","Creep rate decreases with:","Increase force of condensation.","Decrease force of condensation.","Under or overtrituration.","Dealy in time between trituration and condensation.","A","'A' [AIIMS-06]",""
"Operative Dentistry","3. Amalgams","71","The pin used in pin restoration of a root canal treated tooth is:","Self thread pin","Cemented pin","Frictional pin","Any of the above","B","'B' [AIIMS-06]",""
"Operative Dentistry","3. Amalgams","72","The lower blood mercury level at which earliest non specific symptom starts appearing at:","25 ng/ml","35 ng/ml","40 ng/ml","45 ng/ml","C","'C' [AIPG-07]",""
"Operative Dentistry","3. Amalgams","73","Corrosion of amalgam restoration:","Can extend upto a depth of 100 – 500 µm","Decreases if tin content of alloy increase","Is promoted by gama phase of alloy particles","Is resisted the most by copper-tin phase in high copper amalgams","A","'A' [AIPG-06]",""
"Operative Dentistry","3. Amalgams","74","What fraction of inhaled mercury vapour is retained in the body?","45 - 50%","55 - 65%","65 - 85%","> 85%","C","'C' [AIPG-06]",""
"Operative Dentistry","3. Amalgams","75","The ideal ratio of pin in pin restoration between dentin and exposed surface of pin is:","3:1","2:1","1:1","1:2","B","'B' [AIPG-07]",""
"Operative Dentistry","3. Amalgams","76","In amalgam cavity preparation the cavosurface is beveled at:","Less than 90°","Less than 45°","More than 10°","At an obtuse angle","A","'A' [AIPG-07]",""
"Operative Dentistry","3. Amalgams","77","The plane of the axial wall of an M.O. cavity prepared for silver amalgam should be","A flat straight plane bucolingually","Parallel to the long axis of the teeth","Concave to allow greater bulk of amalgam","Parallel to the long axis of the teeth and should follow the buccolingual contour of the tooth","D","'D' [AP-08]",""
"Operative Dentistry","3. Amalgams","78","Which of the following is the most preferred luting agent used for cementing pins in vital teeth?","Zinc phosphate","Zinc phosphate with cavity liner","Poly carboxylate","Glass Ionomer","A","'A' [KAR-01]",""
"Operative Dentistry","3. Amalgams","79","Precarving burnishing is helpful except","Premalgam removal","To remove more marginal mercury","To remove old amalgam restoration","For condensation of marginal mercury","A","'A' [AIPG-2012]",""
"Operative Dentistry","3. Amalgams","80","In amalgam filling there is a wide buccolingual space, the wedge technique used should be (OR) If you are going to restore lower molar with amalgam which is having cavity with proximal box wide buccolingually which wedging technique will you use","Double wedge","Wedge wedge","Single wedge","No wedge","A","'A' [AIPG-2012, AIIMS NOV-14]",""
"Operative Dentistry","3. Amalgams","81","Cavity with normal depth is closest to pulp in","Class I Amalgams","Class II Amalgam","Class V Amalgam","Cast restortion","A","'A' [BHU-07]",""
"Operative Dentistry","3. Amalgams","82","What is the optimum depth for a pinhole in a tooth with a vital pulp","4-5 mm","2-3 mm","2 mm","1-1.5 mm","B","'B' [BHU-07]",""
"Operative Dentistry","3. Amalgams","83","Axiopulpal line angle is bevelled in amalgam preparation to facilitate","Bulk for amalgam in this critical zone","Easy condensation of amalgam","For containment of amalgam within the matrix","To increase the strength of remaining tooth structure","B","'B' [COMEDK-08]",""
"Operative Dentistry","3. Amalgams","84","Conservative cavity for amalgam restoration is made using:","33⅓ inverted cone bur","No. 245 non standardized bur","Pear shaped bur","Taper fissure bur","C","'C' [MCET-07]
The clinical condition shown by the arrow in the below picture depicts","Requires image: Clinical photograph showing amalgam tattoo/lesion"
"Operative Dentistry","3. Amalgams","85","The clinical condition shown by the arrow in the below picture depicts","Amalgam tattoo","Late ecchymotic lesion","Necrosis of gingiva","Pigmentation","A","'A' [APPG-15]","Requires image: Clinical photograph of oral lesion"
"Operative Dentistry","3. Amalgams","86","When the pins are used in the cavity for amalgam, the strength of amalgam:","Increased","Decreased","Unchanged","May increase or decrease","C","'C' [AIPG-09]",""
"Operative Dentistry","3. Amalgams","87","Most modern precapsulated dental amalgam formulated with","50-55% hg by wt.","40-45% hg by wt.","25-35% hg by wt.","15-25% hg by wt.","A","'A' [AIIMS-2011]",""
"Operative Dentistry","3. Amalgams","88","After amalgam polishing, the outermost surface has crystals arranged flattened to tooth surface. This layer is known as","Beilby layer","Beillyi layer","Beibyl layer","none of the above","A","'A' [AIIMS-08]",""
"Operative Dentistry","3. Amalgams","89","Low creep values of high copper amalgams increase its","Solubility","Corrosion","Brittleness","Hardness","D","'D' [BHU-2012]",""
"Operative Dentistry","3. Amalgams","90","Indium is added to amalgam?","It reduces mercury release during mastication","It reduces mercury release during polishing","It reduces gamma phase","It reduces corrosion","B","'B' [AIPG-09]",""
"Operative Dentistry","3. Amalgams","91","Burnishing of dental amalgam restoration does NOT","Reduce surface microporosity","Reduce creep","Improve the marginal seal","Reduce polishing time","A","'A' [AP-09]",""
"Operative Dentistry","3. Amalgams","92","A well packed premeasured capsule without any leak releases mercury during","Condensation","Trituration","Carving","Mulling","B","'B' [AP-10]",""
"Operative Dentistry","3. Amalgams","93","In self threaded pins, the pin hole is smaller than pin channel by diameter:","0.001 inch","0.002 inch","0.003 inch","0.004 inch","A","'A' [AIPG-10]",""
"Operative Dentistry","3. Amalgams","94","Which is the restoration of choice in a patient having moderate carious lesion with heavy occlusal forces?","gold foil","amalgam","cast inlay","ceramic inlay","C","'C' [AIPG-10]",""
"Operative Dentistry","3. Amalgams","95","Discolored areas seen through the enamel in the teeth that have amalgam restorations are known as","Amalgam tattoos","Amalgam overhangs","Amalgam blues","Amalgam ditchings","C","'C' [KCET-2011]",""
"Operative Dentistry","3. Amalgams","96","One of the following statements regarding pin retained restoration is NOT true","Pinholes should never be prepared at different levels on the tooth","A minimum of 0.5 mm clearance should be provided around the circumference of the pin for adequate condensation of the amalgam","Pinhole should located on a flat surface that is perpendicular to the proposed direction of the pinhole","The pinhole should be positioned no closer than 1 mm to DEJ and no closer than 1.5 mm to the external surface.","A","'A' [KCET-2011]",""
"Operative Dentistry","3. Amalgams","97","In pin retained amalgam restoration, failure is more likely to occur at the","Pin restoration interface","Pin dentin interface","Both of the above","Inside of restoration (Restoration fracture)","D","'D' [COMEDK-2011]",""
"Operative Dentistry","3. Amalgams","98","The color code for the 'Regular' size pins in the TMS (Thread Mate System) pins system is","Gold","Silver","Pink","Red","A","'A' [KCET-2012]",""
"Operative Dentistry","3. Amalgams","99","In mechanical trituration of amalgam, what is adversely affected ?","Hardness of filling","Tarnish resistance","Working time","Final gloss of the filling","C","'C' [AIMS NOV-13]",""
"Operative Dentistry","3. Amalgams","100","The pin that causes minimum stress in dentin is","Threaded pin","Cemented pin","Amalga pin","Friction lock pin","B","'B' [GCET-14]",""
"Operative Dentistry","3. Amalgams","101","Amount of fluoride in amalgam is","8% SnF2","10% SnF2","1% NaF","1% sNf2","A","'A' [PGI JUNE-2012]",""
"Operative Dentistry","3. Amalgams","102","Least amount of mercury is required in","Admixed alloy","Spherical","Hybrid","Lathe cut alloy","A","'A' [AIIMS MAY-14]",""
"Operative Dentistry","3. Amalgams","103","Who was associated with second amalgam war?","G V Black","Charles bell","Huggins","Alfred stock","D","'D' [AIIMS NOV-14]",""
"Operative Dentistry","3. Amalgams","104","Pre-carve burnishing is useful for all except","Bring further excess mercury to surface","Increase surface hardness","Decrease number and size of voids","Marginal adaptation","B","'B' [AIIMS MAY- 2015]",""
"Operative Dentistry","3. Amalgams","105","What will not help in reducing discoloration of amalgam restored tooth?","Well condensation","Void in restoration","Use of varnish on the walls prior to insertion of amalgam","Use of varnish over the restoration","B","'B' [AIPG - 2015]",""
"Operative Dentistry","3. Amalgams","106","Pre-carve burnishing is useful for all except","Increase setting time","Removes excess mercury","Initiates carving","Margin of amalgam well condensed","A","'A' [AIPG - 2015]",""
"Operative Dentistry","4. Direct Filling Gold","1","Pure gold fuses at the temperature (in °C) of","863","1063","1263","1463","B","'B' [Phillips 10th ed 431]
Properties of pure gold:
• Very soft with Brinnel hardness number – 25.
• High tarnish and corrosion resistance.
• Most noble of metals.
• It is malleable and ductile.
• It is weldable at room temperature (cold-welded).",""
"Operative Dentistry","4. Direct Filling Gold","2","The carat for gold foil used for restorations is","18","20","22","24","B","'D' [Phillips 10th ed 429]",""
"Operative Dentistry","4. Direct Filling Gold","3","Stress in cold working can be relieved by:","Age hardening","Annealing","Hydrochloric acid","Beating","B","'B' [KAR-01]",""
"Operative Dentistry","4. Direct Filling Gold","4","Annealing of gold foil is the process by which","Contaminants are removed from the surface","rigidity decreases and ductility increases","Both ductility and proportional limit decreases","none of the above","A","'A' [Phillips 11th ed 551]
Degassing or desorption or Annealing is the process of application of heat to gold to remove surface contaminants and render gold cohesive for its compaction. Annealing is accomplished by pure ethanol flame or electric annealer.",""
"Operative Dentistry","4. Direct Filling Gold","5","Which of the following restorative materials requires more skills in manipulative manoeuvres than others","Amalgam","cast gold alloy","pure gold","composite","C","'C' [MAN-98,94]",""
"Operative Dentistry","4. Direct Filling Gold","6","The cohesion of direct gold filling at room temperature is an example of","wedging","annealing","adaptability","atomic attraction","D","'D' [AIIMS-2K]",""
"Operative Dentistry","4. Direct Filling Gold","7","The purpose of heating gold foil before condensing is:","To improve welding quality","To melt the gold","To remove adsorbed gases on gold surface","To increase oxidation","C","'C' [AIPG-96,PGI -01]",""
"Operative Dentistry","4. Direct Filling Gold","8","Alloyed form of direct gold restoration is:","Goldent","Mat gold","Electralloy","laminated gold foil","C","'C' [KAR-03]",""
"Operative Dentistry","4. Direct Filling Gold","9","Tick the odd one out","Degassing","Desorbing","annealing","Metalizing","D","'D' [KAR-98]",""
"Operative Dentistry","4. Direct Filling Gold","10","The amount of force needed to compact direct filling gold properly is influenced mostly by the:","Angle of compaction","Surface area of the condenser","Bulk of the surrounding tooth","Temperature at which gold is annealed","B","'B' [Sturdevant 4th ed 876]
The smaller the nib area of the condenser the greater the force delivered. Force delivered is inversely proportional to the square of the diameter.",""
"Operative Dentistry","4. Direct Filling Gold","11","Gold foil is prepared by","Condensation","Beating","Rolling","annealing","B","'B' [Sturdevant 5th SA ed 420/ Vimal Sikri 1st ed 873]
Gold foil is manufactured by beating pure gold into thin sheets. The numbering system reflects the weight and thickness as well.
• No. 4 thickness - Weight 4 grains – 0.5μm thick.
• No. 3 thickness - Weight 3 grains– 0.38μm thick.",""
"Operative Dentistry","4. Direct Filling Gold","12","The term stepping is associated with","Root canal preparation","direct gold condensation","Silver amalgam condensation","fracture mandible","B","'B' [Sturdevant 5th SA ed 423/ Phillips 11th ed 554]
Stepping refers to the process of pure gold condensation whereby each time condenser overlaps half the previous compaction. Compaction proceeds from centre to periphery. Regardless of the technique used, some 'Bridging' or void spaces occurs.",""
"Operative Dentistry","4. Direct Filling Gold","13","If the nib diameter is reduced by half, the compaction force is","Halved","double","Increases 4 times","constant","C","'C' [KAR-98]",""
"Operative Dentistry","4. Direct Filling Gold","14","The cavosurface margin for direct filling gold are prepared with","90° butt joint","45° Bevelled","30-40° bevel","10° bevel","C","'C' [KAR-98]",""
"Operative Dentistry","4. Direct Filling Gold","15","Best marginal integrity is obtained with","GIC","Gold foil","Gold Inlay","Amalgam","B","'B' [AIPG-94]",""
"Operative Dentistry","4. Direct Filling Gold","16","Surface hardness of gold foil during condensation","Always increases","Always decreases","Increased followed by a decrease","Not correlated","A","'A' [AIPG-93]",""
"Operative Dentistry","4. Direct Filling Gold","17","For class V direct filling gold, retention points are","In the enamel completely","In the occlusal and gingival line angles","In the mesial and distal walls completely","In the axial wall completely","B","'B' [AIPG-90,AP-95]",""
"Operative Dentistry","4. Direct Filling Gold","18","The cohesive gold used as a bulk filler is","Electra alloy","Mat gold","spherical gold","gold foil","B","'B' [MAN-01]",""
"Operative Dentistry","4. Direct Filling Gold","19","Electralloy is an alloy of","Gold and platinum","Cobalt and chromium","Gold and calcium","tin and chromium","C","'C' [Phillips 11th ed 415]",""
"Operative Dentistry","4. Direct Filling Gold","20","Pitting of direct filling gold usually results from","Using contaminated gold foil","Poor finished preparation","Improper stepping of condenser point","using small condenser point","C","'C' [Sturdevant 4th ed 876]",""
"Operative Dentistry","4. Direct Filling Gold","21","The malleting force is directed","perpendicular to the walls","parallel to long axis of crown","45° to the wall","none of the above","C","'C' [Marzouk 1st ed 396]
The forces of condensation must be at 45° to cavity walls and floors. This allows maximum adaptation of gold against walls, floors, line and point angles.

The forces of condensation must be directed at 90° to previously condensed gold. This avoids shear components that displace the already condensed pieces of gold.",""
"Operative Dentistry","4. Direct Filling Gold","22","Which of the following is true about direct filling gold","Properly condensed mat gold has no voids","Whatever may be the type voids are inherent","Voids can be avoided with manual condensation","None of the above","B","'B' [Sturdevant 5th SA ed 422/ Phillips 11th ed 556]",""
"Operative Dentistry","4. Direct Filling Gold","23","Gold with highest strength and can be used in stress bearing area","Gold foil","Mat gold","Spherical gold","Electralloy","D","'D' [KAR-04]",""
"Operative Dentistry","4. Direct Filling Gold","24","Ammonia treated gold foil is also known as","Cohesive foil","Non cohesive foil","corrugated foil","Non corrugated foil","A","'A' [AIPG-07]",""
"Operative Dentistry","4. Direct Filling Gold","25","The calcium content in alloyed electrolytic precipitate is -","0.10%","0.20%","0.50%","0.80%","A","'A' [COMEDK-09]",""
"Operative Dentistry","4. Direct Filling Gold","26","Powdered gold is marketed as -","William's E-Z gold","Morgan's E-Z gold","Robert's E-Z gold","Taggart's E-Z gold","A","'A' [COMEDK-09]",""
"Operative Dentistry","4. Direct Filling Gold","27","The most recent direct filling gold which produces the hardest surface on condensation is","Mat gold","Encapsulated powered gold","Mat gold alloyed with calcium and wrapped in gold foil","Platinized gold","C","'C' [AP-2013]",""
"Operative Dentistry","5. Composites","1","Which of the following is an example of a composite material:","A filled resin","Colloidal silica","gold alloy","wax","A","'A' [Phillips 11th ed 401]
Composite is a combination of two or more materials having chemically distinct interface between them. Eg. Filled resin.",""
"Operative Dentistry","5. Composites","2","Radio opacity of composite resins is rendered by","Silica glass","organic matrix","barium glass","fluoride particles","C","'C' [MAN-02]",""
"Operative Dentistry","5. Composites","3","The main advantage of composites over unfilled direct filling resin is their:","Higher solubility in saliva","Lower modulous of elasticity","esthetic excellence","Lower thermal co-efficient of expansion","D","'D' [KAR-97]",""
"Operative Dentistry","5. Composites","4","Composite has","resin","filler","resin and filler","none","C","'C' [AP-01]",""
"Operative Dentistry","5. Composites","5","Bonding of composite resins to tooth structure is by:","Covalent bond","ionic bond","mechanical","vanderwaal forces","C","'C' [KAR-01]",""
"Operative Dentistry","5. Composites","6","The chemical used to etch enamel is","Zinc oxide","methyl methacrylate","phosphoric acid","eugenol","C","'C' [PGI-98]",""
"Operative Dentistry","5. Composites","7","The function of the coupling agent in a restorative resin is to allow:","Adhesion of resin particles","Bonding between filler crystals","Bonding between filler and resin","Bonding between tooth and resin","C","'C' [MAN-94,AIPG-94]",""
"Operative Dentistry","5. Composites","8","The particle size in microfilled composites is","0.02—0.04mm","0.5—1.0","0.04—0.4 microns","0.3—0.4mm","C","'C' [AP-03]",""
"Operative Dentistry","5. Composites","9","Dentin bonding agents usually contain","Only hydrophobic component","Only hydrophilic component","Hydrophobic and hydrophilic component","lyophilic and lyophobic component","C","'C' [COMEDK-04]",""
"Operative Dentistry","5. Composites","10","Advantage of using visible light for light cure resins is","It is easily processed by any light source","Machine is easily available","It can cure the resin through enamel","The finish is better","C","'C' [MAN-97]",""
"Operative Dentistry","5. Composites","11","As compared to UV light, visible light can cure","Greater depth of resin","Lesser depth of resin","Only superficial layer","None of the above","A","'A' [MAN-97]",""
"Operative Dentistry","5. Composites","12","Esthetic restorative materials are","Glass ionomer cement","composite","silicate","all of the above","B","'B' [MAN-97]",""
"Operative Dentistry","5. Composites","13","An old composite restoration is to be replaced. The best method is","To remove entire restoration, reetch and refill","To roughen the old restoration, reetch and refill","composite restorations cannot be replaced or refilled","none of the above","B","'B' [MAN-98]",""
"Operative Dentistry","5. Composites","14","Which is not a property of resin ionomer restorative material","It is a dual cure polymerization system","It is radiolucent","It releases fluoride","It adheres to the dentin","B","'B' [MAN-01]",""
"Operative Dentistry","5. Composites","15","Restoration of angle fracture of anterior teeth done by","Amalgam","Composite resin","GIC","All of the above","B","'B' [MAN-95]",""
"Operative Dentistry","5. Composites","16","Increasing the etching concentration","Increases the micropores formed","Increases the length of the enamel tags","Causes precipitation of phosphates","increases the bond strength","B","'B' [MAN-02]",""
"Operative Dentistry","5. Composites","17","The light from the UV light curing unit can cause:","Iritis","Cataract","Retinal damage","Corneal ulceration","C","'C' [KAR-2K]",""
"Operative Dentistry","5. Composites","18","The etching of intact enamel with phosphoric acid produces:","an increases in surface area","a decrease in surface area","An increase in chemical bonding capabilities","a decrease in chemical bonding capabilities","A","'A' [KAR-98]",""
"Operative Dentistry","5. Composites","19","In class III composite preparation, retention points should be placed:","In the axial wall","Entirely in dentine","At the dentinoenamel junction","At the expense of facial and lingual wall","B","'B' [AIIMS-94]",""
"Operative Dentistry","5. Composites","20","Which of the following should be used to clean the operating site before giving composite restorations?","Pumice slurry","Prophy paste containing glycerine","c) prophy paste containing fluoride","all of the above","A","'A' [KAR-01]",""
"Operative Dentistry","5. Composites","21","The coupling agent used in composite resin","Colloidal silica","Urethane dimethacrylate","Organo silanes","Diketones","C","'C' [KAR-99]",""
"Operative Dentistry","5. Composites","22","Class II composites are inferior to amalgam due to:","Less abrasion resistance","Lower compressive strength","Lower tensile strength","Greater solubility","B","'B' [AIPG-2K]",""
