Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Dental Materials,2. IMPRESSION MATERIALS,3,All of the following statements about Type II silicon impression material are true EXCEPT,They evolve hydrogen when cast if they are not fully cured,They exhibit a very low setting shrinkage,They have a lower tear resistance than polysulphide rubbers,They set by condensation polymerisation,D,"'D' [Phillips' 11th ed 214/ 12th ed 154]
Addition silicones are the type II silicone impression materials, which undergo addition type of polymerization reaction terminating in vinyl groups and cross-linked with hydride groups.

The advantages of addition silicone are:
- Dimensional stability
- Adequate tear strength (but less than polysulphide)
- Agreeable odor and color
- Multiple casts can be made from one impression.
- No volatile byproduct",
Dental Materials,2. IMPRESSION MATERIALS,4,All of the following statements about an alginate impression are true EXCEPT,It should be rapidly displaced from the mouth,It may exhibit fluid exudates on the surface as a result of imbibition of water,It will take up water and expand if kept wet,It will shrink as a result of syneresis,B,"'B' [Phillips' 11th ed 246/ 12th ed 174]
Fluid exuded from the impression seen as droplets on surface are called syneresis whereas absorption of water by the impression when placed in water is called Imbibition.",
Dental Materials,2. IMPRESSION MATERIALS,5,All of the following can be used to slow down the setting of zinc oxide eugenol impression paste EXCEPT,Adding a small amount of glycerine,Adding a small amount of water,Altering the amounts of the two pastes used,Cooling mixing slab,B,"'B' [Phillips' 11th ed 253/ 12th ed 179]
Adding a small amount of water accelerates the setting reaction of zinc oxide eugenol impression paste and thereby decreases the setting time.",
Dental Materials,2. IMPRESSION MATERIALS,6,Type I and type II zinc oxide impression paste differ with respect to,Their use,Their hardness after setting,Water content,Eugenol content,B,"'B' [Phillips' 11th ed 253/ 12th ed 178]
Type I ZOE paste (Hard) sets in 10 minutes and type II ZOE paste (soft) sets in 15 minutes.",
Dental Materials,2. IMPRESSION MATERIALS,7,Hysteresis in a hydrocolloid gel is,Moisture absorption,Temperature lag between gelation and liquefaction temperature,Phenomenon of conversion of gel into sol,All of the above,B,"'B' [Phillips' 11th ed 235/ 12th ed 170]
Hysteresis is exhibited by agar, which is a reversible hydrocolloid impression material.",
Dental Materials,2. IMPRESSION MATERIALS,8,The term given to the phenomenon of moisture absorption by an alginate impression is,Imbitition,Syneresis,Hysteresis,Gelation,A,'A' [Phillips' 11th ed 246/ 12th ed 174],
Dental Materials,2. IMPRESSION MATERIALS,9,The base paste of the condensation poly silicone has a low molecular weight dimethyl siloxane with a terminal-group,Mercaptan group,Hydroxyl group,Silane group,Vinyl group,B,"'B' [Phillips' 11th ed 213/ 12th ed 154]
Condensation silicon polymers terminate in hydroxyterminated polydimethyl siloxane groups. Addition silicone (Poly vinyl siloxane) polymers terminate in vinyl groups.",
Dental Materials,2. IMPRESSION MATERIALS,10,The impression with the least dimensional change upon disinfection is,Addition poly silicone,Agar-agar,Polysulphide,Polyether,A,"'A' [Phillips' 11th ed 222-24 Fig 9-10/ 12th ed 165 Fig 8-14]
Addition silicones have very little residual polymerization, making them the most dimensionally stable of all the dental materials. They are also highly biocompatible impression materials.",
Dental Materials,2. IMPRESSION MATERIALS,11,Best material for duplicating cast is,Agar-agar,Alginate,Zinc oxide eugenol,Plaster of paris,A,"'A' [Phillips' 11th ed 245]
Agar and alginate both are useful for duplicating casts or models. But the most popular is agar because it can be used many times.",
Dental Materials,2. IMPRESSION MATERIALS,12,Palladium is added to polyvinyl siloxane to,Act as a scavenger,Helps as surfactant,Acts as plasticizer,Acts as a catalyst,A,"'A' [Phillips' 11th ed 215/ 12th ed 154]
Impurities evolve hydrogen gas from addition silicone, which produces pint point voids in the stone casts, if poured immediately after removing from mouth.

This can be prevented by adding platinum or palladium to act as scavenger or by waiting an hour before pouring up the impression.",
Dental Materials,2. IMPRESSION MATERIALS,13,Syneresis seen in a hydrocolloid gel is,Seen as water loss,Water absorption,Shrinkage,Gelation,A,"'A' [Phillips' 11th ed 234/ 12th ed 174]
The gel may loose water by evaporation or by exudation of fluid onto the surface by syneresis. Both of them lead to shrinkage of gel. So casts should be poured immediately for hydrocolloid materials or else wrapped in moist towel to create 100% humidity.",
Dental Materials,2. IMPRESSION MATERIALS,14,Immediate pouring of impressions is most critical in,Condensation polysilicon,Addition Polysilicon,Polyether,A and B,A,"'A' [Phillips' 11th ed 224/ 12th ed 154]
Ethyl alcohol is the bye product of condensation setting reaction. Contraction occurs if the bye product evaporates in a set silicone rubber. So casts are poured immediately after taking impression from mouth.",
Dental Materials,2. IMPRESSION MATERIALS,15,Impression techniques are used for recording,Oral mucosal tissues,Dental hard tissues,Oral mucosal tissues and dental hard tissues,None of the above,C,'C' [Phillips' 11th ed 207/ 12th ed 152],
Dental Materials,2. IMPRESSION MATERIALS,16,The impression material used to record the prepared areas on abutment teeth is,High viscosity elastomeric impression material,Medium viscosity elastomeric impression material,Low viscosity elastomeric impression material,None of the above,C,'C' [Phillips' 12th ed 160],
Dental Materials,2. IMPRESSION MATERIALS,17,Vulcanization refers to the setting of:,Reversible hydrocolloid,Mercaptan impression material,Zinc phosphate cement,Zinc oxide-eugenol,B,"'B' [Phillips' 11th ed 212/ 12th ed 153]
Vulcanization is a cross linking process that involves sulphide mercaptan groups. Polysulphide impression materials are also called as vulcanizing materials or mercaptan materials. The mercaptan groups give polysulphides their characteristic odor.",
Dental Materials,2. IMPRESSION MATERIALS,18,Alginate impression material is:,Non-elastic impression material,Thermoplastic impression material,More mucostatic than ZOE,Less mucostatic than ZOE,D,"'D' [Phillips' 11th ed 208/ 12th ed 153]
""ZOE impression paste"" and ""plaster of paris"" are called mucostatic impression materials because they do not compress the tissue during seating of the impression. They are ideal for making impressions of edentulous structures.

Impression compound and elastomers are mucocompressive.",
Dental Materials,2. IMPRESSION MATERIALS,19,Impression plaster is:,Less compressive than alginate,More compressive than alginate,As compressive as alginate,More compressive than hydrocolloids,A,"'A' [Phillips' 11th ed 208/ 12th ed 153]
Impression plaster is rigid impression material. It records tissues in anatomic form (does not compress), so called as mucostatic impression material. Alginates and waxes are other examples of mucostatic impression materials.",
Dental Materials,2. IMPRESSION MATERIALS,20,Syringe material is,High viscosity elastomer,Medium viscosity elastomer,Medium & Low viscosity elastomer,Low viscosity elastomer,D,"'D' [Phillips' 11th ed 221/ 12th ed 157, 158]",
Dental Materials,2. IMPRESSION MATERIALS,21,Setting time of ZOE is best controlled by,Adding a drop of eugenol,Adding a drop of water,Cooling the glass slab,Altering ratio of two pastes,C,'C' [Phillips' 11th ed 253/ 12th ed 179],
Dental Materials,2. IMPRESSION MATERIALS,22,The impression for a diagnostic cast of a partial edentulous mouth should be taken in:,Impression wax,Modelling compound,Hydro-colloid,Hydro cal,C,"'C' [Phillips' 11th ed 208/ 12th ed 176]
Impression compound and impression plaster are useful for making impressions of edentulous ridges. Hydrocolloids are useful for partial edentulous mouth impressions.",
Dental Materials,2. IMPRESSION MATERIALS,23,Sol- gel transformation is seen in,Impression plaster,Hydrocolloids,Elastomer,Impression compound,B,'B' [Phillips' 11th ed 234/ 12th ed 170],
Dental Materials,2. IMPRESSION MATERIALS,24,Agar impression materials differ from alginate impression materials in that the former sets by:,Mechanical action of saliva,Physical change,Evolution,Chemical change,B,"'B' [Phillips' 11th ed 208/ 12th ed 153]
Setting reaction of agar and impression compound is a function of temperature and is a physical change. These are called as thermoplastic material.",
Dental Materials,2. IMPRESSION MATERIALS,25,The basic constituent of reversible hydrocolloid impression material is,Agar,Alginic acid,Gelatin,alginate,A,"'A' [Phillips' 11th ed 235/ 12th ed 170]
The basic constituent of agar impression material is agar which is a polysaccharide extracted from seaweed. It is a sulfuric ester of galactose. But the principal ingredient by weight is water (80%).",
Dental Materials,2. IMPRESSION MATERIALS,26,Which material undergoes hysteresis?,Irreversible hydrocolloid,Reversible hydrocolloid,Impression plaster,Metallic oxide paste,B,"'B' [Phillips' 11th ed 235/ 12th ed 170]
Agar-agar is the true hydrophilic impression material.",
Dental Materials,2. IMPRESSION MATERIALS,27,"Before pouring an elastic impression, it is washed with slurry of water and stone to:",Increase gel strength,Prevent syneresis,Prevent distortion,Wash off saliva on impression,D,"'D' [Phillips' 11th ed 248/ 12th ed 161]
Saliva and blood retards the setting reaction of gypsum so these must be removed by washing the impression before pouring it.",
Dental Materials,2. IMPRESSION MATERIALS,28,The setting time of irreversible hydrocolloids can be decreased by:,Raising the temperature of water used for mixing,Using excess water for mixing,Lowering the temperature of water used for mixing,None of the above,A,"'A' [Phillips' 11th ed 242/ 12th ed 174]
The higher the temperature of mixing water, the faster is the gelation. The clinician can safely influence the gelation time by controlling the temperature of mixing water. But the best way to control the gelation time is by adding retarders like trisodium phosphate during manufacturing.",
Dental Materials,2. IMPRESSION MATERIALS,29,Electroplate silver die material is best compatible with all EXCEPT,Addition silicones,Polysulfides,Polyethers,Condensation silicones,C,"'C' [Philip's 12th ed 166]
The polyether impression material has the capability to absorb water or fluids and the simultaneous leaching of the water-soluble plasticizer when stored in disinfectant solutions or during electroplating procedures. This will be resulting in dimensional changes. Thus, the polyether impression should be stored in a dry (relative humidity below 50%), cool environment to maintain its accuracy and should never be left for protracted periods in disinfecting solutions and cannot be electroplated.",
Dental Materials,2. IMPRESSION MATERIALS,30,Rubber base impressions are poured immediately as they:,Continue to polymerize,Show imbibition and syneresis,Become elastic,Show gelation,A,"'A' [Phillips' 11th ed 227/ 12th ed 161]
The rubber base impression materials or polysulphides have residual polymerization i.e., they continue to polymerize for some time even after setting and the bye-products of polymerization may be lost if impressions are not poured immediately. Both of them result in shrinkage of the impression.",
Dental Materials,2. IMPRESSION MATERIALS,31,Heavy and light body impression materials are used with:,Mercaptan,Silicone,Reversible hydrocolloid,A and B,D,'D' [Phillips' 11th ed 210/ 12th ed 153],
Dental Materials,2. IMPRESSION MATERIALS,32,The most mucostatic impression material is,Thin mix of plaster of paris,Zinc oxide eugenol impression paste,Free flowing wax,Reversible hydrocolloids,A,'A' [Phillips' 11th ed 208/ 12th ed 117],
Dental Materials,2. IMPRESSION MATERIALS,33,Impression compound has which of the following characteristic property?,Low thermal conductivity,High flow property,Degradation in presence of moisture,Remain distortion free up to 72 hrs. pouring can be safely delayed,A,"'A' [Phillips' 11th ed 251/ 12th ed 178]
Impression compound has low thermal conductivity. To overcome this the following is done:
- During softening of material, the outside will soften first and inside last. So to ensure uniform softening, the material should be kept immersed for a long time in the water bath.
- The layer adjacent to the mouth-tissues will remain soft. Therefore, it is important to cool the compound thoroughly before removing the impression.",
Dental Materials,2. IMPRESSION MATERIALS,34,The best way to remove a hydrocolloid impression from the patient's mouth is:,Slight rocking of the impression to disengage it from the undercut,Wetting the periphery of the impression with moist cotton to break the peripheral seal,Sudden jerking of the impression to prevent tearing,Supporting the impression along with the tray to prevent disengaging of the tray alone,C,"'C' [Phillips' 11th ed 237/ 12th ed 174]
Hydrocolloids and elastomers should be removed with a sudden quick motion because these are Viscoelastic materials and a quick force causes less permanent deformation. Weaving and teasing forces cause distortion or tearing.",
Dental Materials,2. IMPRESSION MATERIALS,35,Agar syringe material can be used with/as,Agar,Alginate,Both of the above,Primary impression,C,"'C' [Phillips' 11th ed 245/ 12th ed 176]
Laminate technique combines agar-alginate in which chilled alginate replaces the tray agar. Alginate gels by chemical reaction and agar gels by means of contact with cold alginate.

Agar is also used in triple tray technique i.e, one impression records the maxillary, mandibular arches along with their occlusion.",
Dental Materials,2. IMPRESSION MATERIALS,36,Palatal secretions affect the setting of all the impression materials except:,Silicone,Agar-agar,Impression paste,Impression plaster,B,"'B' [Phillips' 11th ed 237/ 12th ed 170]
Agar-agar is the true hydrophilic impression material.",
Dental Materials,2. IMPRESSION MATERIALS,37,Trisodium phosphate added to alginate contributes towards:,Increasing the working time,,,,A,"'A' [Phillips' 11th ed 241/ 12th ed 172]
Trisodium phosphate (Retarder) reacts with CaSO4 preferably than alginate and thus prolongs the working time.

Retarder in Alginate is (AIPG-2015)
a) Calcium sulphate
b) Sodium phosphate (correct answer)
c) Potassium alginate
d) Diatomaceous earth

Note: Only option A of this question was legible in the source scan; options B-D were cut off.",
Dental Materials,2. IMPRESSION MATERIALS,38,Lenolin is added in ZOE paste to:,Decrease flow,Increase flow,Accelerate reaction,Decrease irritation due to eugenol,B,"'B' [Phillips' 11th ed 252/ 12th ed 178]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Base paste</th></tr></thead><tbody><tr><td>ZnO</td><td>Main ingredient (87%)</td></tr><tr><td>Vegetable oil</td><td>Decreases the irritant action of eugenol</td></tr></tbody></table>
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Accelerator paste</th></tr></thead><tbody><tr><td>Oil of cloves / Eugenol</td><td>Clove oil reduces burning sensation</td></tr><tr><td>Rosin</td><td>Accelerates and gives smoother product</td></tr><tr><td>Filler</td><td>Silica type</td></tr><tr><td>Lanolin, Resinous balsam</td><td>increases flow</td></tr><tr><td>Zinc acetate or CaCl2</td><td>Accelerator</td></tr></tbody></table>

Base paste in zinc oxide eugenol impression paste consists of all of the following except
a) Oil of cloves
b) Zinc oxide
c) Mineral oil (correct answer)
d) Fixed vegetable oil",
Dental Materials,2. IMPRESSION MATERIALS,39,Tear strength for impression material is highest for:,Condensation silicone,Alginate,Poly sulfide,Addition silicone,C,'C' [Phillips' 11th ed 228/ 12th ed 170],
Dental Materials,2. IMPRESSION MATERIALS,40,Agar is prepared from,Bullock heart,Chemicals,Sea weed,Chick cells,C,'C' [Phillips' 11th ed 235/ 12th ed 170],
Dental Materials,2. IMPRESSION MATERIALS,41,Elastomers are,Alginate,Agar,Polyethers,Imp. Compound,C,"'C' [Phillips' 11th ed 210/ 12th ed 153]
Four types of elastomers are - Polysulphide, addition silicone, condensation silicone and polyether.",
Dental Materials,2. IMPRESSION MATERIALS,42,Perforated impression tray are used for:,Alginate,Zinc oxide- eugenol,Agar-agar,Impression compound,A,"'A' [Phillips' 11th ed 243/ 12th ed 173]
By using perforated trays, the impression adheres to the tray so that the impression can be withdrawn from around the teeth. When rim lock tray is selected, a tray adhesive should be used.",
Dental Materials,2. IMPRESSION MATERIALS,43,ADA specification number for non- aqueous elastomeric dental impression material is:,19,20,21,26,A,'A' [Phillips' 11th ed 210/ 12th ed 165],
Dental Materials,2. IMPRESSION MATERIALS,44,During setting of alginate impression materials,Trisodium phosphate reacts with sodium alginate,Trisodium phosphate reacts with calcium sulphate,Colloidal gel changes to sol,Material in contact with soft tissues sets last,B,'B' [Phillips' 11th ed 241/ 12th ed 174],
Dental Materials,2. IMPRESSION MATERIALS,45,Which of the following impression material is elastic:,Impression compound,Zinc oxide eugenol (ZOE) paste,Wax,Polyvinyl siloxane,D,'D' [Phillips' 11th ed 208/ 12th ed 153],
Dental Materials,2. IMPRESSION MATERIALS,46,Trisodium phosphate in alginate acts as:,Retarder,Reactor,Accelerator,Plasticizer,A,'A' [Phillips' 11th ed 240/ 12th ed 173],
Dental Materials,2. IMPRESSION MATERIALS,47,K2SO4 in agar-agar is for:,Accelerating the setting stage of gypsum,Give dimensional stability,Increase strength,None of the above,A,"'A' [Phillips' 11th ed 235/ 12th ed 172]
Potassium sulphate in agar accelerates the setting reaction of gypsum and helps to counteract the retarding effect of water and borax of agar on gypsum.",
Dental Materials,2. IMPRESSION MATERIALS,48,Wash or corrective impression is done by:,Impression plaster,Impression paste,Alginate,Rubber base impression material,B,'B' [Phillips' 10th ed 182/ 12th ed 160],
Dental Materials,2. IMPRESSION MATERIALS,49,Hypersensitivity reactions like contact dermatitis can be caused by,polysulfides,condensation silicones,addition silicones,polyether,D,"'D' [Phillips' 11th ed 229/ 12th ed 167]
Contact dermatitis and hypersensitivity potential exists with polyether impression material. Lowest cell cytotoxicity is with polysulfide and highest with polyether impression material.",
Dental Materials,2. IMPRESSION MATERIALS,50,The plasticizers used in polyether impression material is:,Polyether polymer,Colloidal silica,Glycol ether,Di-vinyl poly (dimethyl siloxane),C,"'C' [Phillips' 11th ed 216/ 12th ed 155]
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Base paste of polyether</th></tr></thead><tbody><tr><td>Polyether polymer</td><td>Main ingredient</td></tr><tr><td>Colloidal silica</td><td>Filler</td></tr><tr><td>Glycol ether</td><td>Plasticizer</td></tr></tbody></table>
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Accelerator paste</th></tr></thead><tbody><tr><td>Alkyl aromatic sulfonate</td><td>Main ingredient</td></tr><tr><td>Colloidal silica</td><td>Filler</td></tr><tr><td>Glycol ether</td><td>Plasticizer</td></tr></tbody></table>",
Dental Materials,2. IMPRESSION MATERIALS,51,Impression compound base:,Low thermal conductivity,Crystalline structure,Formation of cross linkage with heating,High fusion temperature,A,'A' [Phillips' 11th ed 251/ 12th ed 178],
Dental Materials,2. IMPRESSION MATERIALS,52,In reversible hydrocolloid the property by which the transformation from sol to gel and gel to sol is a function of the:,Concentration of fillers and plasticizer,Percentage composition by weight of water,Concentration of potassium sulphate,Temperature,D,'D' [Phillips' 11th ed 234/ 12th ed 170],
Dental Materials,2. IMPRESSION MATERIALS,53,One of the most important advantages of truly elastic impression material would be its capacity for:,Close adaptation to soft tissues,With drawl without permanent distortion,Reproduction of surface details,Compatibility with gypsum products,B,'B' [Phillips' 12th ed 153],
Dental Materials,2. IMPRESSION MATERIALS,54,Alginates are,Sol,Gel,Hydrocolloid,Colloid,C,'C' [Phillips' 11th ed 234/ 12th ed 171],
Dental Materials,2. IMPRESSION MATERIALS,55,Inelastic impression material is,Impression compound,Alginate,Agar-agar,Polyether,A,'A' [Phillips' 11th ed 209/ 12th ed 153],
Dental Materials,2. IMPRESSION MATERIALS,56,Syneresis is associated with,Hydrocolloids,Elastomers,Zinc oxide eugenol,Plaster of paris,A,'A' [Phillips' 11th ed 234/ 12th ed 174],
Dental Materials,2. IMPRESSION MATERIALS,57,Material causing minimum tissue distortion is:,Polysulphide,Silicone,Impression plaster,Zinc oxide eugenol paste,C,'C' [Phillips' 11th ed 208/ 12th ed 177],
Dental Materials,2. IMPRESSION MATERIALS,58,The advantage of ZOE impression paste:,Has dimensional stability,Does not adhere to tissues,Is easy manipulation,Does not require special trays,A,"'A' [Phillips' 11th ed 253/ 12th ed 179]
The main advantage of ZOE paste is its dimensional stability. ZOE paste is used for making final or wash impression of edentulous ridges, bite registration, post surgical pack, temporary reliner, root canal filler, temporary filling material and leuting agent, etc. ZOE paste is the most commonly used (BHU-07) wash impression material for edentulous jaw.",
Dental Materials,2. IMPRESSION MATERIALS,59,"""Brush heap"" structure is found in:",Polyether,Agar,Condensation silicone,ZOE impression material,B,'B' [Phillips' 11th ed 234/ 12th ed 170],
Dental Materials,2. IMPRESSION MATERIALS,60,Rinsing of the impression is important to,Remove excess impression material,Remove saliva,Hydrate the impression,Accelerate the setting,B,'B' [Phillips' 11th ed 248/ 12th ed 161],
Dental Materials,2. IMPRESSION MATERIALS,61,Gelation temperature of agar is between,20°C to 25°C,27°C to 33°C,37°C to 50°C,55°C to 60°C,C,"'C' [Phillips' 11th ed 235/ 12th ed 170]
Agar liquefaction temperature is 70-100°C and gelation temperature is 37-50°C",
Dental Materials,2. IMPRESSION MATERIALS,62,Which is best material for RPD impression,Impression plaster,Irreversible hydrocolloid,Reversible hydrocolloid,None of the above,B,"'B' [Phillips' 11th ed 234/ 12th ed 176]
Alginate is most widely used and most versatile for RPD impressions.",
Dental Materials,2. IMPRESSION MATERIALS,63,Alginate impression material is similar to agar-agar impression material in the following respect:,Gelation increases in both on increase in temperature,Mixing time is increased to reduce the setting time,Deformation during removal of impression occurs due to distortion of gel fibers,Both can be re-used for fresh impressions,C,"'C' [Phillips' 11th ed 239/ 12th ed 174, 176]",
Dental Materials,2. IMPRESSION MATERIALS,64,The minimum thickness of an alginate impression material should be,8 mm,3 mm,6 mm,5 mm,B,"'B' [Philip's 12th ed 173]
Alginate is a weak material; therefore, a sufficient bulk of material is needed. The thickness of the alginate impression between the tray and the tissues should be at least 3 mm.",
Dental Materials,2. IMPRESSION MATERIALS,65,Hardening solutions are used with impression made of,Hydrocolloid,Impression compound,Elastomer,Zinc oxide eugenol,A,"'A' [Phillips' 11th ed 247/ 12th ed 175]
Gypsum products are not compatible with the hydrocolloid impression materials. The casts will become soft. This can be prevented by incorporating hardening solutions in the impression material during manufacturing or by immersing the impression in an accelerator solution for the setting of gypsum. The hardening solutions are 2% potassium sulphate for agar and titanium fluoride for alginate materials.",
Dental Materials,2. IMPRESSION MATERIALS,66,Use of reversible hydrocolloid needs,Two thermostatically controlled water baths,Three thermostatically controlled water baths,Four thermostatically controlled water baths,Five thermostatically controlled water baths,B,"'B' [Philip's 12th ed 170]
Making the Agar impression requires a three-compartment conditioning unit for the agar tray material that allows liquefaction (at 100°C), storage (65°C), and tempering (45°C), while the agar syringe material is used only in the liquefaction and storage compartments.",
Dental Materials,2. IMPRESSION MATERIALS,67,Elastomers except POLYETHER are,Hydrophilic,Hydrophobic,Water loving impression materials,Potassium alginates,B,'B' [Phillips' 12th ed 170],
Dental Materials,2. IMPRESSION MATERIALS,68,The cross linking agent of polysulphide rubber base impression material is,Aromatic sulfonate esters,Platinum salt catalyst,Stannous octate,Lead dioxide,D,"'D' [Phillips' 11th ed 213/ 12th ed 153]
Lead dioxide is the cross linking agent in polysulphide impression material. This imparts brown color to the material. It is cross-linked to -SH groups of the polysulphide polymer.

Which one of the following is an ingredient in the composition of polysulphide impression material?
Ans: Lead dioxide (KERALA-2015)",
Dental Materials,2. IMPRESSION MATERIALS,69,Which of the following impression material is rigid?,Zinc oxide-eugenol,Reversible hydrocolloid,Alginate,Polysulphide rubber,A,'A' [Phillips' 11th ed 216/ 12th ed 177],
Dental Materials,2. IMPRESSION MATERIALS,70,"When making a polysulphide impression for a caste crown, custom trays are usually preferred over stock trays for all of the following reasons except",Custom trays facilitate uniform contraction of impression material,Custom trays require less impression material,Stock trays may be short in the flange area,Impressions made in the custom trays are easier to remove from the mouth,D,"'D' [Phillips' 11th ed 219/ 12th ed 156]
Custom trays are used with polysulphide impression materials. They reduce the impression material in the tray thereby reducing polymerization shrinkage and also facilitate uniform contraction (increased accuracy). For silicones, putty-wash technique is used. So, there is no need of custom tray.",
Dental Materials,2. IMPRESSION MATERIALS,71,Rapid removal of rubber impressions with a single firm motion results in,Reduced dimensional instability,Improved adhesion of the impression to the tray,Minimal permanent deformation,Reduced contamination by saliva,C,'C' [Phillips' 11th ed 212/ 12th ed 161],
Dental Materials,2. IMPRESSION MATERIALS,72,Name the accelerator used in Zinc oxide eugenol paste,Olive oil,Linseed oil,Zinc acetate,All of these,C,"'C' [Phillips' 11th ed 252/ 12th ed 179]
Zinc acetate, calcium chloride, alcohols are the accelerators used in ZOE paste.",
Dental Materials,2. IMPRESSION MATERIALS,73,Impression compound is characterized by all the following except,Warps at room temperature,Is a thermoset material,Shows increased flow when kneaded with water,Low coefficient of thermal conductivity,B,"'B' [Phillips' 11th ed 209/ 12th ed 177]
Impression compound agar and waxes are thermoplastic materials. The materials, which set by chemical reaction, are called thermoset materials. Heat cure acrylics are examples of thermoset materials.",
Dental Materials,2. IMPRESSION MATERIALS,74,The low thermal conductivity of impression compound is overcome by:,Impression is placed in mouth till it gets cold and sudden removal of impression.,By melting in boiling water at 50°c for one hour.,By heating with ethanol frame and directly placing in patient's mouth.,Heating in hot water and immediately quenching in water for 20 minutes.,A,"'A' [Manappallil 2nd ed 35/ Phillips' 12th ed 178]
Impression compound has low thermal conductivity. To overcome this the following is done:
- During softening of material, the outside will soften first and inside last. So to ensure uniform softening, the material should be kept immersed for a long time in the water bath.
- The layer adjacent to the mouth-tissues will remain soft. Therefore, it is important to cool the compound thoroughly before removing the impression.",
Dental Materials,2. IMPRESSION MATERIALS,75,Which of the following is not true about elastomeric impression?,Single mix materials have higher viscosity,Shear thinning is related to viscosity of non phase impression material,Improper mixing of material can cause permanent deformation of impression,Putty - wash technique of impression reduces dimensional change of setting,A,"'A' [Phillips' 11th ed 220/ 12th ed 159]
Medium viscosities of elastomers are often used for single mix technique.
<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Technique</th><th>Description</th></tr></thead><tbody><tr><td>Multiple mix technique</td><td>Two separate mixes (heavy and light body) are made. Heavy body is placed in the tray and light body is loaded in a syringe and impression is made</td></tr><tr><td>Single mix technique/ Monophase technique</td><td>Only one mix is made (medium body). Part of it is loaded in tray and part of it is loaded into syringe and an impression is made.</td></tr></tbody></table>",
Dental Materials,2. IMPRESSION MATERIALS,76,Linear contraction of elostomeric impression with passage of time is highest in:,Addition silicone,Polysulphide,Polyetner,Condensation silicone,D,'D' [Phillips' 11th ed 224/ 12th ed 165],
Dental Materials,2. IMPRESSION MATERIALS,77,"When working with condensation silicone impression material, it is advisable to pour the cast",Immediately,After 1 hour,After 4 hours,After 24 hours,A,"'A' [Phillips' 11th ed 222-24/ 12th ed 165]
In contrast addition silicones should be poured an hour late to improve the cast surface. The polyether impression can be poured immediately or after several days and the resulting casts will have same accuracy.",
Dental Materials,2. IMPRESSION MATERIALS,78,Which of the following is true about Agar hydrocolloid impression material?,Liquefies between 71 - 100°C,Solidifies between 50 - 70°C,Facilitates fabrication of metal dyes,Cannot register fine surface details,A,"'A' [Phillips' 11th ed 235/ 12th ed 170]
Agar liquefaction temperature is 70-100°C and gelation temperature is 37-50°C",
Dental Materials,2. IMPRESSION MATERIALS,79,Alginates are made dust free by adding:,Glycol,Glycerol,Glutamic acid,alcohol,A,"'A' [Phillips' 11th ed 240/ 12th ed 172]
Dustless alginates incorporate polyethylene or polypropelene glycol on the alginate powder to agglomerate the particles. Due to this the powders no longer have a tendency to release fine particles that cause a health hazard.",
Dental Materials,2. IMPRESSION MATERIALS,80,Which one of the following increases the strength and reduce viscosity of agar hydrocolloid impression material:,Borax,Water,Sulfates,Carbonates,A,'A' [Manappallil 2nd ed 49],
Dental Materials,2. IMPRESSION MATERIALS,81,The role of magnesium chloride in ZOE impression paste:,Retarder,Modifier,Plasticiser,Accelerator,D,"'D' [Phillips' 11th ed 252/ 12th ed 179]
Zinc acetate, calcium chloride, alcohols are the accelerators used in ZOE paste.",
Dental Materials,2. IMPRESSION MATERIALS,82,The water powder ratio of alginate is:,100 ml of water to 60 gms of powder,40 ml of water to 40 gms of powder,40 ml of water to 15 gms of powder,15 ml of water to 40 gms of powder,C,'C' [Nallaswamy 1st ed 372],
Dental Materials,2. IMPRESSION MATERIALS,83,To make the vinyl polysiloxane hydrophilic the following is added:,Mineral oil,Surfactant,Water,Plasticizer,B,"'B' [Phillips' 11th ed 215/ 12th ed 167]
One of the disadvantages of addition silicones is their inherent hydrophobic nature. A non ionic surfactant is added to the paste to render it hydrophilic.

Surfactants are added to addition silicones to (COMEDK-15)
a) Decrease contact angle (correct answer)
b) Increase contact angle
c) Decrease shear stress
d) Decrease setting time",
Dental Materials,2. IMPRESSION MATERIALS,84,Best impression material to be used for securing impressions after crown preparation:,Alginate,Agar,Elastomer,Zno paste,C,'C' [Phillips' 11th ed 208/ 12th ed 160],
Dental Materials,2. IMPRESSION MATERIALS,85,Dimensional stability of hydrocolloid impressions may be achieved by:,Using less water powder ratio,Storing the impression under water,Prolonged manipulation,Using humidor,D,"'D' [Phillips' 11th ed 246/ 12th ed 174]
2% potassium sulfate or 100% relative humidity are used to reduce dimensional changes of hydrocolloid impressions.",
Dental Materials,2. IMPRESSION MATERIALS,86,Dimension stability of hydrocollids may be achieved by,optimizing w:p,using cold water,prolonged manipulation,using humidor,D,"'D' [Phillips' 11th ed 246/ 12th ed 174]
100% relative humidity or 2% potassium sulfate are the suggested storage media to reduce the dimensional change of hydrocolloids particularly agar impressions.",
