Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Orthodontics,Occlusion & Classification of Malocclusion,28,Deway's Modification of the Angle's Class-I Type 2 is?,Crowded Anteriors,Anterior Crossbite,Anteriors in Labioversion,Posterior Crossbite,C,[Bhalajhi 4th ed 83] Type 2: Class I with protrusive maxillary incisors (Anteriors in Labioversion).,
Orthodontics,Occlusion & Classification of Malocclusion,29,"A patient suffers from contraction of maxillary arch, labioversion of maxillary incisors with deep overbite and overjet. These are features of:",Class I malocclusion,Class II div 2 malocclusion,Class II div 1 malocclusion,Class III malocclusion,C,"[Bhalajhi 3rd ed 71] Contraction of maxillary arch, labioversion of maxillary incisors with deep overbite and overjet are classic features of Class II div 1 malocclusion.",
Orthodontics,Occlusion & Classification of Malocclusion,30,"In angle's classification for malocclusion, key tooth is:",MB cusp of Permanent Max. 1 molar,DB cusp of Permanent Max.1 molar,MB cusp of Permanent Max. 2 molar,MB cusp of Permanent Mand. 1 molar,A,[Bhalajhi 3rd ed 69] Angle based his classifications on the relative position of the permanent Maxillary First Molar. MB cusp of Permanent Max. 1 molar.,
Orthodontics,Occlusion & Classification of Malocclusion,31,Closed bite is seen in which type of malocclusion,Class 1,Class II div 1,Class II div 2,Class III,C,[Bhalajhi 3rd ed 74] Closed bite or deep bite is a consistent finding of class-II division 2.,
Orthodontics,Occlusion & Classification of Malocclusion,32,Three dimensional classification of occlusion was given by:,Angle,Simon,"Dewey c) Baume 33. In classifying a malocclusion (Class 1, II, & III), the premature loss of a primary molar adjuvant observation to reinforce initial evaluation is by a) Molar relation b) incisor relation c) Canine relation",Midline relation,B,[Bhalajhi 3rd ed 77] Three dimensional classification of occlusion was given by Paul Simon.,
Orthodontics,Occlusion & Classification of Malocclusion,33,"In classifying a malocclusion (Class 1, II, & III), the premature loss of a primary molar adjuvant observation to reinforce initial evaluation is by",Molar relation,incisor relation,Canine relation,Midline relation,C,"[M.S.RANI 3rd ed 17] In case where the first molars were missing, Canine relationship is used.",
Orthodontics,Occlusion & Classification of Malocclusion,34,Incomplete overbite is:,Open bite,Deep overbite,Overbite with no overjet,Overjet with no overbite,D,[Bhalajhi 3rd ed 433] Incomplete overbite is an incisor relationship in which the lower incisors fail to occlude with either the upper incisors or the mucosa of the palate.,
Orthodontics,Occlusion & Classification of Malocclusion,35,In a patient of operated cleft lip and palate with anterior cross-bite cephalogram will show:,Maxillary retrusion,Mandibular protrusion,Maxillary protrusion,A and B,A,[Bhalajhi 3rd ed 443] Maxillary retrusion may be due to inhibition of growth centers in maxilla.,
Orthodontics,Occlusion & Classification of Malocclusion,36,Angle's line of occlusion tells malocclusion in which direction?,Saggital,Vertical,Transverse,Transverse and vertical,A,[Bhalaji 5th ed 88] Angle believed that the anteroposterior (sagittal) dental base relationship could be assessed reliably.,
Orthodontics,Occlusion & Classification of Malocclusion,37,The key ridge useful in assessing malocclusion is present on:,Maxilla,Zygomatic buttress,Sphenoid bone,Mandible,B,[Bhalajhi 3rd ed 148] Key ridge is the lowest point on the outline of zygoma (Zygomatic buttress).,
Orthodontics,Occlusion & Classification of Malocclusion,38,Most common malocclusion found in people is:,Class I with incisor crowding,Class II division 1,Class II division 2,Class III,A,[M.S.RANI 3rd ed 22] The type of malocclusion most common among the population is crowded teeth (Class I with incisor crowding).,
Orthodontics,Occlusion & Classification of Malocclusion,39,The six keys to normal occlusion was introduced by:,Dewey,Andrews,Tweed,Angle,B,"[Bhalajhi 3rd ed 59] According to Andrews, the six keys to normal occlusion are: Molar inter-arch relationship, Mesio-distal crown angulation, Labio-lingual crown angulation, Absence of rotation, Tight contacts, Curve of spee.",
Orthodontics,Occlusion & Classification of Malocclusion,40,The role of antiflux in soldering stainless steel is,To remove the chromium oxide layer,To increase the flow of solder,To reduce the fusion temperature of solder,To limit the flow of solder,D,[Bhalajhi 3rd ed. 474] Antiflux is used to confine the flow of molten solder to the metals being joined.,
Orthodontics,Occlusion & Classification of Malocclusion,41,Which of following is used as antiflux,Borax,Boric acid,Carbonate,Graphite,D,"[Bhalajhi 3rd ed 474] The commonly used antiflux are lead pencil markings, graphite lines.",
Orthodontics,Occlusion & Classification of Malocclusion,42,Flux used in stainless steel solder are all except,Boric acid,Borax,Potassium fluoride,Sodium fluoride,D,"[Bhalajhi 3rd ed 474] The flux commonly used in dentistry consists of: Borax glass-55%, Boric acid-35%, Silica-10%. Fluoride fluxes contain Boric acid and potassium fluoride. Sodium fluoride is not.",
Orthodontics,Occlusion & Classification of Malocclusion,43,E.H. Angle introduced his classification of malocclusions,1900,1899,1903,1907,B,[Bhalaji 5th ed 87] Line of occlusion described by Edward angle (1899).,
Orthodontics,Occlusion & Classification of Malocclusion,44,The line passing through the cingulum of the anterior teeth and central fossa of the posterior teeth is,Angles line of occlusion,Andrew's line of occlusion,Catenary curve,All of the above,A,"[Orthodontics prep manual by Sridhar Premkumar Pg 120] Line of occlusion described by Edward angle: Maxillary: Smooth, parabolic curve passing through the central fossa of each upper molar and along the cingulum of upper canines and incisors.",
Orthodontics,Occlusion & Classification of Malocclusion,45,Prolonged thumb sucking directly results in all of the following Except,Deep over bite,Proclination of upper centrals,Anterior open bite,Constriction of maxilla,A,"Thumb sucking leads to anterior open bite, not deep over bite.",
Orthodontics,Occlusion & Classification of Malocclusion,46,Which of the following is the only posterior dental cross bite?,Maxillary anterior alveolus is overlapped by mandibular anterior alveolus,Mandibular posterior jaw segment is displaced to overlap maxillary posterior jaw segment,Maxillary posterior dental segment is overlapped by the mandibular posterior teeth,None of the above,C,[Bhalajhi 3rd ed 423-425] Posterior crossbite is due to abnormal transverse relationship between the upper and lower posterior teeth. Mandibular cusps occlude buccal to the maxillary buccal cusps (Maxillary posterior dental segment is overlapped by the mandibular posterior teeth).,
Orthodontics,Occlusion & Classification of Malocclusion,47,"All of the following are dental characteristics of a skeletal class III malocclusion, except:",Anterior cross bite,Distocclusion,Linguoversion of the mandibular molars,Posterior cross bite,B,[M.S. Rani 3rd ed 22] Distrocclusion is synonymous with skeletal class II malocclusion.,
Orthodontics,Occlusion & Classification of Malocclusion,48,Which of the following is a feature of Class I type 3 malocclusion?,Posterior crossbite,Anterior crossbite,Mesial drifting of molars,Protrusion of mandibular incisors,B,[Bhalajhi 3rd ed 76] Type 3: Class I with anterior cross bite.,
Orthodontics,Occlusion & Classification of Malocclusion,49,Malocclusion representing a transverse deficiency is often referred to as:,Open bite,Closed bite,Cross bite,Deep bite,C,"[Bhalajhi 3 ed 67] Transverse malocclusion involves Crossbite, buccal non occlusion, lingual non occlusion.",
Orthodontics,Occlusion & Classification of Malocclusion,50,Thumb sucking is normal upto:,upto 1 years,3-4 years,26-8 years,4-6 years,B,[Bhalajhi 3 ed 97] Thumb sucking is normal up to 3-4 years.,
Orthodontics,Occlusion & Classification of Malocclusion,51,The tooth that is used to identify the type of class universally is:,Second molar,Central incisor,Canine,First molar,D,[Bhalajhi 3 ed 69] Angle based his classifications on the relative position of the permanent Maxillary First Molar.,
Orthodontics,Occlusion & Classification of Malocclusion,52,Curve of occlusion touching the buccal and lingual surfaces of mandibular buccal cusoal teeth is called,Curve of Wilson,Curve of Spee,Curve of Monsoon,Catenary curve,A,"[Bhalajhi 3 ed 56, 57] The curve of Wilson is medio-lateral on each side of arch and it results from inward inclination of lower posterior teeth. It contacts the buccal and lingual cusp tips of the mandibular buccal teeth.",
Orthodontics,Occlusion & Classification of Malocclusion,53,Which of the following is most common trigger for BRUXISM?,Temporomandibular joint dysfunction,Pericoronitis,Discrepancy between centric relation and centric occlusion,Acute periodontal disease,C,Occlusal discrepancies are a major trigger for bruxism. Discrepancy between centric relation and centric occlusion.,
Orthodontics,Occlusion & Classification of Malocclusion,54,Vertical malocclusions include,Lateral deep bite,Complex deep bite,Gingivally supported deep bite,Gingivally supported open bite,C,"Vertical anomalies include Deep bite, open bite. Deep overbite anomalies are categorized into: Dentally supported and Gingivally supported.",
Orthodontics,Occlusion & Classification of Malocclusion,55,Decreased collum angle is seen in,Class I bimaxillary protrusion,Class II div 1,Class II div 2,Class III,C,[Orthodontics by Om Prakash 1st ed Pg 396] The angle formed by the intersection of the long axes of the crown and root angulation or collum angle. It is decreased in Class II Div 2 cases.,
Orthodontics,Occlusion & Classification of Malocclusion,56,Which of the following is not a self-correcting anomaly In a 9 year old child?,End on molar relation,Ugly duckling stage,Anterior open bite,Anterior mandibular crowding,C,[Orthodontic diagnosis by Thomas Rakosi and Thomas Gaber Pg 451] Anterior open bite is not self-correcting orthodontic problem. It has to be intercepted and treated early.,
Orthodontics,Occlusion & Classification of Malocclusion,57,First to classify malocclusion on structural basis?,Salzmann,Kingsley,Angle,Katz,A,[Gurukeerat Sing 2nd ed 170] Salzamen in 1950 was the first to classify malocclusion based on skeletal structures.,
Orthodontics,Occlusion & Classification of Malocclusion,58,When does a child's chewing pattern typically transition to that of an adult?,With the eruption of permanent first molars,With the establishment of mixed dentition,After the eruption of permanent canines,With the loss of deciduous second molars,C,[Proffit 6th ed 65] The transition from the juvenile to the adult chewing pattern develops in conjunction with the eruption of the permanent canines at about age 12.,
Orthodontics,Occlusion & Classification of Malocclusion,59,Which of the following is the most common type of malocclusion associated with a Class Il skeletal relationship?,Deep bite,Crossbite,Overjet,Open bite,C,"A Class II skeletal relationship is commonly characterized by either a forward position of the maxilla, a retruded mandible, or a combination of both. This skeletal discrepancy often manifests as an increased overjet.",
