"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Complete Denture","Border Moulding and Posterior Palatal Seal","5","Increased depth in posterior palatal seal area of denture causes:","Tingling sensation","Gagging","Increased retention","Unseating of denture base","D","'D' [Boucher's 12th ed 342, 343]

Increased depth in the posterior palatal seal area of denture causes unseating of the denture base. The width of posterior palatal seal is limited to a bead on the denture that is 1–1.5 mm high and 1.5 mm broad at its base with sharp apex. A greater depth creates an area of tissue displacement which pushes the denture downwards (unseats it).",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","6","The posterior palatal seal for a maxillary complete denture:","Is placed immediately posterior to the vibrating line","Is placed immediately anterior to the vibrating line","Is not necessary if a metal base is made","Will vary in outline and depth according to the palatal form","D","'D' [Boucher's 12th ed 343]

Posterior palatal seal and soft palate type:

| Soft palate type | PPS characteristics |
|---|---|
| Slight downward slope (Class I) | Widest PPS, most posterior |
| Moderate slope (Class II) | Medium |
| Near vertical (Class III / high vault) | Narrowest PPS, most anterior |

The PPS will vary in outline and depth according to the palatal form (option D). A flat palate gives widest PPS while a high-vaulted palate gives narrowest PPS.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","7","Coronoid process:","Limits the extension of maxillary posterior teeth setting","Limits the extent of the distobuccal flange of the upper complete denture","Limits the thickness of the distobuccal flange of the denture","Limits the movement of the maxillary denture during lateral excursions","B","'B' [Boucher's 10th ed 157]

The coronoid process limits the extent (and thickness) of the distobuccal flange of the upper complete denture. During mandibular opening and lateral movements, the coronoid process moves anteriorly and inferiorly under the zygomatic arch. If the distobuccal flange of the maxillary denture is too thick or too extensive, the coronoid process will contact and displace the denture.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","8","The function of posterior palatal seal is:","To aid in balanced occlusion","To aid in insertion and removal of complete denture","Will seal thus helping in retention of maxillary complete denture","Retention of mandibular denture by sealing its posterior margin","C","'C' [Boucher's 12th ed 342]

Functions of posterior palatal seal:
• Slightly displaces the tissues at the distal end of denture to ensure a close adaptation and retention of denture.
• Prevents ingress of food and saliva beneath denture base.
• Prevents excess impression material from running down the patient's throat.
• Creates a partial vacuum beneath the maxillary denture, enhancing retention.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","9","The buccal frenal attachment of mandibular denture should be trimmed and rounded to allow proper function of","Massetor","Buccinator","Triangularis","Zygomaticus major","C","'C' [Boucher's 12th ed 238]

The buccal frenum of maxilla contains Caninus or levator anguli oris.
The buccal frenum of mandible contains Triangularis (depressor anguli oris).

The buccal frenal attachment of mandibular denture should be trimmed and rounded to allow proper function of the triangularis (depressor anguli oris) muscle.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","10","Over extension of the posterior border of the denture causes","Gagging sensation","Epulis fissuratum","Sagging of the corners of the mouth","All of the above","A","'A' [Boucher's 12th ed 44, 422]

Over extension of the posterior border of the denture causes gagging sensation (option A). The overextended posterior border stimulates the gag reflex. Epulis fissuratum occurs due to overextension of the FLANGES (not the posterior border). Sagging of corners of mouth occurs due to incorrect vertical dimension or incorrect occlusal plane.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","11","Distal palatal termination of the maxillary complete denture base is dictated by the:","Vibrating line","Fovea palatine","Tuberosity","Maxillary torus","A","'A' [Boucher's 12th ed 342, 422]

The vibrating line extends from one pterygomaxillary notch to the other. The distal end of the maxillary denture should extend 1 or 2 mm posterior to the vibrating line. This ensures that the posterior palatal seal is on the movable soft palate for proper sealing.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","12","Incorporation of peripheral seal in an impression is necessary to obtain:","Stability","Functionally moulded periphery","Harmonious occlusion","Posterior palatal seal","B","'B' [Boucher's 10th ed 183, 433]

Incorporation of peripheral seal (border moulding) in an impression is necessary to obtain a functionally moulded periphery. Border moulding records the functional extensions of the denture borders, creating an accurate seal at the periphery of the denture that aids in retention.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","13","In determining the posterior limit of a maxillary denture base, which of the following is on the posterior border?","Hamular notch","Hamular process","Fovea palatine","Vibrating line","A","'A' [Boucher's 12th ed 342, 422]

In determining the posterior limit of a maxillary denture base, the hamular notch (pterygomaxillary notch) is on the posterior border. The posterior palatal seal area extends from one hamular notch to the other across the posterior hard palate. The vibrating line is anterior to the hamular notch and also guides the posterior limit.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","14","Vibrating line is on the","Hard palate","Junction of hard and soft palate","On soft palate","At the junction of muscularis uvulae and palatine muscle","C","'C' [Boucher's 12th ed 217]

The vibrating line marks the beginning of motion in the soft palate when the patient says 'ah' and it passes about 2 mm in front of fovea palatinae. The vibrating line is ALWAYS present on the soft palate (option C). It does NOT lie on the hard palate or exactly at the junction of hard and soft palate.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","15","Post dam area serves mainly to:","Prevent ingress of food and saliva beneath denture base","Preventing lifting away of denture during incising","Stabilize the denture","All of the above","B","'B' [Boucher's 12th ed 343]

Post dam area (posterior palatal seal) serves mainly to prevent lifting away of the maxillary denture during incising. During anterior incision, the denture is subjected to lifting forces at the posterior border. The post dam creates a seal that resists this lifting tendency.

Additional functions: prevents ingress of food/saliva, creates partial vacuum for retention.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","16","Distobuccal flange of mandibular denture is influenced by","Masseter","Buccinator","Temporalis","Platysma","A","'A' [Boucher's 12th ed 239]

The distobuccal flange of mandibular denture is influenced by the masseter and buccinator muscles. The labial flange of mandible is determined by buccinator and masseter. The action of buccinator occurs in a horizontal direction, so it cannot lift the denture. The distobuccal borders of mandible must converge rapidly to avoid displacement by the masseter muscle.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","17","Broad palatal seal indicates","Type A palatal form","Type B palatal form","Type C palatal form","None of the above","B","'B' [Winkler 2nd ed / AP-02]

Broad palatal seal indicates Type B palatal form. The classification of palatal forms:
• Type A: High vaulted (V-shaped) palate → narrow, deep PPS
• Type B: Medium/U-shaped palate → medium or broad PPS
• Type C: Flat palate → widest PPS

Broad palatal seal is characteristic of Type B palatal form.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","18","Which of the following is not a mouth temperature wax:","Adaptol","Korrecta type I","HI physiologic paste","IOWA wax","C","'C' [Winkler 2nd ed 118]

Mouth temperature waxes used to record PPS in fluid wax technique include: Adaptol, Iowa wax, and Korecta wax No. 4.

HI (HL) physiologic paste (option C) is a metallic oxide paste — NOT a wax. It is an impression paste, not a mouth temperature wax. Therefore, HL physiologic paste is NOT a mouth temperature wax.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","19","Posterior palatal seal is recorded when the head is bent at","30°","15°","60°","45°","A","'A' [Winkler 2nd ed 118]

In the conventional method of recording PPS, the patient is seated in an upright position. In the fluid wax technique, PPS is recorded when the head is bent at 30°. During recording of PPS, the patient's head should be positioned such that the Frankfort horizontal plane is 30 degrees below the horizontal plane. At this position, the muscles of the soft palate are at maximum downwards and forward functional position. This also prevents aspiration of impression material and saliva.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","20","Instructing the patient to say 'ah' with short vigorous bursts will help in visualizing","Soft palate","Posterior vibrating line","Anterior vibrating line","Junction of hard and soft palate","B","'B' [Boucher's 12th ed 217, 226 / Winkler 2nd ed 111]

Instructing the patient to say 'ah' with short vigorous bursts will help in visualizing the posterior vibrating line. When the patient says 'ah', the soft palate moves. The boundary between the moving and non-moving portions of the palate — the posterior vibrating line — becomes visible during this movement.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","21","Fovea palatine are situated in:","Hard palate","Soft palate","At the junction of hard and soft palate","Their position is not fixed","B","'B' [Boucher's 12th ed 217, 342 / Winkler 2nd ed 108]

Fovea palatinae are indentations near the midline of the palate formed by coalescence of several mucous gland ducts. They are ALWAYS on the soft palate, located 2 mm behind the vibrating line. They serve as a landmark for the posterior palatal seal area.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","22","Which muscle has dual function as related to Complete Denture","Masseter","Temporalis","Buccinator","Lateral pterygoid","C","'C' [AP-94, 02]

The buccinator muscle has a dual function as related to complete dentures:
1. It determines the buccal corridor and buccal flanges of the denture.
2. Its action (horizontal direction) prevents displacement of both maxillary and mandibular dentures.

The buccinator affects both the upper and lower denture borders — making it the muscle with dual function in complete denture fabrication.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","23","The correctly placed posterior palatal seal creates:","Vacuum in posterior part of palate","Vacuum beneath the maxillary denture","Partial vacuum beneath the maxillary denture","A close adaptation of maxillary denture at tuberosity","C","'C' [Winkler 2nd ed 107–108]

The primary purpose of PPS is the retention of the maxillary denture. PPS creates a PARTIAL vacuum beneath the maxillary denture (option C). This partial vacuum is activated only when horizontal or tipping forces are directed against the denture base. The duration of this vacuum is small and so little or no irreversible alterations to the underlying mucosa will take place.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","24","Anterior vibrating line is located on:","Soft palatal tissue","Hard palatal tissue","Either on soft or hard palatal tissue","Posterior to fovea palatine","A","'A' [Winkler 2nd ed 110–111]

The anterior vibrating line is located on the soft palatal tissue (option A). There are two vibrating lines:
• Anterior vibrating line: Located at the junction of the non-moving hard palate and the movable soft palate — always on SOFT palatal tissue, passing through or just posterior to the fovea palatinae.
• Posterior vibrating line: Where the soft palate begins maximum movement.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","25","Mandibular complete denture should cover retromolar pad because","More surface area gives better retention","Provides border seal","Resists movement of denture base","Retromolar pad contains glandular tissue, buccinator fibers, temporalis fibers, and pterygomandibular raphe","D","'D' [Boucher's 12th ed 239 / Winkler 2nd ed 90]

Mandibular complete denture should cover retromolar pad because it contains glandular tissue, fibres of buccinator, temporalis tendon, superior pharyngeal constrictor and pterygomandibular raphae. These structures help in border seal, and the soft glandular tissue allows slight compression for retention. The main objective of covering it is retention through border seal.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","26","Posterior palatal seal is seen in","Hard palate","Soft palate","Junction of hard and soft palate","Both hard and soft palate","B","'B' [Winkler 2nd ed 11]

Posterior palatal seal is seen/present on the soft palate (option B). The PPS must be placed on movable tissue (soft palate) to create a seal. A seal on hard palate (immovable) would not provide the dynamic sealing effect needed.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","27","A High Tracing Device is used for","Extra oral graphic tracings","Intra oral graphic tracings","Cephalometric tracings","Determining focal forms","A","'A' [Winkler 2nd ed 196]

A High Tracing Device (Gothic arch tracer) is used for extra-oral graphic tracings. Jaw movements can be recorded by the simple tracer assembly method. Tracing may be extraoral or intraoral.

Extraoral tracers include:
• High extraoral tracer assembly
• Sears extraoral tracer assembly

Intraoral tracers include:
• Microtracer",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","28","The average intercondylar distance which is adequate for complete dentures is:","110 mm","115 mm","120 mm","140 mm","A","'A' [Tylman 343]

Intercondylar distance of 110 mm is considered average and adequate for the articulators that exhibit fixed intercondylar distance (Mean value articulators). For example, Mean value articulator (e.g., Hanau H) uses a fixed intercondylar distance of 110 mm.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","29","The primary cause of Bennett movement is due to contraction of","Lateral pterygoid","Medial pterygoid","Masseter","Temporalis","B","'B' [Check Explanation Below]

Bennett movement is a lateral jaw movement demarcated by movement of the balancing side condyle. It is brought about by the lateral pterygoid muscle as it is attached to the neck of the condyle on the working side.

Note: The primary cause of Bennett movement (bodily lateral shift of the mandible) is contraction of the medial pterygoid on the working side, causing the condyle to translate laterally.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","30","Posterior palatal seal is present on","Hard palate","Rugae area","Moveable soft palate","Immovable soft palate","C","'C' [Winkler 2nd ed 110]

Posterior palatal seal is always present on the movable tissues of the soft palate. The PPS must be placed on tissue that can move (soft palate) to create the required seal. The movable nature of the soft palate allows it to adapt to the denture border, creating a seal.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","31","Fovea palatine are","Structures through which blood supply takes place","Mucosal salivary glands","Palatal termination of maxillary denture","Found in every individual","B","'B' [Winkler 2nd ed 109]

Fovea palatinae are mucosal salivary glands (option B). They are indentations near the midline of the palate formed by coalescence of several mucous gland ducts. They are always on the soft palate 2 mm behind the vibrating line. They are found in every individual (option D is also correct but B is the specific answer).",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","32","During recording of PPS face is tilted down 30 degrees to touch the sternum:","To activate the muscle of palate & pharynx","To activate the muscle of soft palate only","To prevent flow of material to throat","Help in sucking & swallowing","B","'B' [Winkler 2nd ed 116]

During recording of PPS, the patient's head should be positioned such that the Frankfort horizontal plane is 30 degrees below the horizontal plane (tilted downward touching the sternum). This position ensures the muscles of the soft palate are at their maximum downwards and forward functional position — activating the muscles of the soft palate only (option B). Flexion of the head also prevents aspiration of the impression material and saliva.",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","33","Which of the following is false?","Posterior palatal seal extends to tuberosity","Pterygomaxillary seal extends from hamular notch to mucogingival junction","Pterygomaxillary seal extends using the complete width of hamular notch","Maxillary denture should be extended to the hamular process","D","'D' [Refer Synopsis]

The false statement is option D: 'Maxillary denture should be extended to the hamular process.'

The pterygomandibular raphae runs from the pterygoid hamulus and inserts onto the distal end of the mylohyoid ridge. When the mouth is opened wide, the raphae is pulled forward. So the maxillary denture must NOT be extended to the pterygoid hamulus, as it interferes with the raphae. The denture should be extended UP TO the hamular notch (not the hamular process itself).",""
"Complete Denture","Border Moulding and Posterior Palatal Seal","34","Material of choice for single step border moulding is","Polyether","Low viscosity silicone","Low fusing green stick compound","Alu-wax","A","'A' [Zarb Bolender 12th ed 226–227]

Material of choice for single step (simultaneous) border moulding is Polyether.

Requirements of material for single step border moulding:
• Have sufficient body to remain in position on borders during loading
• Allow pre-shaping of border form without adhering to fingers
• Setting time of 3–5 minutes
• Retain adequate flow while tray is seated
• Allow finger placement into deficient parts after tray is seated
• Not cause excessive tissue displacement
• Readily trimmed and shaped

Polyether meets all above requirements and can be added in deficient areas while silicone cannot.

Green stick compound is ideally suited for sectional border moulding. It is unsuitable for single step because it is impossible to get the material softened over the full length of the border.

Low viscosity silicone is hydrophobic, lacks sufficient body and does not allow pre-shaping.",""
